,Q8IZ73,Q92614,P78417,Q8WV24,P57721,P21217,Q8NEY8,F6UZG9,Q5JVF3,O43865,Q9P1Y5,P54803,P57678,Q92542,Q8TAE8,P62072,Q9Y3C0,Q09666,P46019,Q9BQP7,Q53GL0,Q9NY59,P13640,A5YKK6,Q96FV9,Q9H9S4,P11441,O75306,Q9C0D3,Q86X10,Q86TU7,Q9H1C7,Q8NE01,P41227,Q93099,Q9BQI0,P33316,Q08345,Q969Q0,O43829,Q92625,Q32NC0,Q6GPI1,P40199,P46937,Q96EQ0,Q86YP4,P17931,Q9H2G2,Q9UBK8,Q92636,Q6VMQ6,O14795,Q9P2B4,P34897,Q8NEZ4,P48059,P39900,O60941,Q15528,Q9Y5X2,Q9Y3B8,P17028,P07203,Q96JB2,Q49B96,Q9UF56,P36551,Q02127,Q6GYQ0,Q2PPJ7,Q9NZK5,Q5R3I4,P22528,Q96F44,O60925,O15050,P01730,Q14254,O60333,O95379,Q9UP83,Q9ULP9,Q06945,Q8N3X1,Q5VZK9,Q13671,Q96J02,Q969P0,Q96P16,Q13107,O43155,P63302,O95365,Q86UT6,Q9GZZ9,Q99549,Q86YQ8,O95503,O60762,Q11201,P22760,Q9BWP8,O14656,Q96P53,O43818,O15085,Q08378,Q9HCU0,Q8N1G2,Q8NDI1,P04114,Q9H0H0,Q99622,Q96EL3,P16070,Q8NFF5,P30622,A6NI28,P63208,O14832,Q6IBS0,O95551,Q5SQI0,O95817,Q16629,Q9HB58,P24592,Q9NP58,Q8NI27,Q9Y5A7,Q53G44,Q96DA6,O00425,O43166,O60547,Q8N960,Q9BU68,Q6NYC8,Q96ST3,Q92667,P04439,O43854,Q15208,Q9P2I0,Q9GZT3,Q9Y6N7,O15446,Q7Z6Z7,P20711,Q9BZJ0,Q8IWC1,Q6PJI9,O60678,Q3KQU3,Q8WYQ3,Q96KP1,Q969G6,O75925,O95299,Q8TAD4,P41252,Q8N201,Q96BM9,Q7Z7F7,Q9UQ80,Q7Z333,Q86WW8,Q14197,Q4LDG9,P53582,Q15631,Q6UWM9,Q96GS4,Q5QJE6,Q8N1P7,Q9NUY8,Q9H490,Q8N3D4,Q9ULF5,Q3V6T2,Q06210,P52630,O43299,O00410,Q9NX18,P61086,Q969S8,Q01469,Q9P2E3,Q9NSY1,Q9BWH6,Q8WX92,O75223,P46013,Q8N129,Q6EMK4,Q14653,P08514,P51649,Q29960,P55040,Q9UBD5,Q14353,Q86UP6,O14683,P63241,Q8IV36,Q7Z7A1,O75367,Q86VS8,Q9NR34,P09884,Q93008,Q8NEU8,P51648,P84103
C3L-00598,0.9413947570860834,0.5623086214674657,0.9631951741991003,0.6192246825954193,0.6900314826400535,0.619295442795873,0.8209093630601139,0.3604589588520408,0.1997218190292962,0.6913472862246053,0.22126986353308808,0.2748764102902932,0.21369520172818923,0.29613766096897365,0.48170150571297654,0.557875867997943,0.7388747056813472,0.5648964162689367,0.2753955578208185,0.5289267911431068,0.6637741379523696,0.012267289747674326,0.19736885960906214,0.2729433450889154,0.420064365219492,0.5065166932223004,1.0,0.30659323990737875,0.44918933434150254,0.20286726368848917,0.6476313153794209,0.0,0.30902082288264054,0.848940329850155,0.2921628179520539,0.4305912639485525,0.6730049150678248,0.05537628673322992,0.37969055526965967,0.46906311845956594,0.4064513701842607,0.5760840307940249,0.4464384485768931,0.5960658125980305,0.614153117623367,0.5454543918885104,0.7424680393469565,0.736996099462047,0.7309901640038916,0.24834790184094402,0.41289345500608654,0.6488203703028823,0.0,1.0,0.43515248126824346,0.7038713220391495,0.649109198202126,0.7328164246416429,0.07234269030680451,0.5569883181107471,0.659470352491585,0.8504363430620145,0.4772247776488818,0.5599525475569358,0.5627549335435234,0.6085727885522125,0.5360923082430578,0.7338822105934657,0.6430471656131491,0.0,0.13866493104413458,0.42010702544950895,0.615639292536903,1.0000000000000004,0.876631055783367,1.0,0.27860022763342407,0.332576106200678,0.47670817555621525,0.7334304727675445,0.5519102949718331,0.30327225693791604,0.47212130860206436,0.37567401128265754,0.6812202623165327,0.22265461336623815,0.46481174357835897,0.48283764439491605,0.30690698434702846,0.5574922873070385,0.38137350362184463,0.20481514940657952,0.7699832439998016,0.8038792827085697,0.3772645275815325,0.4334874408389098,0.40088193439760644,0.4343470058421346,0.33013157235520474,0.5538389231012957,0.16429524628389736,0.38627676095989116,0.3666873404999178,0.3363887114245898,0.7396639141190375,0.2862607929015333,0.2593100228541836,0.4914520132990532,0.5932204496294826,0.41740475183828707,1.0,0.31282011592355996,0.26462162291112,0.6148193081198485,0.6774993478053659,0.23226761600750834,0.41432276742705376,0.41028737978512453,0.6408569069915107,0.830171053218276,0.812243416304467,0.7540111989550269,0.3571992672864166,0.5795844344648771,0.9149133919092876,0.9783915994728076,0.7077812000307713,0.6187950140846539,0.5087428909279605,0.056324550225770764,0.12830066943883622,0.3751296937297681,0.6654832168448976,0.45400719568356074,0.3341641290968589,0.15665346942098513,0.37214808509926023,0.47734900280720094,1.0,0.4263250780873591,0.5492324521242988,0.41381381931241723,0.5947019764398886,0.27183658950552214,0.6128221684205073,0.579791100407876,0.3386783063750425,0.6241053034148081,0.421605957649831,0.1137037009862727,0.24551776465853692,0.803816514923767,0.49091349197056644,0.4849669654059685,0.8944237228089094,0.37263220492348026,0.3572257586914276,0.7493871615756724,0.7023703417296838,0.36269160828586067,0.2796514284395659,0.15075520582349,0.028473131100820837,0.4675461843295352,0.7140642516085531,0.7894787551660407,0.33711947083130944,0.5644034746069639,0.5750800398879914,0.6369669068475119,0.8299779744525466,0.43953906945074017,0.5678840683686528,0.7368908092949233,0.475018688429234,0.5039448023414206,0.6360891640340434,0.0,0.7197749470763988,0.5144634446538383,0.27946805246637396,0.2558341899293719,0.17865201393727403,0.6467937941447772,0.16811847532936142,0.41204071365788764,0.8159389912568926,0.7348189973923116,0.5555608466560464,0.5586556462627481,0.24897510369368447,0.4826826222930567,0.03827613230918914,0.8593883303803764,0.5523875900312598,0.8703754630287843,0.5766457176012594,0.6962176535799678,0.24318104195696533,0.27151029692513085,0.2816485922991898,0.4493218418680627,0.03882446893660685,0.2562251668627251,0.0,0.37590951669962536,0.6062905455808671,0.15625046544558252,0.3740959899338341,0.5957564082898035,0.9681439023123524,0.0,0.45369694349954237,0.2609505824747238,0.5476409007903058,0.14404976549716686,0.7254750484542143
C3L-04853,0.4529046973488402,0.9393035216541747,0.5421750710570947,0.3375903402030378,0.4637169142696571,0.29091824022948565,0.6128726893958429,0.5151739333143475,0.5883352268540598,0.3011735642576667,0.6426586046188358,0.48486087375187026,0.3539886388450455,0.663418230248384,0.244868390922921,0.27242792394159565,0.46641984619245136,0.2379309823959943,0.6271463357325242,0.44009416938664536,0.5014587378682336,0.7998090307322414,0.693233712544429,0.5607293583320541,0.5142547555307573,0.47491127895648333,0.3307361336278518,0.4509482414248325,0.8480913030164174,0.6428345328859368,0.27138090398189973,0.39663167157090307,0.6608310133181838,0.4019005073637949,0.4515147526719874,0.6906035241756951,0.27244250890659316,0.7590458441607542,0.6236190400807358,0.29320585144856004,0.7007050194743734,0.9305905643262609,0.7015869360501124,0.5461276622435807,0.45641602445322604,0.45665096134284155,0.44606839369307494,0.5064008686788188,0.19145465063604306,0.05056952065306142,0.42250694293804436,0.025091321402589628,0.4418396549133554,0.48016726259905695,0.14336365447723054,0.5579442670665111,0.6720584493092208,0.4227049871807611,0.6418682782473635,0.2175482845568517,0.5005689245261351,0.6041496640263588,0.46106402701794735,0.1891123636046963,0.5083562300033968,0.6186280790156236,0.5211138688717867,0.3831926885038843,0.6493468921990679,0.6259244188804907,0.6885392164027806,0.3513440674096948,0.03578202252985285,0.27019458159872833,1.0,0.49730208854818336,0.31530245465966367,0.6904911864338468,0.6222550711943615,0.710623149938975,0.49175023742997404,0.30481609293778433,0.781741319602439,0.4318149104026512,0.6157363058313976,0.46952541349520516,0.3197161104428954,0.4336375157988748,0.5252619500015729,0.34589219839874374,0.49244218527410766,0.4547337022939111,0.5041061634146136,0.9496973963638737,0.5848679426814378,0.4581520135509578,0.012352043600621698,0.5602091744645286,0.3140032297306101,0.5567985414034098,0.5915840506487662,0.2803366235249518,0.5438537035696474,0.6666089055118327,0.8393998216890148,0.5257325489114031,0.3598367545067198,0.26397264535502174,0.5526357076003805,0.45127256677079686,0.3710455238741659,0.2661311012657679,0.44100256639286606,0.20133610780356292,0.19926007354179198,0.3973759375265189,0.385243053306743,0.28763431677064943,0.70837182300078,0.5173097762767611,0.418475702067429,0.5561143418571959,0.38362339922194444,0.7280448563878892,0.4125890660360234,0.6239805448891111,0.8511949679347897,0.4005332679349891,0.6004727021478473,0.6693696227601293,0.23126722156163737,0.5409597618584154,0.4066805799287394,0.6755973658556815,0.5381937000804022,0.2088361017155096,0.5852512257756306,0.23997842642574074,0.734946134693967,0.519458394337434,0.37398729408536013,0.7457707524570845,0.5162993663151969,0.5841672888991667,0.0,0.2642073625969008,0.43649807788804473,0.5517784242427499,0.7028870518450709,0.18592725353634965,0.5589895645498473,0.5238535974624359,0.8183925756959631,0.4007297748351437,0.6116610497849813,0.4741718731684248,0.6654820222007132,0.4682177849835316,0.8286588740688563,0.4049202983002722,0.8273572473152004,0.48076500500118513,0.5180079118920915,0.5251436547353592,0.4501502832082531,0.28438772863504624,0.4770300160816525,0.5810256168192431,0.2948019191418343,0.5993632269144875,0.38096629950460326,0.6784932602471887,0.29599343448497306,0.6478204193813966,0.37368018752458454,0.1494359436422883,0.22623467037075784,0.5705209136225644,0.44197067132307666,0.5676799753534798,0.4518420999707402,0.48441702167281164,0.3940765082369637,0.4167799628186568,0.33989561271577884,0.34986399954080305,0.3810672807162412,0.6421853024855437,0.0,0.7304251789747127,0.27390858306281274,0.4893992826027631,0.4297067510290091,0.8468259897145227,0.38338153407995534,0.4160350330740492,0.4069106233601154,0.09784871268541906,0.05947979975214901,0.37132681470624895,0.7614582381196833,0.0,0.3646409137876496,0.3724427207256156,0.7779409436610396,0.5905333144994431,0.5322447923541995,0.3010456309362546,0.550461504854364,0.37361265911607155,0.6071687703357114,0.6064021740002898,0.5685422349456575,0.7887562464271092,0.5500125000720608,0.26094840621961524,0.343479290911624
C3N-03754,0.5552932518578064,0.4989458691395221,0.5744087916633127,0.1210018768426604,0.48156171684383864,0.24653635633631943,0.687656948213057,0.66823774100442,0.6381946995557186,0.6232133229875423,0.6875279167608426,0.48845500821538756,0.412704526159521,0.5506959947089367,0.5746603975398266,0.15148219763513282,0.5907196781941408,0.17834457093782774,0.7460164871006381,0.24718828024450445,0.6668106941891914,0.5834898812745966,1.0,0.7998066354307838,0.6620949089271342,0.41871593182695754,0.2966660841008846,0.44047055459287066,0.49616370114480546,0.706397038132506,0.25127067793466296,0.4531439275503102,0.4634667814691067,0.6067241347930086,0.5259236090901211,0.6007834238230645,0.3071370288972659,0.9499178239785451,0.7477392205389721,0.5927974828449223,0.7391683401372084,0.9447274288521132,0.6497268422348226,0.29881267309240833,0.5701242174391261,0.3518816133437479,0.6212138222362249,0.25865528788153647,0.15130269609914393,0.1880042907699373,0.36567882220082915,0.704181392519196,0.6892338398994529,0.5348849170786494,0.08108912654790679,0.5428200480758392,0.6621661559996248,0.2945563873634769,0.7338275611898091,0.37630770421765014,0.45289142892509915,0.5810536939803441,0.626494058167852,0.0,0.4359222298241221,0.6625124322594775,0.29756349805165705,0.23086804503760305,0.5436953751365596,0.7549433394684009,0.6606127590160877,0.375639403228055,0.3142262199328929,0.12849023027660422,0.43604601004581944,0.5354374401249213,0.20061415972263852,0.48212626292164185,0.7224440687079774,0.6740966727699096,0.4282370174353485,0.47731779474667846,0.9779484172797535,0.7074230036934086,1.0,0.9984441375184794,0.452547086724401,0.43726676651462526,0.44592506343241745,0.6785341845701005,0.3562385184170367,1.0,0.7676517921188992,0.618081035818026,0.4390581569560794,0.7794458328631393,0.2643653263116903,0.530681253346561,0.36288128750424953,0.8702476431735793,0.44657061812568166,0.6160421552240107,0.38939277237658665,0.7003839647971759,0.7116853935813259,0.3911335068550734,0.42829080682538034,0.29583934545225077,0.4934807820801037,0.4942181622948496,0.5532879994832598,0.5975147998004324,0.5221592519089064,0.3824656315184143,0.4737362295597425,0.3035814078297463,0.46244448176905806,0.36128904282206875,0.4666276300304739,0.5969851663164931,0.3505983468942695,0.39869473136714717,0.4531201616057263,0.6395800943177452,0.5258473379041284,0.510740265125456,0.6473987102139667,0.203846043414889,0.47438681264492466,0.8668761590680099,0.6994020310048654,0.5653679306204831,0.5241356286788807,0.4647486152538214,0.5262588179023311,0.40034668469290846,0.5428307415763793,0.4609851577856352,0.610384687448434,0.80157599184124,0.34997077423662226,0.29088789442892615,0.3149623766970491,0.7597810145468884,0.3292912084376134,0.15425366489752967,0.37745169654864874,0.2922578428616731,0.917913443509601,0.6042819698141955,0.8495163957263117,0.6507739008624487,0.6415666873826211,0.5508462701708741,0.6888694772498241,0.3558304316090144,0.5159145454012943,0.5494871441667684,0.7404362330631189,0.3160585672809795,0.6399112570672845,0.6706222117413105,0.5972076948554736,0.48258089871023735,0.5148860534627913,0.43038181063971237,0.4919927618421518,0.6991249110944047,0.2578825957601918,0.7234790590341813,0.2740709263163943,0.6150527139939239,0.6061982910759833,0.3741769463873261,0.48447787434779954,0.5668243436657576,0.6974450575330877,0.7037637222665296,0.533043998789509,0.6253334644416828,0.4610361454909011,0.48747654130587037,0.46864613978883085,0.5653604439669238,0.5820719384840878,0.23238166141181527,0.29845161885678806,0.4548461952449454,0.2393946098309261,0.790921810161656,0.008404191202785682,0.5609736257714424,0.6783855956315747,0.26809894803836265,0.4861511054659262,0.44323936315898926,0.40605533688336415,0.554541096901433,0.4157549468939874,0.3148577347424606,0.6608494087587982,0.5730522287581143,0.8858036342286582,0.5953227147827551,0.7954072887257646,0.7100711632383323,0.5414005855065529,0.5194293769601472,0.48107500867912734,0.6012794891093396,0.46560430700153077,0.5600128121023262,0.5994240349836772,0.8675732489792018,0.5512629323369715,0.5077754658936176,0.3872315041464489
C3N-00511,0.4544533947791525,0.4977154977473752,0.5743006645874118,0.3868047288518923,0.3518362112398563,0.45502447849586236,0.6380664215186798,0.5602156923034212,0.3509870730685485,0.5444217601334955,0.8652985694856792,0.3996838894630885,0.22352763071756598,0.6239168089015479,0.6412522102772726,0.6777463776486989,0.6973028462426871,0.37428166214102276,0.5308669885940969,0.43345610745765484,0.4730044584959785,0.8834884543121397,0.6634902144397872,0.5798270513624963,0.4780690957936926,0.1985722975444535,0.34675249382857487,0.41537122545651073,0.6013389276381229,0.7331192844111012,0.43121537557986045,1.0,0.9861909988682882,0.36376058721168647,0.48860008559311296,0.2635110809492973,0.19835570772778865,0.4442765302212752,0.2085884076566522,0.5532585161855881,0.0,0.41611191606046916,0.49091254318306277,0.5634034417822407,0.32476928922863024,0.14964600720367294,0.5283978735588732,0.6013206948869083,0.6569422923789858,0.25384681454433355,0.44429963973754294,0.7584908150297061,0.501941993951105,0.29382720580428057,0.37463892885806693,0.4646141457796773,0.5640614734663743,0.36407158744080315,0.5580355539579678,0.38654697956513573,0.5310543145245408,0.3912700686069748,0.23553218022582456,0.250444622081055,0.7683719661725164,0.5526001132001657,0.343673600741786,0.2779200838195912,0.46715765924011343,0.6616021914604175,0.7812108796249699,0.5698123102145694,0.5363297621155958,0.3727198432692136,0.3585289042970139,0.5271493918485657,0.7060950493833129,0.7644746504127022,0.606831778357348,0.3508756604133474,0.4637402015044376,0.7304756411673985,0.397568043011173,0.0873235430834507,0.5903742833092771,0.6659283673722101,0.5450411684917444,0.5205867940915923,0.453402268247066,0.2854522360118068,1.0,0.6360619955492304,0.464434494581182,0.6680082323877397,0.5886436386341689,0.5149947850016439,0.5754991407392644,0.7803286385858712,0.3908692487317724,0.8233769648993512,0.5845042321659601,0.5781696265173473,0.5517222037965483,0.49790314727906804,0.7168877447572104,0.472576282719249,0.0,0.4749779194353856,0.2522158255320477,0.41441532734925346,0.15005463181248402,0.42566250189740185,0.4216958663905501,0.21914285008134016,0.6196460519201974,0.4069023988581346,0.6309838161659176,0.3008969296020716,0.7705373411653689,0.7432459345472431,0.5661412011836422,0.6017987586700464,0.17236782630671854,0.2954506959167311,0.3911664355832407,0.7015794210677164,0.74053139179839,0.35663939439114234,0.7266462640163862,0.7211480693093755,0.5769951939301095,0.5933449080222544,0.5872481167658954,0.7083377632530654,0.577818126213522,0.36035285941030804,0.5226253967598655,0.5538405385041143,0.0,0.6673711783389145,0.607138788165134,0.28582424931629014,0.26610529778190095,0.5576596819645658,0.6638043586943994,0.5921366315392955,0.2316913779379952,0.36997585013897805,0.7904911501260301,0.3087754510643874,0.6229818258870239,0.42396652007613156,0.39612456996132295,0.5163714658479126,0.19078301920088592,0.3552937565894414,0.669050554461343,0.7190522949969456,0.6751033184166149,0.0,0.6422465638335648,0.713069042167298,0.4522973343683212,0.7629202098052108,0.803688823408871,0.6355514325595166,0.45201420323552455,0.4750971465837548,0.5460468098808064,0.7229739350599935,0.30146562578280367,0.6768889039789716,0.9606804506851225,0.23049351305372667,0.3349052192158162,1.0,0.48981039385275693,0.7812558488013819,0.42624493154954024,0.49857060517024365,0.1554104950791313,0.6560660794335131,0.286362456744385,0.7969509053602302,0.7494763696109814,0.5346412355132042,0.20265927638525483,0.42834192237031665,0.18063469065997317,0.6029659258745319,0.4434967654705595,0.26798771766494944,0.4077387271075459,0.7155648186754622,0.5503565567554025,0.4666942237206957,0.13124525509999607,0.4578288277526532,0.310851024245808,0.6231480092898369,0.35928263367972235,0.6665980556984188,0.5527083694724197,0.17442911877684075,0.48673486060495774,0.954584580603834,0.7722971300885204,0.5513262468413007,0.36071507193854746,0.8498835818140282,0.4419269029998496,0.5951917961999733,0.4466222931152366,0.6530870882506292,0.6886347194615396,0.34724734615051567,0.381601619362435
C3L-02604,0.7365133636981493,0.39510262981935895,1.0,0.7469747908601114,0.4320586912840678,0.25928424678099926,0.8529114252566039,0.7572901592243095,0.7256752088648639,0.4950375529291122,0.511982731872827,0.6375359761225194,0.4553595174049949,0.3147020901995585,0.3359132422414355,0.530345710474375,0.6714654046849802,0.1523961968386267,0.42274440031348526,0.5364626328000703,0.5602136112103651,0.13749630846976935,0.5244098817757576,0.6840967442673325,0.557749413725741,0.1978220981114749,0.6378143647448837,0.5056193807903497,0.701052597032314,0.7151070624668474,0.8976078246258368,0.3492628127134987,0.2913948725389801,0.9068514009873176,0.2626608205541521,0.261397759888804,0.22818228296374343,0.19757046796103417,0.3269434773913895,0.4615001336216551,0.5671974374046655,0.786181661725605,0.4665843993539327,0.385901190718958,0.6148249075999068,0.43416403064621,0.8519051509552256,0.43114254271078956,0.23887247164288894,0.3564037111401017,0.4557854655815179,0.5898748699332756,0.469450480230746,0.5615134577449581,0.5670354821535479,0.6991187977128641,0.749769651024053,0.779185081967896,0.8327199314307716,0.5717720288742996,0.4900619182853845,0.6063410712425963,0.06131566788840104,0.3472596313440306,0.6310209779101754,0.7461565293934278,0.28749545429099754,0.7774949452457296,0.2693991275345038,0.7258115537071745,0.5425735495787478,0.07976324323101736,0.3683166286462143,0.35087900203598243,0.42256534625101416,0.6203788887079558,0.47049319191024175,0.4693283295368529,0.34990405222025345,0.8582885113002909,0.5073016255300384,0.6868125520937838,0.622750028736295,0.497900486034097,0.5144378997330215,0.6276105544157389,0.5106626843191542,0.6134480785478047,0.4501231747955998,0.43617994738416854,0.9192821659750408,0.03735490317553669,0.5555964823495927,0.6116637839867156,0.44286174255686994,0.4787754400437265,0.7354615055100453,0.7817846945938527,0.3861730172680682,0.7627549067559034,0.5145142662933555,0.08550852772085094,0.2039408206661646,0.6975226035572302,0.9422076718980703,0.5209135810337706,0.342327780109148,0.5250192047558571,0.28122178927341857,0.5438943819695723,0.3713049169978646,0.3726175516275436,0.6082963071778043,0.24440565446958473,0.5388424905988174,0.1916719141487775,0.4952900698708209,0.5830908318996144,0.4845703669668193,0.6674013051222687,1.0,0.7351303065174051,0.24996058035555535,0.4648760018696567,0.5688323815828404,0.7929368706874769,0.5312141405273199,0.3547099688028936,0.14459867420213612,0.578775230292667,0.3323640833522177,0.5514495808625268,0.6048525890257039,0.6382784866767706,0.6314984853541397,0.49208268457823134,0.6054532748524668,0.538167660720096,0.4132292568448648,0.41708648103119117,0.3693189018706189,0.3096347727218838,0.173060061040319,0.5645312468456787,0.5149985303418134,0.7166281849408804,0.3414385087180989,0.5605462787031783,0.7848735715120227,0.10048984391481319,0.680188733285604,0.5509121199008327,0.6097477618184826,0.796785786354075,0.7524498638961923,0.5165367984497333,0.7548223577792257,0.8644748620861478,0.7565279224535093,0.3388164903641986,0.08673970303997613,0.9371894519238069,0.7303567949838552,0.35206221943881566,0.6824852498821139,0.7568108118369459,0.7062558308391527,0.7557884627982645,0.2854036720808786,0.818184391836752,1.0,0.5267170766155811,0.0,0.4211385348916288,0.7096174467630441,0.5412107706427935,0.7762664445877121,0.22376326101575295,0.5235160459687584,0.24337086444533007,0.8065870823358843,0.23206975798912133,0.39633592565750675,0.8915330156900119,0.6877970466789449,0.5674069861700692,1.0,0.7065252442302921,0.5193918941762288,0.6834474725769866,0.6865814046786021,0.49793754616796093,0.6626717427460029,0.9264375621814249,0.9886140221782584,0.1441409104455218,0.32830006121035993,0.6230431122150755,0.335991139986898,0.21206609898907836,0.42677708209089893,0.46703633526664845,0.6774482227893301,0.243503294618872,0.20747783168268796,0.5103526542752084,0.5195426438382871,0.18368240308823935,0.24008892313638253,0.8562632810147104,0.5842884987720325,0.33729387430811375,0.44413915390712866,0.6632459922007428,0.5165638912720887,0.17633208936232236,0.4521868116771621
C3N-00249,0.5423876244035046,0.6599175633918968,0.5423202713991699,0.4052806509551008,0.7078564680311814,0.4772817782734071,0.5122770358863526,0.5715766432438638,0.5866599267480588,0.5157461269565502,0.9114573701328954,0.7619736288336538,0.04939732711398648,0.6546945951416081,0.18430295985867673,0.242067225556152,0.5519838134988095,0.3945304296263856,0.40590128115250756,0.47361411200038894,0.06813602952378872,0.6853573821543346,0.70648482601203,0.6723184275060561,0.6704141275834523,0.6480768626962163,0.2476957133004838,0.9906776458010036,0.0,0.685268313498522,0.4044506543918942,0.7633233363978302,0.6911604265711127,0.19555798928711354,0.6221271117222722,0.36038820905789226,0.3282101702555522,0.5370486731346062,0.7781297387573405,0.6592355433987009,0.6592378578303517,0.47292553349196886,0.4922578320553561,0.48430614080860845,0.23501707827448115,0.31512057312087194,0.2974686132086788,0.5680111588323218,0.09443555783435897,0.5421878502448632,0.1833111877003848,0.8007209516203115,0.7428148767110709,0.0,0.3464318611411592,0.0,0.7770929636069468,0.20050665973321147,0.888050764008872,0.01755182223861773,0.3351047325563812,0.4918668377274287,0.2683045750992328,0.20949418808109854,0.5480592198971266,0.5366397444358117,0.5143440280105676,0.2767247835997342,0.4564344977387975,0.7547947188042521,0.5962856590800083,0.6627821879673377,0.6504381707404185,0.17950395741919012,0.17193416843888443,0.6031828083422415,0.5502414619901241,0.4157188757358581,0.7670976822336932,0.28548298856084386,0.3414755400162246,0.4698759145614204,0.6940795573763303,0.174170594895239,0.8830105493532088,0.9166070401819582,0.634637335634384,0.40074814227025257,0.411506247342345,0.2953468736728233,0.5555516104814799,0.7108849354905544,0.7283847601573452,0.7184855926936624,0.06562421286181497,0.8737203728775711,0.6910559445489817,0.3004673962493847,0.2617140313949653,0.8441447745008244,0.3609972293025372,0.48151287981554614,0.8830464872189951,0.9648109713821409,0.6961012842639711,0.42357175963421767,0.3406257769095653,0.3715127637182434,0.6281359433005118,0.533879169301251,0.11530952019147733,0.28976189588801216,0.4894605610004419,0.31015512676633605,0.4845050860040807,0.217002277790451,0.6894868288663112,0.15491996711600464,0.09533610208453869,0.6681688089680904,0.16382506517838102,0.6507639554149485,0.2995531432247187,0.19862226770686497,0.5259028060454582,0.6364615199573436,0.8266574532534356,0.21039069644863595,0.5790618883111609,0.7536953865959752,0.4505757152888563,0.4040310491517567,0.5603953330431715,0.6692929193688704,0.42452583913467734,1.0000000000000009,0.5572171535452206,0.5179002662571754,0.3297093382042853,0.8944976247422076,0.5144530784426085,0.6391541454420819,0.1525325658752399,0.6816303345515919,0.7894780166215263,0.4222957615810792,0.1704417889698533,0.3880090566741359,0.8036470100167392,0.6342443704342902,0.6957979273110446,0.6042834964683408,0.8350827669760115,0.24388818438002602,0.0,0.17653401925650591,0.6312872979672726,0.7134557326406412,0.8334996174980143,0.6615711005406766,0.5412666240753179,0.8581298790831227,0.5766549874582445,0.5030662059171789,0.8972043291727614,0.6448174087927363,0.7495105940283686,0.531995537713815,0.4193723389824058,0.5802630267948672,0.12087398887582879,0.9999999999999982,0.5074497264380056,0.4299968523521045,0.31744905023396797,0.25064524355360795,1.0,0.7235592080096653,0.5183971324224927,0.39708500342003106,0.2267753384756972,0.7871660606046351,0.0726885665079493,0.6382293833953785,0.6262869118209551,0.47726549892763703,0.1883022092210318,0.5884471759375298,0.1825368398592353,0.8581199151940897,0.06685811180863865,0.5725310051891643,0.7788183357362328,0.7818299279630576,0.2801933357191997,0.4998456754495191,0.2927552376618472,0.689877441564688,0.23140176203688734,0.3176441931103877,0.5408607928127971,0.7243786663420408,0.6355339399373818,0.5654015748258523,0.35089315194122284,0.7467408616085462,0.7431656749449793,0.3940003122161677,0.33109387867691886,0.9221295172252386,0.3717756170128439,0.8155559340651495,0.5172145583078365,0.623806002010376,0.7366985636926273,0.2886897340477681,0.4330917888446173
