,hsalet7a2,hsalet7a,hsalet7b,hsalet7c,hsalet7d,hsalet7e,hsalet7f1,hsalet7f2,hsalet7f,hsalet7g,hsalet7i,hsamir1,hsamir100,hsamir101,hsamir103a2,hsamir103a,hsamir106a,hsamir106b,hsamir107,hsamir10a,hsamir10b,hsamir1179,hsamir1180,hsamir11851,hsamir11852,hsamir1197,hsamir122,hsamir1226,hsamir1228,hsamir1229,hsamir1234,hsamir124,hsamir1245a,hsamir1245b,hsamir1247,hsamir1248,hsamir1249,hsamir1250,hsamir1254,hsamir1255a,hsamir125a,hsamir125b1,hsamir125b2,hsamir125b,hsamir126,hsamir1260b,hsamir1262,hsamir1266,hsamir127,hsamir1270,hsamir1271,hsamir1276,hsamir1278,hsamir1281,hsamir128,hsamir1284,hsamir1287,hsamir1291,hsamir1292,hsamir129,hsamir1291,hsamir1292,hsamir1294,hsamir1295a,hsamir1296,hsamir1301,hsamir1306,hsamir1307,hsamir130a,hsamir130b,hsamir132,hsamir133a,hsamir133b,hsamir134,hsamir1343,hsamir135a,hsamir135b,hsamir136,hsamir137,hsamir138,hsamir139,hsamir140,hsamir141,hsamir142,hsamir143,hsamir144,hsamir145,hsamir1468,hsamir146a,hsamir146b,hsamir147b,hsamir148a,hsamir148b,hsamir149,hsamir150,hsamir151a,hsamir152,hsamir153,hsamir154,hsamir155,hsamir15a,hsamir15b,hsamir162,hsamir16,hsamir17,hsamir181a2,hsamir181a,hsamir181b2,hsamir181b,hsamir181c,hsamir181d,hsamir182,hsamir183,hsamir184,hsamir185,hsamir186,hsamir187,hsamir188,hsamir18a,hsamir1908,hsamir190a,hsamir190b,hsamir191,hsamir192,hsamir193a,hsamir193b,hsamir194,hsamir195,hsamir196a,hsamir196b,hsamir197,hsamir1976,hsamir199a,hsamir199b,hsamir19a,hsamir19b,hsamir200a,hsamir200b,hsamir200c,hsamir202,hsamir203a,hsamir203b,hsamir204,hsamir205,hsamir20a,hsamir20b,hsamir21,hsamir210,hsamir211,hsamir2110,hsamir2116,hsamir212,hsamir214,hsamir215,hsamir216a,hsamir216b,hsamir217,hsamir218,hsamir219a1,hsamir219a2,hsamir22,hsamir221,hsamir222,hsamir223,hsamir224,hsamir2277,hsamir2355,hsamir23a,hsamir23b,hsamir241,hsamir242,hsamir24,hsamir25,hsamir26a1,hsamir26a2,hsamir26a,hsamir26b,hsamir27a,hsamir27b,hsamir28,hsamir296,hsamir299,hsamir29a,hsamir29b1,hsamir29b2,hsamir29b,hsamir29c,hsamir301a,hsamir301b,hsamir3064,hsamir3065,hsamir3074,hsamir30a,hsamir30b,hsamir30c1,hsamir30c2,hsamir30c,hsamir30d,hsamir30e,hsamir31,hsamir3116,hsamir3117,hsamir3120,hsamir3126,hsamir3127,hsamir3128,hsamir3129,hsamir3130,hsamir3136,hsamir3140,hsamir3144,hsamir3145,hsamir3157,hsamir3158,hsamir3173,hsamir3174,hsamir3177,hsamir3184,hsamir3187,hsamir3190,hsamir32,hsamir3200,hsamir320a,hsamir320b,hsamir320c,hsamir320d,hsamir320e,hsamir323a,hsamir323b,hsamir324,hsamir326,hsamir328,hsamir329,hsamir330,hsamir331,hsamir335,hsamir337,hsamir338,hsamir339,hsamir33a,hsamir33b,hsamir340,hsamir342,hsamir345,hsamir346,hsamir34a,hsamir34b,hsamir34c,hsamir3529,hsamir3605,hsamir3607,hsamir361,hsamir3613,hsamir3614,hsamir3615,hsamir3617,hsamir362,hsamir363,hsamir365a,hsamir365b,hsamir3664,hsamir3679,hsamir3688,hsamir369,hsamir3690,hsamir3691,hsamir370,hsamir371a,hsamir374a,hsamir374b,hsamir374c,hsamir375,hsamir376a,hsamir376b,hsamir376c,hsamir377,hsamir378a,hsamir378d,hsamir379,hsamir380,hsamir381,hsamir382,hsamir383,hsamir3909,hsamir3910,hsamir3912,hsamir3913,hsamir3916,hsamir3928,hsamir3934,hsamir3940,hsamir409,hsamir410,hsamir411,hsamir412,hsamir421,hsamir423,hsamir424,hsamir425,hsamir429,hsamir431,hsamir432,hsamir4326,hsamir433,hsamir4423,hsamir4443,hsamir4473,hsamir449a,hsamir449c,hsamir450a1,hsamir450a2,hsamir450a,hsamir450b,hsamir4517,hsamir451a,hsamir452,hsamir4521,hsamir4524b,hsamir4536,hsamir454,hsamir455,hsamir4632,hsamir4636,hsamir4640,hsamir4659a,hsamir4661,hsamir4662a,hsamir4662b,hsamir4676,hsamir4677,hsamir4685,hsamir4705,hsamir4709,hsamir4728,hsamir4742,hsamir4768,hsamir4772,hsamir4773,hsamir4775,hsamir4781,hsamir4796,hsamir4802,hsamir483,hsamir484,hsamir485,hsamir486,hsamir487a,hsamir487b,hsamir489,hsamir491,hsamir493,hsamir494,hsamir495,hsamir496,hsamir497,hsamir499a,hsamir5001,hsamir500a,hsamir500b,hsamir501,hsamir5010,hsamir502,hsamir503,hsamir504,hsamir505,hsamir506,hsamir508,hsamir5093,hsamir509,hsamir511,hsamir513b,hsamir513c,hsamir514a,hsamir5193,hsamir532,hsamir539,hsamir541,hsamir542,hsamir543,hsamir548at,hsamir548aw,hsamir548ay,hsamir548az,hsamir548ba,hsamir548e,hsamir548j,hsamir548k,hsamir548l,hsamir548n,hsamir548o,hsamir548s,hsamir548v,hsamir549a,hsamir550a3,hsamir550a,hsamir550b,hsamir552,hsamir556,hsamir5579,hsamir5581,hsamir5586,hsamir5588,hsamir5690,hsamir5699,hsamir574,hsamir576,hsamir577,hsamir579,hsamir582,hsamir584,hsamir585,hsamir589,hsamir590,hsamir592,hsamir598,hsamir605,hsamir615,hsamir616,hsamir618,hsamir624,hsamir625,hsamir627,hsamir628,hsamir629,hsamir641,hsamir642a,hsamir6501,hsamir6502,hsamir6503,hsamir6505,hsamir6508,hsamir6509,hsamir651,hsamir6511b,hsamir6513,hsamir6514,hsamir6516,hsamir652,hsamir653,hsamir654,hsamir655,hsamir656,hsamir659,hsamir660,hsamir664a,hsamir664b,hsamir665,hsamir668,hsamir671,hsamir6716,hsamir6720,hsamir6734,hsamir6747,hsamir675,hsamir676,hsamir6774,hsamir6803,hsamir6809,hsamir6810,hsamir6813,hsamir6815,hsamir6818,hsamir6837,hsamir6842,hsamir6852,hsamir6866,hsamir6882,hsamir6887,hsamir71,hsamir72,hsamir7,hsamir708,hsamir744,hsamir758,hsamir760,hsamir766,hsamir769,hsamir7705,hsamir7706,hsamir873,hsamir874,hsamir877,hsamir885,hsamir887,hsamir888,hsamir889,hsamir891a,hsamir9,hsamir92a1,hsamir92a,hsamir92b,hsamir93,hsamir934,hsamir935,hsamir937,hsamir940,hsamir942,hsamir944,hsamir95,hsamir96,hsamir98,hsamir99a,hsamir99b
C3L-00598,0.3201496525921967,0.13548065110565233,0.4062649186588816,0.5969186061732599,0.03787146399899122,0.644889357218124,0.35594128361727206,0.5526445872466633,0.023548740416210023,0.0,0.3475583248804526,0.5512455458110287,0.31543266301035944,0.32835916076780824,0.6739229282710014,0.3047471955779546,0.21924573179335238,0.29728315281696593,0.47077223057236894,0.6795450382187878,0.7379527956582099,0.23414975099746627,0.0,0.6493872873137618,0.21705625481633706,0.2656714354827562,0.5248984461551571,0.0,0.41509433962264153,0.32107592781750083,0.15660036166365277,0.12453181342328723,0.1747818454071359,0.20481535708475676,0.45893710715495495,0.1450402761795167,0.4640971285411448,0.16001708952280794,0.4415818037685224,0.4369968852392703,0.6961456665631198,0.4959727509517129,0.5599942930517907,0.5139715556669375,0.6425038190150585,0.43754144012730417,0.24541177467893013,0.8499424264628913,0.7037597337452424,0.3795738427626746,0.2949937126689721,0.21652671596273548,0.19981612013484523,0.040992128323184315,0.21083886154504583,0.2502479338842975,0.7529545925772342,0.02401191969887076,0.0,0.09091157391601229,0.12431527693244065,0.5161988990163342,0.39960246976232777,0.4698970020882738,0.5767668250804843,0.2768422958537027,0.36388981822237104,0.4492039498223366,0.33243296336312733,0.25720453508371643,0.4109573241061133,0.47245007327689914,0.3187377690802349,0.580834947172309,0.14777758855585837,0.22026604580592007,0.7845521747739423,0.38058093604117627,0.01768566095106132,0.8965523835019216,0.48825383788484533,0.24114558472553682,0.4970029664515736,0.4260694121835844,0.5038266068759341,0.32810029575342725,0.6928107104163437,0.2373135447117907,0.3951107953283892,0.5652540970038071,0.083310755892712,0.07622713433500827,0.4756469064042861,0.2510963291451095,0.49651904450898376,0.4252485254617442,0.735544398999787,0.17270888439396298,0.2915820450118125,0.31692108667529073,0.5712232284030472,0.2316843118383063,0.07383803977584869,0.3703387296569991,0.2834718739510731,0.5218980382356615,0.479371496829919,0.1473415132924336,0.5724999339829413,0.5561593700612746,0.4064326118461037,0.44530521581747373,0.36826541927425227,0.19885665493471058,0.24490010515247107,0.5727059925093636,0.219294257810663,0.34302439790987305,0.30188068843549143,0.23309839300817592,0.24864470722505783,0.020354124933803064,0.3040377500134057,0.5114224596949688,0.5256965598189085,0.6218222387504646,0.4888289786904523,0.48076732918026277,0.6234392807395213,0.7169237194594436,0.47312545161469544,0.23262147054607993,0.5478108353904112,0.5158203500673206,0.39505800813620606,0.361299171238473,0.5085565379728783,0.44454300038565364,0.7414965986394555,0.1515359674671649,0.6570923053756965,0.5293125637953224,0.44307755210024413,0.38514385572167714,0.30514398319421443,0.2556056743152252,0.8693948991498575,0.9500448802043777,0.29344686408961895,0.4414262355609473,0.46885479654617,0.3753945707070705,0.5596789247713274,0.1573296576039308,0.017293547514206295,0.028662711090826104,0.18516329896543515,0.1258270547290321,0.0814897787734528,0.184622738638035,0.5364594405806784,0.7986852793405337,0.9989196430500642,0.4592290544098041,0.7329688854179565,0.9962134133860955,0.7036839554047503,0.4640662951850256,0.329609200798028,0.28215803625639685,0.5933119505820859,0.40590519632620303,0.35122737416315397,0.16481236361034593,0.576174507161438,0.31033822590938165,0.23245322442777017,0.6399265008099415,0.2641509433962277,0.6006469172813702,0.4922864939345637,0.5557496296623852,0.5477796988993378,0.490625746357774,0.2217860647693819,0.5467361687003909,0.07209787556904379,0.620072750566219,0.44158206678011847,0.7220121028744327,0.7993937800168855,0.2722206095791009,0.19882377487416214,0.2924520691602357,0.5765742531699978,0.2260062913269567,0.24276298038006328,0.24494298463063924,0.20956803323761175,0.09215918664591399,0.0171416013478866,0.45808444902162704,0.21711750837572907,0.27664846278317157,0.2268436456572818,0.5436416788473586,0.7912285971763292,0.37079308020669516,0.19860505666957276,0.49744183801525244,0.00530445957400268,0.13853110441216773,0.2338340601949066,0.5643716687730096,0.5467313400419893,0.301575713329683,0.5919156184486372,0.4229091519167856,0.015552099533437017,0.12516056518946694,0.4047364818617386,0.5288696786821073,0.43847275121079665,0.2749199112863481,0.5972396486825595,0.3703730453938103,0.2676348724958353,0.3131999014319742,0.4992816255786905,0.6830890998250696,0.7621205455345358,0.17462393721386515,0.542840268944212,0.40090738297957373,0.5862316242380787,0.37349516968045604,0.5143786223067734,0.5157668455483212,0.45006765899864654,0.6446155079785103,0.5774571195208277,0.24736137568861638,0.24659471314787051,0.49996136012364767,0.3127799736495388,0.3266390256543148,0.39051704209796323,0.45795323747186867,0.0,0.4498575601312611,0.10115542303391725,0.6315730546743801,0.4859044556168456,0.6735625255634726,0.43160550605218606,0.33595651808948207,0.3154280380478265,0.27993287606510364,0.6888964436134248,0.6601471045270901,0.5670517078974765,0.5389259838045176,0.2662593766916712,0.5196029379390397,0.19813335442537375,0.3586816241437506,0.5350838384285272,0.16265739809140523,0.492224464531009,0.17520135650699498,0.805589702798467,0.001194852941176494,0.33759596815976645,0.37590105470824786,0.4549561971024332,0.4841083974573437,0.3261887252703888,0.20420800788121868,0.745577606516791,0.48008959094659914,0.4272620138797958,0.5239857862007695,0.006334487037157971,0.370902013259534,0.44484922080550493,0.3223238344084266,0.753896103896104,0.10658054097698828,0.05830370746571867,0.6381221094272667,0.20358039515336754,0.5812729602733873,0.5116011820072233,0.675802983240605,0.11042314248470872,0.18328740249427788,0.2919454994875501,1.0000000000000002,0.3218318567924259,0.5086100728129117,0.4011513658631092,0.4848700099445944,0.5208693088489239,0.5729979716024342,0.16143894266567385,0.5204083844536449,0.44576564506224536,0.24086279209107248,0.07889388880824504,0.823278163374266,0.7661807847451412,0.8142850508521806,1.0,0.2554665632015076,0.5377984169948559,0.5252884463410781,0.34560268115104587,0.6292836250927664,0.6841199254052502,0.45233403327410704,0.26588337684943397,0.4320757530569639,0.5740362466860793,0.0953284158763611,0.1433637579210511,0.23335379446257226,0.10570122051518241,0.2725300118356535,0.05694180824961809,0.6243436538113343,0.23436856413213608,0.2208057877011351,0.25409650974424425,0.3347369874361452,0.48222834759901345,0.07495741056218058,0.275561797752809,0.48055377720870673,0.2649435237859675,0.4379058847037665,0.13528177101896952,0.33678160919540234,0.5005149330587024,0.2343802542201905,0.5171232265548318,0.4244269398669438,0.6045905245046741,0.5225129780697111,0.231332212441895,0.05618079919806807,0.6299144104260836,0.6247848537005163,0.335000571624557,0.45089880159786955,0.5118906703970734,0.370119760479042,0.20367278797996663,0.3033453598343334,0.24657791993979017,0.24579004613134314,0.07569647610764083,0.2308207788339831,1.0,0.44120479459071826,0.4035836729413287,0.4046410442349529,0.34063114330056904,0.33372623379285604,0.2843585788606834,0.43589053990452503,0.011867323325224007,0.23766031869413132,0.19913805914697574,0.40094376112013613,0.24547711208347378,0.3672235208337802,0.027998664860301194,0.9995949191284974,0.25274547803617553,0.4368300614235819,0.4000687108133643,0.40548780487804875,0.15526007039499412,0.5590699173021157,0.6799815768538292,0.15606484069312465,0.5119759367224925,0.665884316486726,0.07814975182173409,0.6249040464963264,0.4014379868184541,0.14277014682996142,0.8397352110300627,0.3254389960022266,0.43249794951243975,0.10879970544918997,0.009570464097945312,0.4235377263242916,0.28767402376910023,0.37103310680216967,0.14751340449604014,0.4972036075981257,0.08474979198858906,0.8274512165743193,0.4407147628590522,0.5249934572101546,0.7217990404511244,0.444487347035761,0.3249910982247316,0.9297502992987856,0.10502023078075826,0.5723633666251622,0.568429890848027,0.1575355450236967,0.2837178733266459,0.4277988507905509,0.7015044918281199,0.2534016650255124,0.6403274604022068,0.4945884146341463,0.3407076652459238,0.3257817829318207,0.3736152420362948,0.7657332277854739,0.27716744484116085,0.5010755276102228,0.22896739509879216,0.08214758914684026,0.7200373366521469,0.11029830122734292,0.08381847513502139,0.021752602875557747,0.29475774424146156,0.6689410602863941,0.737236804153447,0.5104093894089702,0.37817651098901106,0.42795527926364985,0.2746873791414206,0.6998544441983358,0.41953135490801685,0.2686545664073756,0.4882333978078658,0.40142429604386476,0.3938445021025323,0.36837510457968037,0.24783021856192589,0.42979654342594625,0.07146461006198646,0.4461750279666122,0.17514718250630784,0.626256602487647,0.2681444991789819,0.3102642869836757,0.4296028880866426,0.22673076923076926,0.6558932097175724,0.016753753006552213,0.12124730469397907,0.0834828293182983,0.24565510392282044,0.12813011355184212,0.18541961426762976,0.7254544582473978,0.10074028848355339,0.24358329139406137,0.5392168531302072,0.5973568731503215,0.5146435197455606,0.05328830869332454,0.26596295146434856,0.7760140759800211,0.4292377204489144,0.6463644647890306,0.20448513800424628,0.5649002306226812,0.2608064029822108,0.727249498083592,0.4295410599423858,0.14281235778935125,0.5574184097013104,0.32648722998530744,0.08976267378177223,0.5305593756996194,0.006862398302087021,0.3059461998069246,0.16927076630029086,0.7132335527873823,0.19191919191919182,0.0,0.06499831668724054,0.28511445500660715,0.890304056541265,0.6929255802428347,0.034072131147540985,0.3711291241846622,0.3847444909564805,0.10442513947978499,0.6191286951710047,0.5122105796856514,0.0,0.5314377441780862,0.7818654025567962
C3L-04853,0.043972596083766594,0.05393888206388375,0.0982703536410714,0.5232348090164152,0.02458913034340693,0.10953635405690232,0.42189006750241087,0.22268907563025214,0.0,0.2804736329658599,0.22436361879920863,0.3339950210709578,0.2565001015640873,0.911134493973599,0.16522678185745138,0.3844090391806194,0.4340368063534298,0.5171111313370349,0.49498314173132396,0.45402920947892556,0.2419033194497029,0.2971430235605906,0.21658931802092307,0.6722207528872434,0.5798099152324686,0.49671711935862883,0.09916768457233757,0.6236853096404299,0.3397669468595549,0.13676086709794577,0.10813743218806511,0.15812492730022104,0.3473950534414211,0.5530611138224608,0.5325567390567957,0.11254315304948218,0.0900751589901716,0.44307874326278424,0.24038051100676872,0.5289834553618382,0.3084183612511646,0.6080544980965736,0.5593047034764826,0.48649833970302536,0.6362842802065911,0.347434027317332,0.2110795574958674,0.1279702711190202,0.6800961829386749,0.5292064658339456,0.12987268154668374,0.23382211638885403,0.5148125446930227,0.2774394772018417,0.23362936015407687,0.463848878394333,0.23128758034418417,0.2599984316185696,0.33384937619524635,0.4532195288494367,0.09575978900385473,0.36937099539752727,0.1600270658885224,0.25976002548401933,0.09340027594665035,0.4370360311424948,0.5813538530166165,0.3784330277390604,0.37452116687948145,0.43802871283653366,0.48752018454440593,0.25845965395804626,0.02693860078277887,0.49170200769739913,0.3224199591280654,0.4371967090892444,0.5845653752227575,0.6404261261620716,0.25801050747647364,0.41040595062814306,0.45210343869650815,0.6471599045346066,0.5051377717973029,0.9175327647886606,0.5260687593423019,0.2864716058109037,0.5382680699582103,0.38757714314269287,0.5222034726231182,0.5682171825856646,0.40680032511514497,0.5002104012475557,0.46710318988760147,0.10120719389012078,0.2924002612453622,0.3260044859191975,0.38508209114346115,0.33503189668585653,0.48064409168151867,0.3595342820181111,0.6149489722581569,0.2520115495668911,0.28978500531077156,0.4550852163512884,0.5503978517977375,0.5109646382606523,0.4060767557965024,0.33159509202453996,0.39583828461274395,0.6186264452269388,0.1843766069842454,0.5649509131793999,0.6489924417196684,0.15382052189849427,0.5385909568874871,0.5113295880149815,0.11152043391701023,0.5824460770832514,0.4429107535694261,0.09670143783478996,0.5365057223472722,0.2677350279754093,0.48219743685988536,0.531405976534647,0.6032752983260208,0.27242841204908896,0.5487041232875403,0.5117011107815022,0.2878814739774598,0.6195370066525462,0.19604246567728278,0.6441163823993119,0.48876185526828575,0.4461434891325249,0.675455778213048,0.613429438543247,0.6870511058677109,0.6635043064661268,0.3682702998096743,0.41385942737813924,0.40664056617979205,0.1724285862216897,0.4299457652392462,0.465375258414903,0.5636444758416836,0.22208602994051121,0.8424459632160906,0.6846762871412464,0.0034159696581518607,0.22342950577562104,0.1921787119431756,0.5041035353535352,0.4805674817995147,0.1973266570085001,0.6100095938599296,0.6328241200633609,0.7239837362521058,0.41782996137224115,0.4993699243909268,0.03279894102073835,0.5035685000151853,0.247796263425494,0.2775869147166228,0.8540334054017722,0.5195954247183306,0.291157808555639,0.6189368233963484,0.3020431490212889,0.4584203731956342,0.5877786451556943,0.557377049180328,0.44991678481168673,0.40669476816265826,0.3098415196937717,0.5922211426959602,0.37421825143586496,0.3676037610409342,0.5562728173883609,0.2942858103790398,0.33643643248787036,0.272066571204712,0.4677087709213117,0.581094758149538,0.5529316933365179,0.3549653360346956,0.7148145954270819,0.5156866464339909,0.8989270435359521,0.46552432368992414,0.8147125567322239,0.9323054352188898,0.4526850507982596,0.48033539368333233,0.45516147247842165,0.6384268214055449,0.5510046863966103,0.2457310257102101,0.33202776400594924,0.531649049917517,0.6250446230954865,0.1916343125045784,0.46467559217301746,0.36024941059684834,0.2932342233009709,0.5261140195391402,0.5868657339736898,0.19051433530255996,0.31314311390698724,0.2205754141238012,0.39748045178105995,0.3266617450031444,0.28936009865716633,0.30264362246271465,0.30897302049563163,0.19014696300586403,0.286305286852832,0.20427148846960166,0.47114336045633776,0.137402799377916,0.31843288375080275,0.699315537303217,0.4724079812972326,0.2791649033714201,0.2620133070478068,0.3239162990245679,0.336463110758008,0.35171500576652004,0.4993839498398267,0.46717142922301524,0.5337673138137708,0.4138583369995601,0.24502475941324864,0.38715246229329425,0.3972698564975814,0.39590599432836804,0.42392865989596284,0.4982524443657921,0.3986483351633908,0.3349571493008572,0.48392270066554416,0.36308194936019605,0.5070277506049528,0.20558697910654544,0.47550231839258084,0.39578392621870884,0.4729722726094847,0.6057329257955976,0.3511828067824565,0.30163105903974274,0.15383505823807297,0.1355944837868058,0.03944765814517748,0.4471493415294431,0.43717305663789197,0.5334866340902559,0.08427767984554689,0.38903458085163134,0.20265888984831937,0.2754263697659922,0.3879622915155909,0.5636805314560507,0.14355732348344935,0.167852447606527,0.5590089459042966,0.21450605077908727,0.3651345180184652,0.46982701411317107,0.33522363486691664,0.695439822273475,0.03853327681220886,0.5144985176079253,0.5967568277310926,0.647991145023786,0.6205326656043705,0.5955921345692894,0.4409244151632912,0.19493121446379535,0.5054535219196397,0.8202491714251485,0.7190616527171991,0.5053686002356945,0.5558822285206646,0.5802259518056554,0.39504896295845726,0.2834952438777575,0.5760186168041154,0.561323051948052,0.0,0.08517013712544436,0.27662235667122376,0.2765345850161918,0.605194361384024,0.5516307321878078,0.7106871010683691,0.810638724556302,0.15913867999439502,0.09202990293603541,0.6615132436761912,0.3791229955196953,0.664693299915736,0.5750740361462454,0.6110527063503339,0.3673082592764183,0.666580121703854,0.216120625465376,0.6029306570134179,0.4672025902975494,0.2592570401437987,0.11601829002758021,0.40576615056059806,0.2947836450311698,0.5329958668090842,0.562949779462973,0.20014965496217055,0.26777673726476203,0.28121542595226856,0.24477059979197968,0.6575282664687649,0.2880504949074738,0.3466645130027457,0.5593753021951455,0.49619743513271697,0.29623190925290105,0.18503688092729187,0.23545142724260218,0.7112396213614189,0.05566338783432576,0.10846531026320239,0.12624415536317768,0.8597229766431287,0.16249279182799242,0.2882000748409629,0.48662314073928625,0.22497583874085322,0.4203902509792543,0.0,0.24446980337078647,0.3409090909090909,0.4389479759254679,0.11234888600259765,0.4025187121302126,0.13721948549534757,0.211245157177186,0.5605622435940552,0.5747479254037657,0.25835628795566934,0.5538251414583963,0.6982378076773672,0.0784294332904757,0.17870323962272747,0.6931202137409325,0.5513892303909516,0.4023951068937923,0.5610019973368842,0.5141235338426775,0.4385329341317365,0.6241210097637476,0.26850408829871264,0.14530316571804885,0.30622960657090337,0.25357792361824943,0.188503636047753,0.5528405262078462,0.4424751562339925,0.3206546348405457,0.330897528867072,0.16600103466114843,0.0867114231537949,0.19541972758882123,0.06048544342096418,0.21756363852133145,0.11863583365720948,0.06917818397978898,0.010520615765452157,0.2962386401884891,0.6577384143595464,0.0020812471775539486,0.7630276901710022,0.5735626614987082,0.19878357220281828,0.542471871510779,0.20422345767575323,0.26965193586233865,0.17771990119213832,0.7881756898212117,0.4804173653810323,0.5434661517323331,0.5022166588431649,0.14558031471116278,0.09474723105603683,0.2513657350297819,0.21198998579064893,0.5632246911498081,0.5390415464804412,0.20532215437893014,0.336340206185567,0.00662683244731485,0.4577303627919499,0.27748726655348055,0.11771307438119581,0.2592355747946284,0.2461833022623066,0.006299774159039588,0.22145266200915442,0.35409708305499965,0.5401353422813774,0.03153777939471111,0.30239396459546153,0.5760381165539107,0.8294852060885924,0.35474299415555227,0.29003629427504163,0.8360812151744141,0.0903723764387272,0.41641011449721543,0.17970481090622298,0.0,0.486527616148957,0.7705997508453462,0.5797637195121952,0.20703944252756923,0.6142605823430153,0.582331134962714,0.6819711062735009,0.4172388537947448,0.15638021029197188,0.3733505550513161,0.24229506307967044,0.1586807716241444,0.30220271478501176,0.12443010451006525,0.23655180961824487,0.3302091607095578,0.4558064371324685,0.39432506489760605,0.5473662148945088,0.28059180402930406,0.37962025926461385,0.3842335954621632,0.7418915925703257,0.29686450919833507,0.3577067127628928,0.08956587148076509,0.6358214824038273,0.19345531001163097,0.3647739260121494,0.24143173899271458,0.4743382192080507,0.4068401326221709,0.04242319938043204,0.06314830389683207,0.49165104787868463,0.3369622331691297,0.22681459290664904,0.11347328074163214,0.39044871794871794,0.4720576873551378,0.4518536949489923,0.4256095538231879,0.5501665812403895,0.1955735262821877,0.23721921951703273,0.13076178419837664,0.5648712168449326,0.0,0.09140664318067435,0.541597238752678,0.43626900704153493,0.451630002650411,0.27504838776098506,0.5261306012625478,0.522589677614651,0.4571053782247487,0.6539724924237605,0.3302149681528662,0.4304622480697885,0.23473946769728382,0.3813469611242927,0.17035633952882678,0.21914344946149564,0.20303301592469025,0.5221482384569696,0.2657211065861536,0.46368375603671597,0.34941634241245145,0.639862238108905,0.4572833277561842,0.4457798512764648,0.2531068258340985,0.24451904979907457,0.2919313208394123,0.35257257342597725,0.9783552970625047,0.17605517469232676,0.15097704918032787,0.2995693749604205,0.3027604454624437,0.21114309734287828,0.28373805520675943,0.5739817475071826,0.2524233543733092,0.4496299706101059,0.11805643107491326
