,P17152,Q14653,Q96DG6,Q5VYY1,Q92918,P51159,Q6IQ23,P10155,Q14289,Q6QNY1,Q9NX47,Q9Y2H1,O95155,Q14156,P20292,Q99623,O95251,Q5VWZ2,Q7L5N1,Q9H772,P05186,Q15003,Q9UPP1,O75436,O14493,Q9BSJ8,Q03591,Q96P16,P54725,Q92882,Q86YV0,Q15629,Q9HBH5,P28907,Q96AZ6,Q8NHV1,Q5TA45,Q5T0D9,Q9NRW7,P28074,P31146,Q712K3,Q9H425,P07998,Q86SX6,Q9Y2K7,Q9NXF1,Q03154,Q92851,Q9Y487,Q9ULK4,P22748,P55039,P61764,P48595,P00505,O00429,Q86VP6,Q96F07,Q8NFV4,O75821,Q14139,P49247,Q8IZH2,Q9NYM9,Q9Y485,Q8IUC4,Q9UJX2,Q9NUQ9,P29692,O43148,Q96BX8,P63010,Q9NV70,P35232,P11802,P13796,Q7L5D6,Q658P3,Q86UL3,P00568,Q9BUL8,Q9BT78,P49643,Q13868,Q5VSL9,A0A075B6I1,Q9BY89,Q8NCW5,Q86U28,P40879,Q9NRS6,Q15052,Q5EG05,Q96BP3,Q13438,Q9UL33,Q96BM9,Q9UPT5,P27701,P68371,B0I1T2,Q96RU3,P48651,P21399,P17301,O95249,Q9ULX3,Q969M7,P04406,Q8N2H4,Q96AB3,Q8WYP5,Q96AJ9,Q8TF65,Q96HD1,Q969G6,O95336,P20701,Q8N1S5,P80217,Q9BQ24,Q99487,Q9H974,P49321,Q9H9E3,Q9Y2T2,P62258,P48553,Q9UBF2,Q8N6R0,Q5ZPR3,P49354,P13598,Q5TEJ8,P17535,P50225,Q9NX55,Q9BWQ6,P16885,O75477,O14786,Q6RW13,Q92692,P32942,Q7RTP6,O00203,P05783,Q15257,Q96CN7,Q9BU68,Q15042,P59768,Q9NRF9,O43189,P43155,P60866,O95782,Q9UIK4,Q99598,Q9NYB0,O60234,Q14651,P29466,Q9BTT4,P16104,Q8NDH3,O14815,Q27J81,Q9NTX5,J3KS95,Q6UX71,P22894,O43823,Q92804,P61956,O00221,P29350,Q66K74,Q86X29,Q9Y3A6,Q8ND56,P45974,Q9Y237,P49795,H7C086,Q8IVN8,P43378,P01619,Q9NQT5,P62891,H0Y2X1,P33241,Q9UKX7,Q13315,O95613,Q96B36,Q9HBL7,Q9Y4P8,Q9NYU2,Q9UBP9,O95671,Q8IWA4,O75607,Q06587,P22415,Q9UBQ7,O43488,Q9BPX3,Q9UJW0,Q5GLZ8,P62306,Q9H7D0,O60739,Q8N4P3,Q9HAB8,P20645,P08575,O95685,Q9H3Z4,P06744,O15126,Q9HAD4,Q9H7N4,Q9NRL3,Q96BJ3,Q9NZ09,A8MXV4,P54753,Q92608,Q96BY6,P05787,O95822,Q6NUM9,G3V4M1,Q9UJZ1,Q96KP1
01CO005,0.5996806191817967,0.3622285123602662,0.5653846422275528,0.5710285809593447,0.5407302016492004,0.5037020608947476,0.5038021424619608,0.3958058901355628,0.3656747598861152,0.804283066668348,0.4395798403829332,0.08585497533983855,0.28994734209657125,0.5710590204584012,0.41244698816335834,0.3107059473115079,0.4311105635747534,0.5956619532863892,0.6034186738202756,0.5676649249592005,0.2838096391552396,0.3771605884652134,0.44638623603442795,0.5114588381105705,0.3835046844201111,0.16943796434846803,0.2854138609169068,0.7212112639197308,0.6587768290502645,0.3100901335322117,0.5331996750382828,0.6337307970110935,0.5596432949512682,0.5667469881884859,0.46924282345147184,0.6061656027951887,0.3351893886036592,0.5463413247019613,0.8235634673735497,0.338338509732349,0.42433902571575643,0.3756210761140508,0.3942610252108132,0.42072197953983537,0.48331849034139296,0.4162389858122193,0.6729877834453113,0.6546464865466284,0.5789035495837904,0.14567564691560442,0.6601980673791505,0.642917597693943,0.386521229536239,0.21402793863504677,0.468619106638581,0.6864090140278627,0.2842192192923214,0.1496712476240063,0.33802224367533285,0.5087589692117387,0.5588899190838958,0.6157311400436392,0.41503938973425925,0.5367157814490504,0.5751799717945705,0.18860931670579362,0.37040810180105943,0.22493598142852989,0.4005430971677342,0.4093904248346725,0.5646577271062121,0.3715554294310106,0.6429284778346975,0.18827981744212785,0.3222412382075479,0.26940770159632876,0.5400555213494531,0.5500982399698202,0.4325349319781093,0.40876045102305625,0.593686464830526,0.11884728559428126,0.7607407985348829,0.7694936842932911,0.5010660792393615,0.20035032151760745,0.3166425877684622,0.5521349532268722,0.5385523411306856,0.3983514286953902,0.42759717563312893,0.3759242460147245,0.5278501438408174,0.509197683926562,0.7947154638260479,0.6148253838757043,0.7158784168962384,0.6440003293178567,0.25002686404588914,0.3257546666575344,0.614324155952108,0.47338576106095154,0.546170257527514,0.5299225614529153,0.48137296535338336,0.3110251092481491,0.7225267433096398,0.349752028928231,0.39941205460710094,0.4142700486807058,0.4828538083570013,0.594801942379183,0.7453299177966208,0.6951651849647273,0.6568398049793034,0.46630175218777836,0.40099049492873284,0.9156766996914278,0.27749069474310417,0.6460538643545757,0.397883988647699,0.43546557197023184,0.5547609021647038,0.7236486253059216,0.44287081753856405,0.5187549859037297,0.5216090829440176,0.4675666857557559,0.42279765676689607,0.7205193091818884,0.4066805142945249,0.33925679756234217,0.612313169988262,0.7493511118109062,0.556776762655522,0.327257842124574,0.35421434082590153,0.6010483729697036,0.24670158612426896,0.4924639746778947,0.45897655605173426,0.4903122895990464,0.5059491223152097,0.24771011675142418,0.2898649988207964,0.13354554921784612,0.4682341006174866,0.17689109416476434,0.44329877774778126,0.4307943210780074,0.6486532777526222,0.5536732862638658,0.5542106877226836,0.41023784167519395,0.7655619664337912,0.29954836749062697,0.6202175670716876,0.31430956809245103,0.3615716291189113,0.5692029775176319,0.3433587716022668,0.31035224942570316,0.6853330032036649,0.3798818984154888,0.6404299055893112,0.7145632340356718,0.8749553617479382,0.4325545117557832,0.4834724324279893,0.5157971666820043,0.7363698835781562,0.413334578933382,0.5123027329994345,0.5677570425595917,0.9081800603943222,0.46539960624857635,0.8246136742534613,0.30781468968741166,0.8186867383071856,0.2584368568821809,0.4688899736052594,0.04743909240686861,0.05796540706864306,0.8855272615024914,0.4699683917303874,0.6121564030737048,0.14664723009098957,0.41839732094657656,0.6155014852451686,0.7151364769413338,0.6613450536435188,0.3350810956132442,0.3247469609775724,0.45829535976671565,0.6827667902816401,0.5653656650875316,0.7831616143233413,0.7924845063655717,0.4800736091562676,0.5262892951352605,0.41841050023120907,0.3017454264720385,0.7427121837172344,0.821377044945443,0.5994864085673957,0.32809654669812005,0.4932414517785517,0.5081526391896105,0.4375657506113768,0.660832375155433,0.4289466810053497,0.8577306632109813,0.32906627770190156,0.8379572246441587,0.44438462157383185,0.3105882473175505,0.2336698539599773,0.5126223072517977,0.6407744501759636,0.334232969863967,0.33738024410293477,0.2062366814526655,0.39654890010113775,0.5309120000561549,0.2380970200551218,0.2753233276144229,0.6632937576653042,0.6711665288935968,0.5731974215835223,0.37397476400257545,0.5404238411913589,0.36821807591997846,0.3602052753351934,0.5202261937611272,0.7255914194440418,0.6626248692607923,0.1625784715809715
27CO004,0.5585735544180856,0.38382203100970536,0.44966706117377697,0.38558518022608723,0.45831355997672496,0.41483152720908123,0.43462248761860245,0.6309222185595651,0.3594392951617831,0.8555221179262729,0.3899940274707703,0.5023003272935291,0.5320328660421509,0.3123786013316536,0.35326901259406895,0.6822084933615287,0.1726360827106106,0.35854136756091126,0.8083125969548455,0.9808705719547861,0.28195669801845114,0.2858646132257183,0.16121173385551657,0.8036042407182151,0.6838415462498677,0.5526763170582107,0.8255056873603763,0.41827364529252087,0.4542956676755239,0.11895895116757416,0.23281653015131631,0.5732412219886811,0.5554235430136103,0.4674288586200248,0.400937093329377,0.33662342078543084,0.12120212335556246,0.9388408421113947,0.8414875529952575,0.7312390751611773,0.3877546492145214,0.4981731800921487,0.49363005759726164,0.4839728851630918,0.43337164399028794,0.5255015820197766,0.80852168382755,0.3319688473373459,0.41059685108672284,0.790331359095207,0.6615170327800293,0.566254310016701,0.797916392150519,0.4629338362179176,0.49409845484113735,0.4576521563851337,0.6503693644059432,1.0,0.2559785676994153,0.4245650629216815,0.21202302085567837,0.7089762927129897,0.5336948473344467,0.3115131360357921,0.7749048046327847,0.39949456772719216,0.48210793643102434,0.674223272881207,0.4111785221874982,0.6201054965957944,0.7795138801019199,0.4318442873118933,1.0,0.43490978626492627,0.49540123320327645,0.34641407942001834,0.5422937443421922,0.6611355056547552,0.5460500148209668,0.5851060133191357,0.75271808249048,0.8000903438431841,0.688094108493992,0.577409906376392,0.0,0.9401095020978119,0.49912111736965237,0.532489358750059,0.38704798726890566,0.36829856243491577,0.3430852087170049,0.0830693503494242,0.5008445216624473,0.21374922098215698,0.8486967829020031,0.6191484579725675,0.49053266636020254,0.7961630228941861,0.4995423692560088,0.21482950250066146,0.6367622426651689,0.5951011509355499,0.3883438375019992,0.6979612119091776,0.5620260061814015,0.5966931530771813,0.40386287203994087,0.5364427949958035,0.19519137804077502,0.8756258138188144,0.0,0.6024195393514535,0.5347012862396454,0.8367155387503207,0.5619257015871115,0.484340153112905,0.32247424254702395,0.9137846991687297,0.4639976955531342,0.41674349288694046,0.3145088995434637,0.8886029669162614,0.6186034447509545,0.7839987249534257,0.12788589106566128,0.6303839736992742,1.0,0.30176597841089503,0.8269384569700904,0.7549495154259684,0.61416503071273,0.8344311567570344,0.8165142660829474,0.4761559096459944,0.563133291824089,0.6057760167670434,0.4670405318341153,0.2551842336987242,0.0,0.6043402535792826,0.08136306008872296,0.7940946637279627,0.4147002328862026,0.6433257422464642,0.18697007609444327,0.0,1.0,0.46335888448437146,0.5737922359675878,0.5681191463477226,0.4651534416900702,0.7323676191061708,0.46414495425723423,0.10423900294431121,0.681886848496863,0.27866454548023434,0.6828639684654227,0.7857612825520341,0.28729265733817755,0.7026604214928724,0.4761505800918826,0.32216816706358387,0.5664586179523834,0.26159695011277506,0.6248536914140912,0.6881152210409249,0.740143193735495,0.4893967856214001,0.6422119492106617,0.5441444675791907,0.1814419407935013,0.6740232521464318,0.3334879214571935,0.3634832363939253,0.0,0.5018262987791964,0.3532826566259466,0.3725980676623202,0.9860026726412272,0.3365892727152655,0.3302380005608647,0.45149656776149527,0.40153686045968584,0.7704661005704931,0.5801459832352602,0.532994068124367,0.6591032157343086,0.4883126693300941,0.9466760671103218,0.48540095221638957,0.8120913160609025,0.49842137343256,0.21628860228149982,0.26571906412786106,0.6642856671589712,0.018915492532043388,0.7607336127607143,0.6424364631365727,0.6952441914123497,0.6624144538068784,1.0,0.45334155829964473,0.770170172925738,0.5919295652479386,0.40377970168138155,0.5848145948434542,0.16935524849871975,0.3476453688241641,0.5094793060757876,0.6795502900728003,0.5087516128558249,0.8105968818900973,0.11089276535905235,0.45682452052394584,0.37445393120427184,0.29306737424638385,0.6998057760789109,0.6009281093579091,0.5109309871882255,0.19248718638698215,0.6074749709956251,0.4498863103534738,0.738340065260557,0.6586323756504484,0.4413674986202132,0.24396903684416316,0.9349529744816287,0.658158965261773,0.35498102555146893,0.6103622932510451,0.6421214271681226,0.5784011433865892,0.6543239547262125,0.8251853690837354,0.7713506428855563,0.6297607612978933,0.46704770143380614
01CO019,0.31305730240178775,0.38269755134011696,0.7490233761351686,0.39500469526648274,0.2716953140808336,0.4620869908832823,0.44255625890238015,0.2248892219447498,0.3046377007300638,0.8485630955963028,0.472339642670633,0.7250475469633422,0.34741675412103845,0.5986146615421095,0.2818601525888198,0.4661706622937203,0.04398408141086385,0.4423486896411859,0.5509049279565588,0.27706588758865536,0.2965534423394178,0.5001039511866185,0.47626018574314877,0.7038168816279935,0.6019140218637471,0.40079544950094004,0.5292724831312157,0.4764889524065268,0.6586253704968854,0.19616569000993955,0.47203858426245127,0.4742789150675115,0.41884139239880724,0.27085202574988543,0.08529743003022894,0.49305512447859456,0.2647698152005198,0.6944262476269447,0.489325828479231,0.7555896583175805,0.20659835441867713,0.579043563322152,0.3559896111079013,0.5014955918003405,0.48704069135289174,0.5589861532400402,0.3490249695452299,0.773336236138987,0.24401212309749276,0.48722321631673005,0.7754885187573795,0.8226461026645753,0.49034798363364374,0.5337218796737933,0.35319261165183313,0.44958025456353745,0.5933482167519841,0.2818961965410338,0.30745918511952297,0.5157616865759582,0.6520674468501255,0.6588411682117545,0.31693467667272124,0.5165077967070637,0.759338917319436,0.33251638756669166,0.5656155503639262,0.4669884849371648,0.30528296422049905,0.6094068723426318,0.23890242026577013,0.38617561954731094,0.7297076667272648,0.2580878736008607,0.5190913239993709,0.4945301205358419,0.30507465431956504,0.6861453601993972,0.48608509361796415,0.3561148036906303,0.71161083571916,0.38433760401519024,0.6578814849837187,0.6338531128607716,0.7208845787322922,0.4628647983269296,0.31711314981961447,0.6405936120591011,0.412146227385465,0.38476593269328774,0.44768875797381114,0.40391635763360334,0.1777830159329401,0.1964984404571979,0.7568793209130149,0.7055887222882973,0.6250011127848936,0.6392441471069219,0.2524359203109441,0.31325939158803173,0.4901380851369943,0.23895035176065882,0.41408761592426657,0.6509117055150817,0.5861925518179518,0.4952618465772005,0.3763275813574012,0.564660338717708,0.4438494294283739,0.5770414856748509,0.8020505560432891,0.6743223916048073,0.6953664701285298,0.30420386482033557,0.6336518114327125,0.5220273405526843,0.38438977216531,0.8461292598522512,0.1279283755091427,0.5401489175258636,0.27556579919331803,0.5443956575654045,0.8130790656447262,0.7435007038950463,0.5297572584325945,0.3307581296009552,0.5980509590128804,0.34745184011622854,0.22049526766362604,0.5614479261183778,0.41819865687928015,0.528475994071556,0.5390835526997364,0.58981100156611,0.3578766714426944,0.4720814381718643,0.38619422288044536,0.7124935840678077,0.4055990919608181,0.2687794754914439,0.4451449307167401,0.5797657161199457,0.3208564159482865,0.4893466404357696,0.09161727375320794,0.33290065989675277,0.5393762780763254,0.34621189149543596,0.41214858449730585,0.5753573954021896,0.7284856755481872,0.26277151254770814,0.7138747423041742,0.4196212491164104,0.613322930683529,0.18076461001254973,0.4255953385978124,0.42779005869325104,0.5624432780391988,0.5264446288776323,0.3080202094070916,0.1727206490672586,0.8618419762238769,0.0996490006767452,0.6337145544410276,0.32939703662297326,0.6060259361365059,0.5894707947420237,0.5301425919988567,0.5511177907940148,0.3713752293223074,0.4413193283776895,0.4217475965463988,0.43145338050766213,0.42622399507558484,0.4515227733043563,0.4391573948995493,0.103092589656411,0.49057976602993136,0.523713864921902,0.555681201194286,0.4623708243210878,0.5233653701858714,0.8961153271928506,0.3506386343042749,0.3839582206654448,0.5002093125956693,0.5357332238831187,0.4662047722986342,0.8280800905068038,0.6879499825462698,0.27311426479169754,0.26522506481285824,0.4434823511040378,0.3152796133620832,0.669382569816861,0.8899348019354436,0.6870379994533184,0.39917769623676236,0.29826626717376215,0.5409213865569846,0.3701689628483287,0.6644061023244134,0.8936899871974271,0.4022406361959945,0.287554019481,0.7033763050228856,0.7231491651190254,0.5453580869706691,0.6404500730122855,0.5749829768328247,0.7059279345093064,0.28579986988120254,0.8536508307940336,0.6143041189995078,0.4800069591875733,0.40045384995276834,0.23752114643034794,0.7066163109180525,0.31154433282669025,0.46950232395315794,0.4189984464485512,0.5603207265779488,0.1324225482764838,0.4921367281258746,0.4781927375555135,0.8259078851297232,0.48333561837777594,0.8722188395903814,0.20666285872669476,0.3497281596897466,0.38369002001150676,0.49750953970136536,0.44068744622405553,0.6454710971211419,0.6617152757551743,0.17978604821027844
06CO002,0.4233946766311334,0.5556715150774476,0.40448416098583095,0.5125993765791712,0.29500024657460955,0.17482141050723854,0.4517266000897582,0.5688942571021443,0.5972500411172934,0.8583043293536265,0.49260140624161863,1.0,0.41618314536967915,0.8746051923200913,0.3854533807341074,0.37774393854058985,0.3788054746271037,0.40865927345346975,0.8649027598222396,0.3420881288102411,0.0,0.06717033206538137,0.5189194317523373,0.9043140479886027,0.19199802164796953,0.46012415888309377,0.7194638159801272,0.6060645260457953,0.5127459123089331,0.26070061891116403,0.3149419507351734,0.4647451418010142,0.46487838957548533,0.3646974688085187,0.4196452840882454,0.570561958913574,0.03341748540029599,0.825255239472888,0.5304714072401993,0.6962341903323832,0.24617762373049956,0.6872850297162714,0.6111509324809941,0.5577927913698586,0.30367100015783066,0.45753815515912066,0.4651598766251652,0.40440946094387886,0.49365076445113054,0.4519231619141788,0.7186463461928057,0.2572387443381947,0.741890987391681,0.4912117399413489,0.39279559600687275,0.6215024405140763,0.6718124507067564,0.7075876285086125,0.2251161801187873,0.20814854571745833,0.2872052087644903,0.6840957807829042,0.7171778379202784,0.44842625204791986,0.49779771760606195,0.3099124055968687,0.9828128927532358,0.3580014033639216,0.3165839572251592,0.5671820756297201,0.862519130028371,0.4893710137492633,0.8137546204306503,0.2761404368025566,0.333895957560971,0.7598176970529664,0.5099432605467147,0.6255922412889454,0.4477930103210621,0.11368544871676534,0.44662779037755485,0.6750709802174093,0.7009127153670249,0.6399452497763054,0.2515505388490169,0.4337097977503426,0.43168943068790355,0.7191207902797245,0.44488702308011874,0.3280807459935531,0.4691940912667798,0.37177719743391613,0.42529029626057024,0.1792080185189402,0.8194716838264,0.45170772776788937,0.802243686758775,0.6655000101282109,0.4802956862034513,0.24320323036384828,0.38762982887012143,0.4972536401776857,0.6654301350960523,0.5000388680450136,0.4644312710669034,0.10836896127143802,0.09945024799246838,0.4004422788389146,0.38545585450084374,0.6669828250581311,0.42428280248397066,0.5990967266167591,0.6115784517378344,0.6356961247661594,0.6294126307632402,0.5159229252443627,0.33901745559852436,0.8572419827340987,0.3812680811711058,0.6441179812176561,0.3950408435332964,0.7303466384874326,0.4426762456018922,0.41879164049847084,0.0,0.3421974853493701,0.500625347996035,0.3168154792817788,0.7646288529444547,0.6085056755166924,0.42046577453097456,0.8666491996376458,0.8613498892875171,0.6986967797981194,0.5539541481354604,0.548558112287246,0.4046536349798231,0.4862990204048643,0.2238832178885577,0.5900267725072776,0.38397409927865667,0.8866125948311634,0.5345243443167398,0.34717078076576513,0.2094488146751754,0.46068733592496613,0.4015545916079901,0.4805534430177154,0.330940204175743,0.2841183626408501,0.49453549432114663,0.515194188517718,0.3997033092911604,0.12962618625688194,0.8102834200970386,0.1231352821285503,0.46538946990429153,0.6948772658079427,0.5819743404794462,0.5856450268977973,0.3945095853348555,0.21377309315996307,0.5024478415430025,0.039368537870069886,0.675265826736978,0.26296407743953676,0.7941324900575069,0.25013081583722396,0.2532075638752751,0.7390157833903785,0.4731456820625901,0.7833790300541068,0.3008610132586602,0.5010239721785759,0.43843871256007105,0.8098937703550426,0.45996969042770885,0.20947357205167805,0.8927535542371601,0.22800510562420584,0.5298694800426933,0.9107968498686958,0.35451955131823354,0.8790626451590722,0.5044886987931649,0.2662923297363875,0.779014983478473,0.6756830996379914,0.45190797253246373,0.5408439154450608,0.8024815861939665,0.5644688072541406,0.42662328668193794,0.28771795462992955,0.9202182228459073,0.6797635756634595,0.8099294075102899,0.3219768498950071,0.6129827697788244,0.44714336636791074,0.7685781673651251,0.41476364137628785,0.7445601652493181,0.761034388181761,0.3933314827085326,0.3440083440129502,0.32680381688218496,0.6499811686647021,0.3294063616356677,0.7738824029566764,0.35205803163660576,0.7314024529741854,0.2652921435443467,0.6059693682306531,0.8366034580205035,0.5447734732132119,0.5717755439241365,0.4523223583777778,0.5707585570451581,0.3323629418944076,0.3610792217063121,0.20355838486415223,0.6408463166895721,0.6996635493279193,0.4437004464957077,0.7523233777212184,0.7123831715316769,0.7323671723138112,0.0,0.4571060577767252,0.47948640797578435,0.6653375087660027,0.7032938226603029,0.6580158668356741,0.691524914394364,0.3081950819709949,0.24379793342012945
05CO032,0.28975468965757045,0.48350734796235884,0.5410334801138053,0.4966122685708001,0.5454801803114577,0.3641582695709733,0.5112611273317,0.46423359139531684,0.460208467316793,0.8641934305922874,0.16627645699459137,0.517482274910531,0.4842498440143963,0.5857242230906632,0.3364298950154936,0.48366831103211183,0.568666253297291,0.3936054441456198,0.6521526107166302,0.5538041097536404,0.7080853233779063,0.5769299311990599,0.5344030354927884,0.5728841824290001,0.4541051111556582,0.5039199143856692,0.5501671395984671,0.7049302146355565,0.5464309502452345,0.21254861829478422,0.7226924608214826,0.40000664593053514,0.4261152390057852,0.56382928272029,0.5166290779797968,0.6927951620753348,0.4841489814453155,0.6047509466463907,0.5938117734611197,0.45281193077745385,0.341692069986955,0.6896640391642919,0.24584980660064915,0.43655053041935865,0.46348346372851523,0.5624229411231862,0.7020793097970142,0.4488196385300016,0.5311892275075163,0.24552675149548442,0.6909973161211251,0.6953099609270756,0.47104326110556727,0.7086930869963162,0.3571611751310755,0.19570518878498966,0.47236772389231874,0.3996282580352073,0.37261023085286027,0.6051574618798643,0.5572721027918632,0.5527299217397079,0.16099458956751178,0.661692426147205,0.7849906651630185,0.4374964563014352,0.42955469313892003,0.4396112470702711,0.1713938144167635,0.38991047297659875,0.6423464463723256,0.4508686286200092,0.7626436171270221,0.2158935741784429,0.45628405171877695,0.6498731638314439,0.5578420373800199,0.46411293735297043,0.6995910288627911,0.4184980659373707,0.5261604609890362,0.2210635428072507,0.839066434895102,0.7661679752777033,0.7980974968094792,0.6098259452915009,0.6007650378501967,0.6990753137583479,0.266128434163047,0.19463812126804747,0.5067659140913268,0.22317040520287534,0.431545767529542,0.5067657249098776,0.7734851251731989,0.537872315379154,0.919175526645418,0.5559027491658455,0.3106821459675402,0.13834123673436594,0.8066035058838636,0.6557808413891415,0.4632942397738624,0.5280741488840679,0.5717407909548804,0.38325239854496296,0.29880075388937044,0.8010813961837275,0.4135117389173111,0.703671377778285,0.5538848475466231,0.5543012430944003,0.5281642455190223,0.35310462752947913,0.8070145535881474,0.3039769515880497,0.19784309861709382,0.6522146397540176,0.4573885668175226,0.5618084858282852,0.536065561356633,0.8105735056996295,0.5817135076597717,0.4939183044934641,0.6576404488528365,0.5657400076927495,0.8008598622732102,0.47700872219352775,0.4591502400696008,0.6429491759765753,0.5324287124009999,0.7495429261253399,0.4312845843705517,0.8118258582507636,0.7144503859960984,0.5017175781704033,0.1904912931373106,0.5134448524005997,0.29486923298906653,0.6869880817949383,0.4618309913140237,0.8500390800031017,0.5060120227678873,0.643476400133455,0.38107915630763145,0.3593203918233616,0.7032391437832288,0.283094771778611,0.4501653796702705,0.6806304510905044,0.6407022342073585,0.6062622276962841,0.2580591969583459,0.6410817325956764,0.7049036962463018,0.2646054261107853,0.6760658458057698,0.5161952495175832,0.16329361305426815,0.4763581252912399,0.5160972630426333,0.3521087922081687,0.4939671227646585,0.4937121373603848,0.6774970818970969,0.6491426310102408,0.5100804932880916,0.3034775299944723,0.6725207137375975,0.6833752215738187,0.6410078255709983,0.39633644395120093,0.3758361908044008,0.6445236498690612,0.5246742733835354,0.41090127042454405,0.5199087855968436,0.39229685765495326,0.9268783229007695,0.6000228588429444,0.47149764553238427,0.5862898836358426,0.2821766706872637,0.7814441586278598,0.5189039528881754,0.5716259310410017,0.7048018669110219,0.5876614907684417,0.6251199459486738,0.7918721755470681,0.9410164872364604,0.2169750591499806,0.30190516299480485,0.5363922064228817,0.36634365886299136,0.8198391668350204,0.9010104419610965,0.39008560332464803,0.6327851727271643,0.6892004858363094,0.6080608950644653,0.6663377535304669,0.5210828234301488,0.7790614279477719,0.5120456937570079,0.26215900324739394,0.3941952107030229,0.4327959824148273,0.7142094234035241,0.8031404223732643,0.3515108588571181,0.9275764312735681,0.26841054331325864,0.7561944855289529,0.3868991069921144,0.37710870463754986,0.7360048597567435,0.5713100204082711,0.44987594689824917,0.0876838519767329,0.4245555275053654,0.5511866161335561,0.3476711053757562,0.33529603919324913,0.5892887818253882,0.3159176385932021,0.7802149672338139,0.37640515750240233,0.8629547720993624,0.49839537070245044,0.5135707670829674,0.38955616778204494,0.1796029961199217,0.7017550548525069,0.7119669074930375,0.44504656752230076,0.03763737464342043
