,hsalet7a,hsalet7b,hsalet7c,hsalet7d,hsalet7e,hsalet7f1,hsalet7f2,hsalet7f,hsalet7g,hsalet7i,hsamir1,hsamir100,hsamir101,hsamir103a2,hsamir103a,hsamir106a,hsamir106b,hsamir107,hsamir10a,hsamir10b,hsamir1179,hsamir1180,hsamir11851,hsamir122,hsamir1226,hsamir1228,hsamir1229,hsamir124,hsamir1247,hsamir1249,hsamir1250,hsamir1254,hsamir1255a,hsamir125a,hsamir125b1,hsamir125b2,hsamir125b,hsamir126,hsamir1260b,hsamir1262,hsamir1266,hsamir127,hsamir1270,hsamir1271,hsamir1276,hsamir1278,hsamir1281,hsamir128,hsamir1284,hsamir1287,hsamir129,hsamir1291,hsamir1292,hsamir1294,hsamir1295a,hsamir1296,hsamir1301,hsamir1306,hsamir1307,hsamir130a,hsamir130b,hsamir132,hsamir133a,hsamir134,hsamir1343,hsamir135a,hsamir135b,hsamir136,hsamir138,hsamir139,hsamir140,hsamir141,hsamir142,hsamir143,hsamir144,hsamir145,hsamir1468,hsamir146a,hsamir146b,hsamir148a,hsamir148b,hsamir149,hsamir150,hsamir151a,hsamir152,hsamir154,hsamir155,hsamir15a,hsamir15b,hsamir161,hsamir162,hsamir16,hsamir17,hsamir181a2,hsamir181a,hsamir181b2,hsamir181b,hsamir181c,hsamir181d,hsamir182,hsamir183,hsamir185,hsamir186,hsamir187,hsamir188,hsamir18a,hsamir1908,hsamir190a,hsamir190b,hsamir191,hsamir1910,hsamir192,hsamir193a,hsamir193b,hsamir194,hsamir195,hsamir196a,hsamir196b,hsamir197,hsamir1976,hsamir199a,hsamir199b,hsamir19a,hsamir19b,hsamir200a,hsamir200b,hsamir200c,hsamir203a,hsamir204,hsamir205,hsamir20a,hsamir20b,hsamir21,hsamir210,hsamir211,hsamir2110,hsamir2116,hsamir212,hsamir214,hsamir215,hsamir216b,hsamir217,hsamir218,hsamir219a1,hsamir219a2,hsamir22,hsamir221,hsamir222,hsamir223,hsamir224,hsamir2277,hsamir2355,hsamir23a,hsamir23b,hsamir241,hsamir242,hsamir24,hsamir25,hsamir2681,hsamir26a1,hsamir26a2,hsamir26a,hsamir26b,hsamir27a,hsamir27b,hsamir28,hsamir296,hsamir299,hsamir29a,hsamir29b1,hsamir29b2,hsamir29b,hsamir29c,hsamir301a,hsamir301b,hsamir3064,hsamir3065,hsamir3074,hsamir30a,hsamir30b,hsamir30c1,hsamir30c2,hsamir30c,hsamir30d,hsamir30e,hsamir31,hsamir3116,hsamir3117,hsamir3120,hsamir3127,hsamir3128,hsamir3129,hsamir3130,hsamir3136,hsamir3140,hsamir3144,hsamir3145,hsamir3149,hsamir3157,hsamir3158,hsamir3173,hsamir3174,hsamir3177,hsamir3184,hsamir3187,hsamir3190,hsamir32,hsamir3200,hsamir320a,hsamir320b,hsamir320c,hsamir320d,hsamir320e,hsamir323a,hsamir323b,hsamir324,hsamir326,hsamir328,hsamir329,hsamir330,hsamir331,hsamir335,hsamir337,hsamir338,hsamir339,hsamir33a,hsamir33b,hsamir340,hsamir342,hsamir345,hsamir346,hsamir34a,hsamir34b,hsamir34c,hsamir3591,hsamir3605,hsamir3607,hsamir361,hsamir3613,hsamir3614,hsamir3615,hsamir3617,hsamir362,hsamir3620,hsamir363,hsamir365a,hsamir365b,hsamir3664,hsamir3688,hsamir369,hsamir3690,hsamir3691,hsamir370,hsamir374a,hsamir374b,hsamir374c,hsamir375,hsamir376a,hsamir376b,hsamir376c,hsamir377,hsamir378a,hsamir378d,hsamir379,hsamir380,hsamir381,hsamir382,hsamir3909,hsamir3912,hsamir3913,hsamir3928,hsamir3934,hsamir3940,hsamir3942,hsamir409,hsamir410,hsamir411,hsamir412,hsamir421,hsamir423,hsamir424,hsamir425,hsamir429,hsamir431,hsamir432,hsamir4326,hsamir433,hsamir4423,hsamir4433b,hsamir4443,hsamir4473,hsamir449a,hsamir449c,hsamir450a1,hsamir450a2,hsamir450a,hsamir450b,hsamir4517,hsamir451a,hsamir451b,hsamir452,hsamir4521,hsamir4536,hsamir454,hsamir455,hsamir4632,hsamir4635,hsamir4636,hsamir4639,hsamir4640,hsamir4659a,hsamir4661,hsamir4662a,hsamir4662b,hsamir4676,hsamir4677,hsamir4683,hsamir4685,hsamir4705,hsamir4709,hsamir4728,hsamir4732,hsamir4742,hsamir4768,hsamir4772,hsamir4773,hsamir4775,hsamir4781,hsamir4796,hsamir4802,hsamir483,hsamir484,hsamir485,hsamir486,hsamir487a,hsamir487b,hsamir489,hsamir491,hsamir493,hsamir494,hsamir495,hsamir497,hsamir4999,hsamir499a,hsamir5001,hsamir500a,hsamir500b,hsamir501,hsamir5010,hsamir502,hsamir503,hsamir504,hsamir505,hsamir506,hsamir508,hsamir5093,hsamir509,hsamir511,hsamir513a,hsamir513c,hsamir514a,hsamir532,hsamir539,hsamir542,hsamir543,hsamir548at,hsamir548aw,hsamir548ax,hsamir548ay,hsamir548ba,hsamir548e,hsamir548j,hsamir548k,hsamir548l,hsamir548o,hsamir548s,hsamir548v,hsamir550a3,hsamir550a,hsamir550b,hsamir556,hsamir5579,hsamir5581,hsamir5586,hsamir5588,hsamir5590,hsamir5690,hsamir5699,hsamir570,hsamir574,hsamir576,hsamir577,hsamir579,hsamir580,hsamir581,hsamir582,hsamir584,hsamir585,hsamir589,hsamir590,hsamir592,hsamir598,hsamir605,hsamir615,hsamir616,hsamir618,hsamir624,hsamir625,hsamir627,hsamir628,hsamir629,hsamir641,hsamir642a,hsamir643,hsamir6501,hsamir6503,hsamir6505,hsamir6508,hsamir6509,hsamir651,hsamir6511b,hsamir6513,hsamir6514,hsamir6516,hsamir652,hsamir653,hsamir654,hsamir655,hsamir656,hsamir659,hsamir660,hsamir664a,hsamir664b,hsamir668,hsamir671,hsamir6716,hsamir6747,hsamir675,hsamir676,hsamir6774,hsamir6786,hsamir6788,hsamir6803,hsamir6809,hsamir6810,hsamir6813,hsamir6815,hsamir6818,hsamir6827,hsamir6833,hsamir6837,hsamir6842,hsamir6866,hsamir6882,hsamir71,hsamir7,hsamir708,hsamir744,hsamir758,hsamir760,hsamir766,hsamir769,hsamir7705,hsamir7706,hsamir7976,hsamir7978,hsamir874,hsamir877,hsamir885,hsamir887,hsamir889,hsamir9,hsamir92a1,hsamir92a,hsamir92b,hsamir93,hsamir935,hsamir940,hsamir942,hsamir95,hsamir96,hsamir98,hsamir99a,hsamir99b
C3L-00800,0.5954428000939629,0.4920535904161052,0.6664117204910789,0.4772832839807237,0.69418403848526,0.6968688986911564,0.6373362123963291,0.6482807107247872,0.39430309507172545,0.428043729711578,0.7587205744359675,0.5595254819324125,0.5650006608636544,0.19417632785117284,0.5929049531459176,0.7666975321067674,0.560253104210457,0.6252895539949264,0.22324041556921248,0.6535690302909312,0.42598684210526316,0.7754678832495204,0.33052950910093776,0.38021341715609236,0.5726092982235101,0.24208280392203863,0.4209954127224034,0.7605366492146596,0.10062328717289548,0.15302180201518167,0.43765207951184815,0.4394203117905252,0.5534808342728298,0.537972423876639,0.7347312517168756,0.6164018835541084,0.6550164190414951,0.6266808780939459,0.35130704604666146,0.38432424993118636,0.45742319822450644,0.6143004030973893,0.6213193016691639,0.769384396843926,0.10489248987223432,0.3536270668068431,0.5783107139846582,0.6236162361623618,0.40369518384635045,0.4670663469224621,0.19260190339378705,0.033894704900622075,0.4614559066041934,0.40605087014725566,0.6056775529574182,0.28731734215605176,0.5892683629035158,0.6653556990506156,0.4598482729688156,0.5618832236842102,0.7259425998874511,0.38460248941787833,0.7876131959922091,0.48073536810330364,0.13855573563839366,0.6341678526328449,0.3743584640100087,0.4719527625474483,0.25889410779891175,0.5020755234525004,0.5732630130703971,0.19163801707885106,0.573470354942506,0.7484122299610432,0.9078576062277004,0.7210923694779117,0.41756081385158345,0.48214158611755664,0.5796962842220816,0.2371790796149591,0.3478902821968517,0.4617142276835584,0.7305053981424731,0.4607918361083412,0.7215545160129541,0.5169230211129652,0.5274823830877639,0.7215231910261615,0.8687455586673911,0.5618501254930082,0.8148024448081221,0.7376403769200981,0.8633756500458856,0.40990533457928713,0.7107481179987758,0.2529803776379118,0.6150285508318627,0.5434729434785879,0.46812197502340297,0.47813520312583657,0.40329664739100207,0.7740979349876298,0.4809543360248165,0.07296106974193892,0.5745988953182535,0.8068808963492096,0.2750910956238723,0.4767565767565768,0.4955015389472023,0.613287469287469,0.16029800036840708,0.7720836142953471,0.4140294223179044,0.41646624103550806,0.6884109049445424,0.6400380480734389,0.9148027243783499,0.44668734076524913,0.40242611506880666,0.6992955345983412,0.605960519832471,0.4574656167680826,0.7560560310577339,0.8533529471441614,0.42271684455020897,0.4736051997756445,0.4416389772384014,0.7012677270809254,0.7461040736352869,0.3959028306457194,0.7660969546302052,0.769262303082359,0.46624776770950405,0.6835590883283316,0.28959495949594954,0.38735660917145787,0.579398518088043,0.1964793069877412,0.6973312750006397,0.5772657270405678,0.16806640465745828,0.6366205465801984,0.5446874743999347,0.378562091503268,0.41632367107452484,0.5864068021201412,0.20199800199800189,0.42126113396078857,0.2746299461446673,0.718927115441981,0.2914838163551713,0.5552436680845552,0.5658112271736675,0.5447679808059325,0.5457423235201013,0.4433087261025932,0.25226942628903437,0.45732494574623006,0.1861288314921425,0.4794580998190724,0.846296531571592,0.7003727461858524,0.8358301116838494,0.47812789066929273,0.590078836746601,0.6708496135527486,0.4088389682226111,0.4088218307825584,0.4758439398214842,0.6333307390977251,0.7930240558922381,0.38644638743714865,0.8472377967223743,0.6017059150750974,0.16525554662876213,0.3548531652376542,0.4575545232658846,0.4015006710317621,0.19288406729796836,0.7571180019187302,0.7051011857908235,0.4259919991350416,0.3318050524964473,0.7053342260908373,0.4149188537861961,0.6375444473831144,0.592079207920792,0.16817017485243346,0.6923300857819353,0.4175227530174602,0.12415784408084694,0.5229697956230782,0.7556049914838889,0.3677664407537051,0.3722801704800358,0.01463294183325102,0.3809675197371907,0.12452152175611281,0.32161241209309066,0.32555135185014306,0.6543393388015329,0.23283836416747808,0.6228917349009727,0.626984126984127,0.43231810490693734,0.19750845123325403,0.745188575977709,0.9308229952806707,0.5640745672436753,0.6391834064706043,0.5529810399382116,0.5872146599615597,0.5231038944776056,0.30491815462365984,0.37748938948743055,0.5367448307727849,0.34242246399711074,0.5230132186653924,0.5436492723843406,0.5280834430896038,0.4227805126464099,0.3192183015520651,0.5642347944789928,0.4143843319088566,0.0711020239380642,0.3141278253385877,0.4668232311936182,0.44412943383356085,0.836026008177086,0.28119860313168876,0.5184581865569832,0.25638387856342737,0.24668459189718814,0.16739101485418204,0.25002236335987116,0.507443223195082,0.3231452991452991,0.357498204944096,0.5210597104732242,0.3071695853914085,0.5442613618394005,0.06888970318798095,0.3965170087251404,0.1681331614638794,0.7353206200923151,0.3485873694207027,0.3100861992357593,0.4879449294828744,0.473019003226963,0.6267690530943867,0.1789392129644575,0.4113766492407269,0.5847563917028461,0.5526944326774883,0.772631867129038,0.6942972671500278,0.4416188012452318,0.369192464104905,0.2701110862595989,0.4801064114576361,0.45485151321851297,0.4830328738069989,0.44103575720472527,0.5368971756746125,0.46424321995650925,0.3114907559091973,0.7068022195491055,0.5110121154086347,0.3361410897604633,0.3948457004795548,0.293946469055595,0.39168631802839043,0.5072794602546543,0.11163912852756251,0.6837921249008685,0.29306378529104216,0.5838406267152337,0.20289891228420318,0.8777641537355712,0.5193298034380209,0.7713580920269738,0.6172782277739826,0.524638717254762,0.6911334465836164,0.683125877851504,0.2789691076499441,0.4649230259890747,0.48555896158635886,0.18867663024647152,0.25665998281294755,0.45766509433962266,0.2784441138068199,0.2697871008140263,0.48482005799078964,0.5623914745837729,0.6540673211781205,0.6416327563305151,0.15355412538867597,0.912923257538309,0.5423509239855211,0.6309010843316445,0.6621663927369493,0.40720322077545246,0.5770589920728404,0.2188846358502552,0.3866815892557358,0.0024521531100478583,0.739244141326086,0.20290614935210843,0.44194373401534526,0.775016960651289,0.4126450988822013,0.14039394120816623,0.4787255194353315,0.15244677066924134,0.45125766871165646,0.03184180655953163,0.443286538627164,0.501717721156599,0.34895394880429015,0.5598083458688505,0.8165590521564693,0.41406910912995365,0.223723144217162,0.6210445927549224,0.23223932320864335,0.8327939590075513,0.12451291672680043,0.4547860608734009,0.17997250375675422,0.2293159063298563,0.8435606253501042,0.5592860843132079,0.8082662266621232,0.19331655026798764,0.6201944142418979,0.5648406299449927,0.0,0.7544347697072542,0.6029061457837065,0.5859542688875881,0.6070413667534501,0.40946441363617203,0.47079941021860383,0.7893973719981876,0.4154033293537265,0.22946849168962763,0.5282340725752777,0.529943729903537,0.5266337291372578,0.7387865168539328,0.5836128868915753,0.49453942565101006,0.15250734061332932,0.23186035601657587,0.33282601955976443,0.24258948358068627,0.6290565797298446,0.12040415995441146,0.11283970066955493,0.21949883909405532,0.4544412806444891,0.24214423594190057,0.4707695606722599,0.6013488747159299,0.5470764882529586,0.16282039587704095,0.5438865700957525,0.30677444187836794,0.15254394940005578,0.5679353023141445,0.26458154198910866,0.5635660787629861,0.5430032371983519,0.2845508144298991,0.3435690729204837,0.5731199428843408,0.31078074790776505,0.4285118008651436,0.37217448777263706,0.4806930693069307,0.0020745838182462256,0.25690118016512187,0.2735861100472361,0.8092912927076255,0.41862228898968823,0.43140219210625774,0.3352802426148489,0.017712932055561542,0.4258629071463296,0.8656329806639915,0.19144303521855094,0.40469942388320823,0.004857737682165172,0.025483793899816837,0.4935068725012403,0.579529430723984,0.7130178965432704,0.6256817055032226,0.5669241331960179,0.7570614020632148,0.5693235411436215,0.7781293096454935,0.2864965843116425,0.16830386378519974,0.46838808525979014,0.8038581426807033,0.41189556109218495,0.29144600708448776,0.5067594610219239,0.39005224660397086,0.5996269816599316,0.26851551678406177,0.3298356963709884,0.31157794222964896,0.12320747867126519,0.30545507162494573,0.007163098236775821,0.2568127842853117,0.4951605642256901,0.48997266668714123,0.5851883561643836,0.3894801116538729,0.28911920382872164,0.42707532878125876,0.43955979530816847,0.5521547793680373,0.5137706342311034,0.8103544050661038,0.014662580373775616,0.6677258284157965,0.20244324625455112,0.3291495347327418,0.15125514522581018,0.46139869896014163,0.3640827526446907,0.3529774614472123,0.09242733047074421,0.4663814180929095,0.26794277818418266,0.005975274725274732,0.008255289628858825,0.46149683424427723,0.507166785655445,0.4060082172776266,0.13974299065420567,0.43398371765133936,0.17022713321055866,0.13399738585658266,0.6121565934065933,0.21382749853315075,0.6026100065956845,0.18261041790453553,0.3099570314572171,0.48841297746523904,0.5102552058869576,0.41472731546779484,0.41707317073170724,0.10923439820612132,0.44251270153593136,0.47185386485768577,0.5062602068590092,0.015558194774346792,0.42893060677170636,0.33272799500595884,0.67740405986072,0.7819585666902291,0.4229803407008574,0.5862129236362366,0.4376620740974586,0.2509620288376837,0.26049321373466877,0.605276975584143,0.561527984542777,0.4140711826732806,0.3937586960842778,0.6375756870051235,0.2608800773694391,0.9499950293269709,0.16318101014326047,0.591310903500473,0.6166953406707356,0.4562711287302088,0.4763044977396369
C3N-01522,0.0,0.11962855320053922,0.4217425131539039,0.0,0.22088935487850025,0.363475305517391,0.4373067674338715,0.12635817461332088,0.6073821365448646,0.46964665497556046,0.5412263881522583,0.7958011394677278,0.37210400105738195,0.4470207603127526,0.14292726461401273,0.35204718386408473,0.45877305133594737,0.06938265249843756,0.33238220661398854,0.25209168950434657,0.48355263157894746,0.3471927005028771,0.08411472697186982,0.3525519066920342,0.09857628827012727,0.7659242921870879,0.2593853578341686,0.18501308900523558,0.18580990953847643,0.06556135820924491,0.6344102122562048,0.37078098985924024,0.38761273957158965,0.056648361923867796,0.8913408418032535,0.6300004400827356,0.41219831446483113,0.4117976378885264,0.3462427914873687,0.5217107074043491,0.5258147412685434,0.6284679569422832,0.4717740530369028,0.770453298828427,0.41589280149579305,0.5689572780273344,0.22991654724774505,0.06864741061203716,0.3805820279694746,0.3127098321342926,0.2019033937870354,0.42027006524047944,0.3397377169332252,0.12846050870147255,0.6975279347685404,0.2025641025641025,0.0,0.20584630581520846,0.3612257026989234,0.38452576754385936,0.5029786738594688,0.6558191190645823,0.4888761721181454,0.43929230253228224,0.10866198451287593,0.12277255507226044,0.6856082685281282,0.47147348644607184,0.3315506363453162,0.1572094724330254,0.47881793166704956,0.09881335255628257,1.0000000000000002,0.7225121001062447,0.45341388258190096,0.5231646586345382,0.0,0.4900565148689622,0.4105069691627026,0.7717348456911788,0.8478590887350017,0.22810669916387394,0.4053792843336005,0.09004066600168947,0.9269233537243612,0.33423420155263733,0.417072389493914,0.4787646212316887,0.4292521840906236,0.3338114019361778,0.1422130189372428,0.4289079643733058,0.6465662282043438,0.1366351115264286,0.500450239527428,0.5217326915957053,0.4389998672054334,0.46367690223526764,0.5610771406377595,0.4846437938232617,0.49704929708830065,0.38370526418930506,0.764289950275991,0.15158214974264642,0.4075815360336664,0.28073390674136234,0.12583578023844055,0.33667998667998666,0.3082826927630022,0.13873218673218624,0.35692502916555807,0.6691289155887941,0.7637064944384644,1.0,0.6330050792992639,0.3481851672907357,0.4394269133115707,0.553462527235627,0.4965811232226134,0.25548233155323263,0.5835258068489776,0.5693877406116203,0.6126410425227599,0.7441412194379629,0.453610157174003,0.18268501105282287,0.21114447662538416,0.4986698956097382,0.36254723131602745,0.39638729323828636,0.5793039154754505,0.3899506119819627,1.0,0.5322410576689109,0.4595859585958595,0.05324556286976079,0.11019904111579254,0.6329498718483638,0.4744599008929867,0.7376649706610524,0.03890999820616102,0.43759086528251956,0.5765749160317851,0.38176470588235295,0.2632717400823189,0.7206272084805656,0.4251082251082252,0.6509298276601654,0.9999999999999998,0.6789300984388984,0.6223296429128332,0.5223803251786756,0.5999098218982488,0.0,0.6089096089096089,0.5652564830588678,0.4897875816993462,0.5256434909210781,0.4111755095690058,0.28771898857067213,0.6177614026172024,0.2598387656033285,0.70739368556701,0.6900008951750065,0.5496731341720649,0.6457234121438553,0.5333182818761643,0.05665246895755125,0.6605824781310796,0.24043375619373752,0.21449175642416685,0.6056027543160034,0.5265006687652833,0.4878546263675135,0.1964649898028552,0.1291787410748962,0.36378237934020946,0.43602830533978576,0.3713156201158414,0.6020910909120478,0.5165426706954777,0.08833387393231695,0.04956214754023236,0.4998047092958373,0.6920962458108981,1.0,0.45071238831200194,0.14487136652188443,0.34475798625936427,0.15378305534940045,0.5272927265227554,0.39178272140833187,0.42740449789704205,0.3813212184404557,0.38823463436518624,0.08336375152985634,0.1779261378689133,0.9818764159050075,0.08731482152782812,0.7052689858817015,0.20109960958487053,0.6009615384615384,0.1236615578416964,0.3845401174168299,0.11669839255499152,0.0690497057718793,0.5188376952930638,0.16157231326788668,0.1719573901464715,0.5796015154405953,0.44871315743578244,0.7231510492088148,0.5102475268188837,0.21729436465320223,0.25228534116878876,0.5709599168303108,0.6100401787729676,0.0,0.3200435495990063,0.2905425500276162,0.49487353590222405,0.7052469279139539,0.3236576672228121,0.5840931504005259,0.3847549909255896,0.3160755537437152,0.17635875643032878,0.5610078444747608,0.28628807118027444,0.4038301227892308,0.0,0.6786457261733307,0.1923012653997478,0.32362020749851694,0.32966574231445867,0.1498806035869732,0.42064957264957265,0.0,0.7460092733515022,0.5264780721448885,0.553053543755337,0.09556308782215707,0.31389310819880567,0.34999719778064226,0.5046065576785154,0.7256054131054133,0.6165822447347376,0.5640362659503022,0.2612271423449265,0.7013504067429162,0.5101849759498983,0.4070823998008464,0.6567534973468403,0.6964245477733415,0.40287917503194004,0.2587493028443949,0.2588678914368396,0.18618972528840566,0.03798553641989115,0.350103734439834,0.18311007158551285,0.5398074883758874,0.3047184998752919,0.609340990742926,0.33553522340294595,0.4073144267387188,0.6284583446509642,0.37424538906698857,0.7479035836498328,0.3229856865688032,0.32277602950631074,0.9210246451195265,0.174605590219652,0.29982453575084084,0.6233673167142817,0.5994423143952597,0.6162367147347936,0.1609120846222932,0.5787493129254575,0.05391552428616375,0.9649940499801666,0.6074216843954328,0.4707654598376143,0.3896989429973574,0.4919358744611809,0.45400567937354785,0.1641450091044529,0.0862870006705623,0.08706197593033191,0.7302587606225533,0.2053066037735849,0.33422403060759726,0.08290544771446462,0.5137301722667575,0.3367607504000544,0.7112435717625056,0.7351198633747287,0.5986333068190036,0.41527125556104805,0.061459325585825876,0.5152232586770207,0.3633090709869297,0.09832795328424793,0.32536372608321873,0.507252098388232,0.35354544727795983,0.17793062200956938,0.3815958155992001,0.6959778293760768,0.2962566844919786,0.28793532338308453,0.5026064058469476,0.0643896306052805,0.4479819067501739,0.3863509324660806,0.7454601226993864,0.1494712945815162,0.13633623288261135,0.48501083800253575,0.2282605306644218,0.16479469608334724,0.1381958375125376,0.5242727923472376,0.10712294695312836,1.0,0.5012231169095913,0.38018854650344736,0.07649011401356617,0.281996345075304,0.2365955814176552,0.12163713292279336,0.03264246066099741,0.20294402252001292,0.19454956328353412,0.06693600779600455,0.5123415718667336,0.10917467733080721,0.38009034519956847,0.636640980703072,0.5476783816469382,0.39682117325670097,0.5296169619003864,0.3252875984998525,0.6013526508109494,0.7081105573176258,0.0,0.10819038307705987,0.0,0.23498246126863492,0.0,0.8085033707865167,0.333897715045256,0.0,0.08249873590646595,0.13132997993171572,0.27060962205123873,0.12510912631791016,0.4914514484750659,0.1001479435841799,0.0,0.1798236007067654,0.039152024446142075,0.2686623841017689,0.6327900930120354,0.2832930137086723,0.4107048224695283,0.37840007297272643,0.0,0.49008852963818306,0.0015254394940005592,0.6856643261113085,0.7351676698194327,0.9644358540710318,0.5080194231901117,1.0000000000000002,0.0,0.2936101856258925,0.45344115258307144,0.23121727252030033,0.3689358889623265,0.4527640264026403,0.23938673278348427,0.17555589322797957,0.062428188433550365,0.2878802591241383,0.3692953925586686,0.6367366772852439,0.7264592459470592,0.3044578442984817,0.35251579970831326,0.4080627508208683,0.13833396839221235,0.37167073869634726,0.3149102805591355,0.011149159831169861,0.8939115378255074,0.0,0.08784015690120128,0.5508396025091072,0.6182457947133538,0.5565076958570913,0.7631572772707007,0.3938508964062627,0.1406201351623595,0.3144636846834498,0.6239917083502322,0.6218020349350114,0.43781461331163884,1.0,0.5010228131809491,0.5053500522466037,0.3328623505807217,0.13051486840941917,0.05394891743870604,0.2182382430174265,0.2806316935923035,0.3076255245261178,0.30891845088161207,0.42229199372056514,0.6192226890756302,0.0,0.3631693648816936,0.10799023028611303,0.3595448638711926,0.5489055261597908,0.06828365396695116,0.423872391600259,0.4603171155516942,0.35423841795356076,0.24535785109067967,0.2486003934029355,0.11531803983207656,0.45884729135107827,0.0,0.3335496325616861,0.229447232552262,0.3200569395017793,0.20865900231513546,0.0,0.23940502316508167,0.32809065934065934,0.10000693721817551,0.0,0.09973090230105992,0.005656048236486848,0.497371495327103,0.1461772865784327,0.13885819521178638,0.006310001352143144,0.0035714285714285865,0.18376686876589085,0.5512107792330162,0.5903644285997227,0.3446501511856135,0.5828671887486017,0.9359636762173165,0.5625176304654442,0.26538536585365846,0.23040857334226386,0.2641038442336495,0.4205267567070554,0.31738704409363083,0.7127672209026128,0.4845122360040228,0.0767266329947222,0.40488961327604084,0.2887281822630634,0.36472637603782554,0.0,0.35612330033598666,0.4777458389355093,0.8079447684301364,0.3910037630174148,0.14506984257704847,0.2688189531322003,0.2212946398992912,0.003726129482999538,0.5398936170212766,0.4782284521324186,0.5583237477778937,0.5855162015137181,0.3209917277462231,0.4531094194615368,0.16531300283503159
