,KRT5,CEACAM5,KRT6A,XIST,CEACAM6,AGR2,KRT14,KRT6B,SLC34A2,KRT16,GPX2,PIGR,TMPRSS4,SFTPB,MUC5B,KRT13,OLFM4,KRT17,DSG3,SERPINB5,FXYD3,LCN2,HMGCS2,MUC13,CALML3,KRT6C,HNF4A,MSLN,SPINK1,PI3,TFF1,UGT1A6,TSPAN8,USH1C,HNF1B,PRAME,AZGP1,VIL1,LGALS4,KRT19,AGR3,S100P,AKR1B10,FGG,SPDEF,KRT15,FOXA1,SCGB2A2,DSC3,LY6D,SPRR1B,RAB25,CTSE,KLK11,KIF1A,CXCL17,PPP1R1B,REG1A,DMBT1,CDHR5,SLC44A4,PLA2G2A,PTPRZ1,KLK3,EPS8L3,GJB1,GRHL2,UPK1B,CLCA2,KLK10,TFF3,SERPINB3,GSTA1,KRT7,LRP2,KCNJ16,MUC16,CLDN2,CHGA,SOX2,ESRP1,PKP1,TRIM29,SFTPA2,ANXA8,CA9,KRT23,CFTR,UGT2B7,FGA,HOXB13,TNS4,SPRR3,CLDN3,CALML5,C4BPA,FABP1,FAM83A,GDA,MMP7,COL17A1,FGFBP1,S100A7,PCK1,DDC,SFTPC,SPRR1A,IVL,MSMB,DES,SFN,FGB,CDH16,KLK6,ALDH3B2,PRAP1,MUC2,CDH17,S100A14,FOXA2,MMP1,SLC5A1,PGC,EHF,FOXE1,WFDC2,PROM1,SERPINB13,TACSTD2,HP,CST1,C9orf152,CP,TMPRSS2,HGD,KRT20,SPRR2A,DLK1,A2ML1,KLK7,UGT1A9,ERN2,PRSS3,REG4,TMC5,ITGB6,UGT2A3,POU3F3,GFAP,SERPINB4,ACSM2B,SCEL,MUC4,GSTM1,SLC39A5,VTCN1,WDR72,RHCG,APCS,HPN,PKP3,GC,NPY,SLPI,PSCA,ATP10B,POF1B,CDX2,SCGB1D2,MMP12,GJB6,LTF,KRT8,SPRR2E,COL11A1,KLK8,DUOX2,AQP5,ALDOB,FXYD2,CPLX2,SYT13,LAD1,PDZK1IP1,IYD,S100A2,TP63,KRT4,PRSS8,MMP3,SFTPA1,SPRR2D,ALB,MAGEA4,ST6GALNAC1,GGT6,SLC17A1,APOA2,EMX2,KLK2,HOXC10,B3GNT3,TNNT1,HHATL,SLC3A1,PCSK9,PITX1,SDR16C5,FOLR1,CEACAM7,ANKS4B,ORM1,HMGA2,HHLA2,C19orf33,DEFB1,IHH,FAM3D,GCNT3,FABP7,PLP1,GSTT1,SERPINA6,LGR5,CBLC,CACNG7,MUC6,HABP2,GP2,PMP2,COMP,HOXB9,SCGB2A1,MMP13,LGALS7,PRR15L,TOX3,SAA1,KIAA1324,CLRN3,SERPINA5,NR1H4,BNC1,HKDC1,AP1M2,PVRL4,LAMC2,ADH7,CFHR2,SFRP2,CDHR2,AQP4,SERPINA3,EPCAM,TM4SF4,TM4SF5,KLK5,MAGEA6,CHGB,TMEFF2,ZG16B,BCAS1,CAPN8,MYBPC1,TRIM15,CTNND2,SBSN,PIP,SLC2A2,ELF3,MMP10,SLC22A2,PRSS22,TCN1,GLYAT,ACMSD,CLDN10,NEFL,GJB3,TMPRSS11A,FUT3,UGT1A10,TSPAN1,TRIM31,FOXJ1,PLG,TMPRSS11D,LRRC15,TF,CAPN13,SLC17A4,SOX21,ADH1C,INS,CACNG4,LGALS7B,GAL3ST3,IGJ,RBP4,APOA1,MUC17,APOC3,COL10A1,SLC17A2,OGDHL,ANXA10,F9,SCNN1A,CLDN4,AMBP,BHMT,NLRP2,TJP3,ALDH3A1,C14orf105,AFM,TG,TTR,EPN3,HOXB8,ADH1B,MMD2,CYP4B1,C1orf116,CRNN,NCAN,SPRR2B,TFAP2B,CCL20,MUC15,FAM3B,CTNNA2,GRIA2,SOX1,SCGB1A1,GPRC5A,GATA4,F13B,CLDN18,NAPSA,CXCL14,S100A7A,CAPN6,MAGEA3,SCGB3A2,ORM2,AMN,GREM1,BMPR1B,SLITRK6,BCAN,EEF1A2,KLK4,IRX4,S100A8,PAX2,PAX8,BMP7,SERPINB11,CXCL5,SCG3,FAM83B,SULT2A1,AGXT2,MYL1,CXCL1,CYP2C18,SST,LMO3,SFTA2,SLC6A19,SLC4A4,EVPL,SERPINB2,MAGEA9B,UGT8,BEX1,NR0B1,KIF12,SALL1,MLPH,APOB,CCL15,HSD17B2,LCE3E,VSIG2,ERBB4,PROM2,PTPRT,DPYS,PADI3,MYEOV,C7,NTS,FOXA3,PLA2G4F,BBOX1,C6orf223,MUC1,UGT1A1,DAPL1,FUT9,CES1,ANXA13,CNTN1,ZNF750,PCP4,SAA2,APOH,GAL3ST1,CYP4F3,POSTN,PNLIP,COL2A1,AADAC,CRISP3,CTRB1,ARHGAP36,ADIPOQ,DPP6,CRP,CRABP1,VSTM2A,CDH3,DNER,CTRB2,OLIG2,EREG,CLDN8,CRABP2,ST8SIA3,MYH2,ADCY8,PHYHIPL,S100A9,UGT2B4,SCGN,EDN3,UGT3A1,SIM1,GSTA2,CCDC64B,SPINK5,GAD2,MT3,PPP2R2C,HMX1,CNTNAP2,CYP24A1,MAL,GAGE2B,CST9,SYT8,SERPINA4,CYP11B1,FGF21,TMPRSS3,B4GALNT4,IGF2BP1,KPRP,C4BPB,ATP2B2,SULT1C2,C2orf54,HOXC13,SOX3,BARX2,PDZK1,ZIC1,NTRK2,INA,SLC5A8,SNTG1,FERMT1,SYT4,SSX2,PKHD1,SPRR4,CHST9,LRRTM1,ACPP,OTOS,ESR1,NAT8,LYPD6B,HEPACAM,ALDH1L1,MAGEB1,XDH,HRG,GRIK3,DHRS2,CCL21,VTN,C16orf89,GPM6A,CXCL13,PRR15,FBN3,EPHA7,WNT7B,ZCCHC16,ARSE,ADH6,TFAP2C,PAH,VGLL1,CLCA4,ENPP3,CDX1,TEKT1,CYP4A22,MYB,SLC13A1,LIPH,IRX2,ASTN1,PDX1,TLX3,GABRA3,DCD,SLC6A20,PRSS21,GBP6,C1QL2,CWH43,GLDC,SLCO1B3,HOXA9,TMEM40,PABPC1L2A,KRT18,DPEP1,GSTA3,LYPD2,AKR1C2,FEZF2,CYP2B6,C2orf72,DACT2,SYCN,UGT2B15,CYP3A5,CELA2B,ELF5,PROL1,NMU,HNF4G,ANKRD30A,SMR3B,LUZP4,FTHL17,ALPPL2,DCDC2,AGT,MYO7B,ACE2,FREM2,NEUROD6,PYDC1,FAM83F,KRT77,SCNN1G,HEPN1,RGPD8,NKAIN4,GPA33,ABCA12,HTR5A,ATP6V1G3,SLC17A6,FBXL21,STATH,CLDN22,PRLR,LBP,PCSK1N,ATCAY,RIT2,SLC15A1,ZIC2,GHRH,PRSS1,GPR115,RIMS4,RNF186,SPOCK3,H19,TINAG,LPAR3,AREG,LMX1B,HOXA10,C1orf186,OVOL2,ADAM2,GAGE12J,GBA3,ACTG2,ACADL,ATP1A2,TRPM8,TFDP3,LACRT,SLC6A13,CYP11B2,PRAMEF10,MAGEA12,G6PC,LIX1,MMP26,SPANXA2,MAGEA1,CDHR1,MYOD1,TRPV6,MAL2,LHX8,SLC22A24,LCE2B,GAGE2E,CGB1,ASB11,DPYSL5,CCDC140,UGT2B28,VGLL2,LCE2C,SI,WT1,GATA3,MYF5,C1orf68,SCGB1D4,CLDN17,TBPL2,RBMXL3,GAGE13,CKMT1B,FOXR2,SLCO4C1,LCE3A,PRB4,FGL1,CSH1,HTR1A,ZDHHC22,LALBA,DMRTC1,CHRND,KCNJ15,CXCL6,DCAF8L2,GNAT3,PSG8,LCE2A,GAGE2C,GABRB3,VSNL1,SCNN1B,TRIM43,C6,NCCRP1,GABBR2,ITIH2,C1orf64,SMCP,SCGB1D1,CT47A1,CSN1S1,TFF2,NEUROG1,SMOC1,WNT7A,LCE3C,LCE2D,HOXA13,TRIM48,KRT28,HTN1,SSX5,CYP2A13,TGIF2LX,KRT76,CADM2,CLEC2A,NPBWR2,PCDH10,CSH2,CT47A9,KCNG4,ABCA13,SHISA9,ACCSL,TFAP2A,PRM2,CT47A10,PRM1,HNRNPCL1,NPVF,17,24,30,32,38,42,43,44,48,60,61,64,79,92,99,101,111,112,113,114,115,118,124,125,126,131,133,139,161,163,164,168,179,180,185,186,189,191,194,195,196,197,201,202,203,204,205,206,208,209,211,212,213,217,218,222,226,227,231,234,244,282,285,286,300,304,331,348,363,380,385,399,429,448,451,469,470,475,509,512,517,540,549,550,553,601,607,608,620,632,636,640,644,647,651,653,659,677,705,732
1775,0.5661721068249257,0.171513353115727,0.1839762611275964,0.5614243323442136,0.2201780415430267,0.8356083086053412,0.5394658753709198,0.5002967359050444,0.2985163204747774,0.3216617210682492,0.1875370919881305,0.2623145400593472,0.6617210682492581,0.0480712166172106,0.5792284866468842,0.0480712166172106,0.2338278931750741,0.5845697329376854,0.4189910979228486,0.3543026706231453,0.6189910979228486,0.2005934718100889,0.2356083086053412,0.1192878338278931,0.2735905044510385,0.1976261127596439,0.0,0.0272997032640949,0.0480712166172106,0.0480712166172106,0.7792284866468843,0.0,0.0,0.0,0.0,0.0646884272997032,0.7424332344213649,0.1465875370919881,0.0789317507418397,0.8599406528189909,0.6510385756676558,0.2379821958456973,0.0272997032640949,0.1673590504451038,0.7240356083086052,0.4848664688427299,0.7958456973293768,0.3590504451038575,0.4373887240356083,0.0480712166172106,0.0,0.6718100890207714,0.0272997032640949,0.2249258160237388,0.0272997032640949,0.1875370919881305,0.2474777448071216,0.0,0.0789317507418397,0.0480712166172106,0.6451038575667655,0.0272997032640949,0.1192878338278931,0.0,0.0,0.0,0.6860534124629081,0.0,0.1673590504451038,0.2747774480712165,0.6771513353115727,0.0,0.0,0.7400593471810089,0.344807121661721,0.0,0.1341246290801186,0.0272997032640949,0.0272997032640949,0.5863501483679525,0.7370919881305638,0.3821958456973294,0.4557863501483679,0.0789317507418397,0.3459940652818991,0.4896142433234421,0.344807121661721,0.0480712166172106,0.0272997032640949,0.1400593471810088,0.3275964391691394,0.372700296735905,0.0,0.5637982195845697,0.1014836795252225,0.0,0.0,0.4053412462908012,0.0,0.3869436201780415,0.5026706231454006,0.0272997032640949,0.0272997032640949,0.0,0.0,0.0,0.0,0.0272997032640949,0.0,0.0272997032640949,0.5691394658753709,0.3044510385756676,0.0,0.2492581602373887,0.5501483679525222,0.0,0.3465875370919881,0.0480712166172106,0.7347181008902077,0.0,0.4023738872403561,0.1270029673590504,0.0,0.6765578635014836,0.0,0.715727002967359,0.3454005934718101,0.0,0.6308605341246291,0.0789317507418397,0.3857566765578633,0.5347181008902077,0.5181008902077151,0.4474777448071216,0.5750741839762611,0.0,0.0,0.0,0.0272997032640949,0.2759643916913946,0.0,0.0272997032640949,0.0272997032640949,0.0,0.5109792284866468,0.513946587537092,0.0,0.0,0.1519287833827893,0.0,0.0,0.0,0.0789317507418397,0.0646884272997032,0.0272997032640949,0.5103857566765578,0.0480712166172106,0.0,0.0,0.5804154302670622,0.6451038575667655,0.0,0.0,0.3887240356083085,0.229673590504451,0.0480712166172106,0.1014836795252225,0.0,0.2925816023738872,0.4385756676557863,0.0480712166172106,0.5626112759643916,0.9032640949554896,0.0480712166172106,0.6059347181008902,0.1673590504451038,0.0908011869436201,0.0272997032640949,0.0272997032640949,0.1572700296735905,0.0,0.8272997032640949,0.5376854599406528,0.429080118694362,0.0,0.36973293768546,0.4089020771513353,0.0646884272997032,0.7014836795252225,0.3454005934718101,0.0,0.0,0.1465875370919881,0.0,0.0646884272997032,0.4225519287833828,0.0,0.0,0.0789317507418397,0.0,0.6189910979228486,0.1910979228486647,0.5086053412462908,0.0,0.1465875370919881,0.401780415430267,0.5548961424332344,0.0908011869436201,0.1626112759643916,0.0272997032640949,0.0272997032640949,0.1673590504451038,0.229673590504451,0.0,0.5240356083086053,0.2724035608308605,0.0272997032640949,0.0646884272997032,0.0,0.1839762611275964,0.2397626112759644,0.6112759643916914,0.2540059347181009,0.1465875370919881,0.5281899109792285,0.0272997032640949,0.6480712166172107,0.1946587537091988,0.5513353115727002,0.0,0.6118694362017804,0.2272997032640949,0.1103857566765578,0.2943620178041543,0.1192878338278931,0.5934718100890207,0.6563798219584569,0.3026706231454005,0.8195845697329377,0.0646884272997032,0.7632047477744807,0.0,0.0646884272997032,0.0,0.6302670623145401,0.5614243323442136,0.5068249258160237,0.0,0.0,0.573293768545994,0.0480712166172106,0.2249258160237388,0.8534124629080119,0.7762611275964391,0.0272997032640949,0.0,0.3406528189910979,0.0,0.0,0.0,0.6065281899109792,0.2813056379821958,0.5816023738872403,0.0789317507418397,0.0,0.5584569732937685,0.0480712166172106,0.5347181008902077,0.0,0.6617210682492581,0.3827893175074184,0.0,0.4492581602373887,0.4385756676557863,0.0,0.4172106824925816,0.0528189910979228,0.0646884272997032,0.1703264094955489,0.0,0.2338278931750741,0.0,0.5958456973293768,0.0480712166172106,0.4640949554896142,0.0,0.0,0.486053412462908,0.314540059347181,0.7364985163204747,0.0,0.0,0.0,0.0,0.54540059347181,0.1519287833827893,0.0,0.402967359050445,0.0789317507418397,0.2724035608308605,0.0,0.0,0.5305637982195845,0.0,0.0272997032640949,0.0,0.0,0.6373887240356083,0.6658753709198812,0.0789317507418397,0.0272997032640949,0.3228486646884273,0.6807121661721068,0.1400593471810088,0.0,0.0,0.0908011869436201,0.0272997032640949,0.5501483679525222,0.1798219584569732,0.0,0.0,0.4189910979228486,0.5192878338278931,0.0,0.0,0.0,0.6724035608308605,0.1270029673590504,0.2124629080118694,0.171513353115727,0.0,0.171513353115727,0.0,0.0,0.6551928783382788,0.1798219584569732,0.0,0.0,0.1400593471810088,0.7905044510385756,0.0,0.0646884272997032,0.0,0.0,0.0480712166172106,0.0646884272997032,0.6237388724035607,0.7703264094955489,0.6492581602373887,0.0480712166172106,0.2035608308605341,0.1270029673590504,0.1798219584569732,0.2813056379821958,0.0,0.2528189910979228,0.3014836795252225,0.0,0.0272997032640949,0.0,0.1465875370919881,0.0,0.0,0.0,0.0480712166172106,0.0,0.0,0.2492581602373887,0.0,0.0,0.1103857566765578,0.6623145400593471,0.1270029673590504,0.0272997032640949,0.2813056379821958,0.0789317507418397,0.0,0.3234421364985163,0.1572700296735905,0.7305637982195845,0.0,0.0,0.2272997032640949,0.0,0.1103857566765578,0.6468842729970327,0.6065281899109792,0.3234421364985163,0.0480712166172106,0.1103857566765578,0.1400593471810088,0.0646884272997032,0.0,0.0272997032640949,0.3169139465875371,0.2593471810089021,0.1519287833827893,0.3715133531157271,0.0,0.2664688427299703,0.1400593471810088,0.4379821958456973,0.0480712166172106,0.1519287833827893,0.4053412462908012,0.1839762611275964,0.2593471810089021,0.0,0.0480712166172106,0.3774480712166172,0.7614243323442136,0.0,0.1465875370919881,0.0,0.1192878338278931,0.0,0.0,0.0272997032640949,0.1400593471810088,0.0,0.3062314540059347,0.5347181008902077,0.4777448071216617,0.0272997032640949,0.0272997032640949,0.1572700296735905,0.2338278931750741,0.3062314540059347,0.8225519287833827,0.0,0.0480712166172106,0.0,0.086646884272997,0.3691394658753709,0.0,0.0,0.0908011869436201,0.0,0.1400593471810088,0.0,0.4635014836795252,0.0,0.0,0.1014836795252225,0.1014836795252225,0.1014836795252225,0.4385756676557863,0.0272997032640949,0.1465875370919881,0.0480712166172106,0.2065281899109792,0.1465875370919881,0.2836795252225519,0.0,0.0,0.4741839762611276,0.6065281899109792,0.0480712166172106,0.0,0.0272997032640949,0.1626112759643916,0.0789317507418397,0.3626112759643917,0.5198813056379822,0.0908011869436201,0.5655786350148367,0.6735905044510385,0.0646884272997032,0.5032640949554896,0.0646884272997032,0.0,0.0,0.2439169139465875,0.0272997032640949,0.0,0.2201780415430267,0.0,0.1673590504451038,0.0272997032640949,0.4635014836795252,0.0272997032640949,0.8528189910979227,0.3234421364985163,0.6700296735905044,0.0,0.0646884272997032,0.0,0.3839762611275964,0.0,0.6373887240356083,0.3186943620178041,0.3394658753709198,0.5489614243323442,0.1946587537091988,0.0,0.3210682492581602,0.2682492581602373,0.0789317507418397,0.2094955489614243,0.5145400593471811,0.0,0.1270029673590504,0.0480712166172106,0.6706231454005934,0.0,0.1192878338278931,0.0,0.2148367952522255,0.0646884272997032,0.0,0.0480712166172106,0.7531157270029673,0.0,0.3626112759643917,0.5845697329376854,0.0480712166172106,0.0,0.0,0.0,0.0,0.1756676557863501,0.0272997032640949,0.1465875370919881,0.0272997032640949,0.1270029673590504,0.0646884272997032,0.0,0.1465875370919881,0.1192878338278931,0.0,0.8557863501483679,0.0,0.0,0.0,0.1192878338278931,0.0,0.0272997032640949,0.1875370919881305,0.0,0.0,0.3275964391691394,0.0272997032640949,0.0,0.1756676557863501,0.2379821958456973,0.0,0.3086053412462908,0.5667655786350149,0.0,0.0,0.0,0.0,0.4439169139465875,0.4991097922848665,0.0789317507418397,0.0272997032640949,0.4902077151335311,0.0,0.0272997032640949,0.5121661721068249,0.0,0.4979228486646885,0.0272997032640949,0.0,0.0789317507418397,0.1192878338278931,0.6925816023738872,0.0272997032640949,0.0,0.0,0.0,0.0,0.0,0.7578635014836794,0.3756676557863501,0.0646884272997032,0.0272997032640949,0.0272997032640949,0.0,0.4053412462908012,0.2540059347181009,0.0480712166172106,0.0646884272997032,0.3750741839762611,0.0272997032640949,0.0789317507418397,0.4670623145400593,0.0,0.0480712166172106,0.6100890207715133,0.6795252225519287,0.229673590504451,0.1014836795252225,0.5258160237388724,0.0,0.4676557863501483,0.0480712166172106,0.4765578635014836,0.0,0.1192878338278931,0.0272997032640949,0.1400593471810088,0.0,0.0,0.0,0.0,0.0,0.0,0.0272997032640949,0.0,0.0,0.0,0.0,0.0,0.2314540059347181,0.7637982195845696,0.0272997032640949,0.0,0.0,0.0,0.0,0.0,0.0,0.0272997032640949,0.0,0.0,0.0,0.0,0.6302670623145401,0.8409495548961423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5305637982195845,0.0,0.1014836795252225,0.0,0.0,0.0480712166172106,0.0,0.0,0.1798219584569732,0.0,0.0,0.0272997032640949,0.1976261127596439,0.0,0.0,0.0,0.0,0.0,0.0,0.0908011869436201,0.2439169139465875,0.4207715133531157,0.0,0.0272997032640949,0.1270029673590504,0.0,0.0480712166172106,0.5234421364985163,0.0272997032640949,0.0,0.0,0.0,0.0789317507418397,0.0,0.1626112759643916,0.0,0.0,0.0,0.0480712166172106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1014836795252225,0.0,0.0,0.0,0.0,0.0,0.0480712166172106,0.0272997032640949,0.4112759643916913,0.0,0.6320474777448071,0.0,0.0,0.0,0.0,0.0,0.1602209944751381,0.1602209944751381,0.6442838929026774,0.662558436039099,0.0968975775605609,0.0968975775605609,0.1823204419889502,0.0968975775605609,0.407564810879728,0.125796855078623,0.0968975775605609,0.4113897152571185,0.0968975775605609,0.1602209944751381,0.4657883552911177,0.2265193370165746,0.5894602634934126,0.5023374415639608,0.5503612409689758,0.4156396090097747,0.7271568210794731,0.1823204419889502,0.3629409264768379,0.5104122396940076,0.6995325116872079,0.3548661283467913,0.441988950276243,0.2545686357841054,0.7998300042498937,0.7811304717382066,0.2384190395240118,0.3068423289417765,0.125796855078623,0.5014874628134296,0.125796855078623,0.4113897152571185,0.5856353591160219,0.3501912452188695,0.6022099447513812,0.4504887377815554,0.6022099447513812,0.3612409689757756,0.4989375265618359,0.4810879728006799,0.4972375690607734,0.3115172120696982,0.6859328516787081,0.3472163195920101,0.6281342966425839,0.433064173395665,0.0968975775605609,0.6438589035274117,0.0968975775605609,0.145771355716107,0.6277093072673182,0.6073098172545686,0.2979175520611985,0.8359541011474714,0.125796855078623,0.125796855078623,0.3353166170845729,0.4113897152571185,0.7050573735656608,0.8461538461538461,0.145771355716107,0.172545686357841,0.4802379940501487,0.1602209944751381,0.145771355716107,0.4181895452613684,0.7747556311092223,0.4147896302592435,0.4339141521461963,0.3217169570760731,0.3030174245643858,0.0968975775605609,0.145771355716107,0.1823204419889502,0.1823204419889502,0.1908202294942626,0.0968975775605609,0.0968975775605609,0.172545686357841,0.3217169570760731,0.2052698682532936,0.1823204419889502,0.3187420314492137,0.3353166170845729,0.125796855078623,0.125796855078623,0.125796855078623,0.2902677433064173,0.125796855078623,0.125796855078623,0.145771355716107,0.4122396940076497,0.4470888227794305,0.0968975775605609,0.0968975775605609,0.0968975775605609
