,hsalet7a1,hsalet7a2,hsalet7a3,hsalet7b,hsalet7c,hsalet7d,hsalet7e,hsalet7f1,hsalet7f2,hsalet7g,hsalet7i,hsamir11,hsamir12,hsamir100,hsamir1011,hsamir1012,hsamir1031,hsamir1032,hsamir1051,hsamir1052,hsamir106a,hsamir106b,hsamir107,hsamir10a,hsamir10b,hsamir1179,hsamir1180,hsamir1181,hsamir11851,hsamir11852,hsamir122,hsamir1224,hsamir1226,hsamir1228,hsamir1229,hsamir1245,hsamir1247,hsamir1248,hsamir1249,hsamir1251,hsamir1254,hsamir1255a,hsamir1258,hsamir125a,hsamir125b1,hsamir125b2,hsamir126,hsamir1262,hsamir1266,hsamir1269,hsamir127,hsamir12701,hsamir12702,hsamir1271,hsamir1274b,hsamir1275,hsamir1276,hsamir1277,hsamir1281,hsamir1282,hsamir1284,hsamir1287,hsamir1288,hsamir1291,hsamir1292,hsamir1291,hsamir1292,hsamir1293,hsamir1294,hsamir1295,hsamir1296,hsamir1301,hsamir1304,hsamir1305,hsamir1306,hsamir1307,hsamir130a,hsamir130b,hsamir132,hsamir133a1,hsamir133a2,hsamir133b,hsamir134,hsamir135a1,hsamir135a2,hsamir135b,hsamir136,hsamir137,hsamir1381,hsamir1382,hsamir139,hsamir140,hsamir141,hsamir142,hsamir143,hsamir144,hsamir145,hsamir1468,hsamir146a,hsamir146b,hsamir147b,hsamir148a,hsamir148b,hsamir149,hsamir150,hsamir151,hsamir152,hsamir1531,hsamir1532,hsamir1537,hsamir1538,hsamir154,hsamir155,hsamir15a,hsamir15b,hsamir161,hsamir162,hsamir17,hsamir181a1,hsamir181a2,hsamir181b1,hsamir181b2,hsamir181c,hsamir181d,hsamir182,hsamir183,hsamir184,hsamir185,hsamir186,hsamir187,hsamir188,hsamir18a,hsamir18b,hsamir190,hsamir190b,hsamir191,hsamir1911,hsamir192,hsamir193a,hsamir193b,hsamir1941,hsamir1942,hsamir195,hsamir196a1,hsamir196a2,hsamir196b,hsamir197,hsamir1976,hsamir199a1,hsamir199a2,hsamir199b,hsamir19a,hsamir19b1,hsamir19b2,hsamir200a,hsamir200b,hsamir200c,hsamir202,hsamir203,hsamir204,hsamir205,hsamir206,hsamir20a,hsamir20b,hsamir21,hsamir210,hsamir2110,hsamir2114,hsamir2115,hsamir2116,hsamir212,hsamir214,hsamir215,hsamir216a,hsamir216b,hsamir217,hsamir2181,hsamir2182,hsamir2191,hsamir2192,hsamir22,hsamir221,hsamir222,hsamir223,hsamir224,hsamir2276,hsamir2277,hsamir2355,hsamir23a,hsamir23b,hsamir23c,hsamir241,hsamir242,hsamir25,hsamir26a1,hsamir26a2,hsamir26b,hsamir27a,hsamir27b,hsamir28,hsamir296,hsamir299,hsamir29a,hsamir29b1,hsamir29b2,hsamir29c,hsamir301a,hsamir301b,hsamir3065,hsamir3074,hsamir30a,hsamir30b,hsamir30c1,hsamir30c2,hsamir30d,hsamir30e,hsamir31,hsamir3117,hsamir3127,hsamir3129,hsamir31301,hsamir3131,hsamir3136,hsamir3138,hsamir3140,hsamir3145,hsamir3150b,hsamir3157,hsamir31582,hsamir3170,hsamir3173,hsamir3174,hsamir3176,hsamir3187,hsamir3188,hsamir3189,hsamir3190,hsamir3191,hsamir3193,hsamir3194,hsamir31991,hsamir31992,hsamir32,hsamir3200,hsamir320a,hsamir320b2,hsamir320c1,hsamir320c2,hsamir320d1,hsamir320d2,hsamir323,hsamir323b,hsamir324,hsamir326,hsamir328,hsamir3291,hsamir3292,hsamir330,hsamir331,hsamir335,hsamir337,hsamir338,hsamir339,hsamir33a,hsamir33b,hsamir340,hsamir342,hsamir345,hsamir346,hsamir34a,hsamir34b,hsamir34c,hsamir3605,hsamir3607,hsamir3609,hsamir361,hsamir3610,hsamir3613,hsamir3614,hsamir3615,hsamir3618,hsamir3619,hsamir362,hsamir3620,hsamir3622a,hsamir363,hsamir3647,hsamir3648,hsamir3651,hsamir3652,hsamir3651,hsamir3652,hsamir3653,hsamir3654,hsamir3655,hsamir3662,hsamir3664,hsamir3667,hsamir3676,hsamir3677,hsamir3678,hsamir3679,hsamir3680,hsamir3682,hsamir3684,hsamir3687,hsamir369,hsamir3690,hsamir3691,hsamir370,hsamir372,hsamir374a,hsamir374b,hsamir375,hsamir376a1,hsamir376a2,hsamir376b,hsamir376c,hsamir377,hsamir378,hsamir378c,hsamir379,hsamir380,hsamir381,hsamir382,hsamir383,hsamir3909,hsamir3912,hsamir39131,hsamir3917,hsamir3920,hsamir3922,hsamir39261,hsamir39262,hsamir3928,hsamir3934,hsamir3940,hsamir3941,hsamir3942,hsamir3944,hsamir409,hsamir410,hsamir411,hsamir412,hsamir421,hsamir423,hsamir424,hsamir425,hsamir429,hsamir431,hsamir432,hsamir4326,hsamir433,hsamir449a,hsamir450a1,hsamir450a2,hsamir450b,hsamir451,hsamir452,hsamir454,hsamir455,hsamir483,hsamir484,hsamir485,hsamir486,hsamir487a,hsamir487b,hsamir489,hsamir490,hsamir491,hsamir493,hsamir494,hsamir495,hsamir496,hsamir497,hsamir499,hsamir500a,hsamir500b,hsamir501,hsamir502,hsamir503,hsamir504,hsamir505,hsamir508,hsamir5091,hsamir5092,hsamir5093,hsamir5111,hsamir5112,hsamir5141,hsamir5142,hsamir5143,hsamir516a1,hsamir516a2,hsamir518b,hsamir519a1,hsamir519a2,hsamir520a,hsamir526b,hsamir532,hsamir539,hsamir541,hsamir542,hsamir543,hsamir545,hsamir548b,hsamir548d1,hsamir548d2,hsamir548e,hsamir548f1,hsamir548j,hsamir548k,hsamir548o,hsamir548q,hsamir548s,hsamir548t,hsamir548v,hsamir549,hsamir550a1,hsamir550a2,hsamir551a,hsamir551b,hsamir552,hsamir556,hsamir559,hsamir561,hsamir570,hsamir573,hsamir574,hsamir576,hsamir577,hsamir579,hsamir580,hsamir581,hsamir582,hsamir584,hsamir585,hsamir589,hsamir590,hsamir592,hsamir598,hsamir605,hsamir607,hsamir615,hsamir616,hsamir618,hsamir624,hsamir625,hsamir627,hsamir628,hsamir629,hsamir632,hsamir636,hsamir639,hsamir641,hsamir642a,hsamir643,hsamir651,hsamir652,hsamir653,hsamir654,hsamir655,hsamir656,hsamir658,hsamir659,hsamir660,hsamir663,hsamir664,hsamir665,hsamir671,hsamir675,hsamir676,hsamir71,hsamir72,hsamir73,hsamir708,hsamir720,hsamir744,hsamir758,hsamir760,hsamir765,hsamir766,hsamir767,hsamir769,hsamir802,hsamir873,hsamir874,hsamir877,hsamir885,hsamir887,hsamir889,hsamir891a,hsamir91,hsamir92,hsamir93,hsamir92a1,hsamir92a2,hsamir92b,hsamir93,hsamir934,hsamir935,hsamir937,hsamir939,hsamir940,hsamir942,hsamir944,hsamir95,hsamir96,hsamir98,hsamir99a,hsamir99b
TCGA-2H-A9GF,0.4656710627933614,0.4610625309855473,0.4629996766135451,0.0599225997650714,0.0558699671667566,0.1137847111641258,0.4759349260859787,0.413418090169864,0.5695951049419123,0.589136722228119,0.3047912039240242,0.0,0.0304947924629122,0.0909952677618557,0.0786217243400239,0.2113587289545853,0.4332360246748148,0.1304069252722127,0.0125984960597143,0.0146499349901292,0.0358282362062075,0.033093507669324,0.2774853469919919,0.1745854780575927,0.0583182465344017,0.0124827828709709,0.1249475643373268,0.0,0.0,0.0,6.095928854319003e-05,0.0,0.04928944453298,0.0,0.0586746935412659,0.0952790538769879,0.0130813623944113,0.0236171810491077,0.0598264156750709,0.0,0.2436396148362453,0.0,0.0591057526525703,0.1862583350553718,0.1064316287817124,0.039758015685878,0.0592142923025215,0.2643336706766234,0.0748077817816843,0.0007496748826912,0.0551756445513534,0.535144163080991,0.3635123188344052,0.023185282417858,0.0644186364627623,0.0,0.0,0.0,0.1245492920666496,0.1079530492764429,0.1720559442178366,0.1060466530286881,0.0,0.0035396923075773,0.0042968251933568,0.0456599151846997,0.1903000094514292,0.0,0.1487360101147444,0.0,0.0724695133482,0.132664129675437,0.0731486826747763,0.0196743112301505,0.1139018244402153,0.127265831915397,0.0552284366511926,0.1306698349790397,0.0498046926989614,0.016319039263959,0.0074518047051991,0.0132235516594154,0.0279109484732182,0.0031985074981854,0.0118373642245591,0.0952810882152769,0.1311482792727194,0.0034724730639345,0.0,0.0,0.2471964813920067,0.2433617637059763,0.0849675872765846,0.0177904435132241,0.1324033130690734,0.0199790515080734,0.0216481563775123,0.0023888897537454,0.113310848784224,0.1882780158819513,0.0163189840697533,0.0398204880671663,0.1166568375961551,0.0040428192099568,0.0102516919917163,0.246049843814052,0.1519088328652331,0.0,0.0051748686549503,0.0,0.0,0.0856966463051474,0.0364226996270066,0.8800872165365086,0.1297850098219331,0.1659146793178164,0.0698261107178518,0.3191396427501267,0.2691850244300983,0.0590540369402314,0.3933370370410153,0.199266856359007,0.108235734446461,0.1336216632869987,0.147044766159068,0.1228326779671194,0.0022758640618063,0.4465072329694896,0.2385429539954724,0.0167296768201775,0.0737747694093825,0.1424992301030291,0.0191582654782367,0.0217992692095144,0.0,0.1252718648242525,0.0,0.0751630056152087,0.1381185063868748,0.0642402484355906,0.0780858837256222,0.0850629048167919,0.0704827274006826,0.036766939311479,0.0359877470042114,0.0708315045567433,0.0929487803599494,0.2420255132081375,0.1487031390256404,0.1303005446356482,0.1108292275050375,0.2056775566012726,0.1252204656489292,0.1900880425839512,0.0684425838488461,0.0986055431178021,0.1440589225502414,0.0826629216386918,0.0623023435327128,0.0010994737877816,1.7397074701977547e-05,0.0037169918355419,0.3470320764823254,0.0101680594013946,0.6784133467303931,0.0192931540455804,0.2887395666714559,0.0,0.0531198962693851,0.0,0.0332798571592962,0.0426600139874751,0.0006779462228881,0.0064846061174198,0.0004985771988935,0.0051500221394442,0.2007473758428584,0.0908663847782169,0.109952909536714,0.0,0.1782805333186635,0.0705771324785575,0.0596488090850778,0.0138881463821224,0.0058337688499457,0.0518717944243897,0.0888270999582472,0.0322085755094764,0.1044822320646335,0.094186193348926,0.095945888111244,0.0665523860181364,0.0843328762340054,0.0442833082234974,0.1959180825299847,0.1174093596823416,0.0435547261110292,0.077284124257138,0.0627695574097717,0.1754370699166342,0.0,0.0706294899791243,0.0445902521180565,0.0888969873049723,0.0927695687123944,0.0141870584297756,0.0775652605960459,0.1740449185652122,0.3466931872715149,0.0482621496992639,0.040800198679831,0.2433567023138138,0.0326431349377081,0.1398064795422956,0.1684229383659793,0.1260308653044794,0.0011341394038661,0.0,0.0845383050271017,0.1095312093628088,0.0739396791792213,0.0053785708114474,0.0664736987622467,0.0,0.161175058330665,0.0530727582888379,0.0166296567876109,0.0704888875003068,0.0777664728413778,0.0502377904386394,0.0321835192177976,0.0437689582112178,0.1522560075711746,0.0591472994824721,0.0,0.0,0.0,0.0,0.0,0.0263988861585644,0.0,0.0,0.0514877393277675,0.1106184216753431,0.0799329435955466,0.0251655778906326,0.0524648326703459,0.0,0.0,0.0575978549919975,0.0067341005617392,0.0300206665458022,0.1053796549273623,0.0293191300989043,0.0362803659317539,0.0718910748245102,0.0145353347067873,0.0485485994707917,0.0459949786969467,0.0826437643983832,0.0358702801312927,0.0222875525521094,0.2623243085559307,0.0102477205530424,0.0058124187499361,0.3134186719115759,0.0485217825706519,0.091540532457487,0.0,0.181186394883301,0.0,0.0065592376112669,0.10178837848548,0.0148061714122735,0.0,0.1681053474950713,0.0,0.3009811154809232,0.1164537957411528,0.0258719698241195,0.0662128412894272,0.1147428317658213,0.1204346225873483,0.0356238623824458,0.0,0.0080041400693913,0.0259320743435449,0.004755320545907,0.1365097122417702,0.1725788577205573,0.0,0.0096080061185289,0.0887434086236054,0.0,0.0,0.0024715276432546,0.0287617375828362,0.0393180780442574,0.0053116419146832,0.0147001435613303,0.0982821013065489,0.1642968140442132,0.087648823705548,0.085173063229699,0.1305822310165258,0.0074043066455636,0.0353212620549147,0.0882838959194967,0.0,0.0273926460724903,3.99695188219555e-05,0.1360381111449163,0.0212089313983239,0.0134653323651667,0.0320859596345832,0.0684761532704866,0.0222378088557061,0.0266481517221992,0.0505586606550264,0.0891661161815056,0.0606608156859685,0.0248298937215607,0.0105554355058943,0.034920080669258,0.0628681801205763,0.0204015965598644,0.1409780539568264,0.1035696895473056,0.0472948436850716,0.0,0.0,0.0,0.0,0.2036559879879977,0.1479519872561416,0.4001039162048583,0.0403872429002045,0.0,0.0587408544498338,0.1187110553958366,0.0454857325682058,0.0112862393526406,0.0352716624242581,0.0090760124992596,0.1890427148941336,0.3985119955457637,0.0391163278031263,0.252404309304448,0.1248134404578272,0.0128914262853491,0.0446932622422658,0.1478800973806582,0.022542116392393,0.0,0.0295603405059235,0.0492672471746949,0.1257808151939951,0.0066285892122519,0.0183152685226598,0.1451257015727569,0.0445659698910715,0.0011946723206959,0.0369511508108341,0.0214416953583806,0.0096927559322116,0.063985514706643,0.0239636913556594,0.0267705559058152,0.005119996656483,0.0591826407059836,0.0636989910340067,0.0210956033380401,0.0631199219503324,0.0184720119102583,0.063744624024669,0.0029641024516121,0.1930844443094446,0.2064983348267072,0.2277692609790144,0.3399869990995187,0.0957431609494128,0.0,0.0545414300610981,0.000708792944715,0.0011183146623449,0.0,0.0031707171384487,0.0528109997394596,0.0134462500801849,0.0010672227469544,0.0010169747996447,0.0041835173028313,0.0,0.000155580875033,0.0,0.0003507917130958,0.0001398842600572,0.0,0.0,0.1777838139272651,0.0600413429920307,0.0,0.0807138945296079,0.0515141702478167,0.1274323309578839,0.0066688221506407,0.1409780539568264,0.0,0.1539001407720414,0.0050232350755071,0.0688064950752142,0.0355291543420671,0.1566421174882908,0.0,0.0,0.0,0.0692525969666766,0.0165732022579773,0.0960134746468399,0.0618958375842248,0.0,0.0,0.3970029587401643,0.0542039290949451,0.0637351935675727,0.095681365636967,0.0917269394893691,0.0,0.0419196606439341,0.0585757437269664,0.0784428656714309,0.0298514400933363,0.0,0.0,0.0437842771108569,0.0322386689036012,0.0478333688897874,0.4564854005587195,0.0804412599039207,0.0503398829445735,0.0904406909259912,0.0,0.0,0.0286154730886525,0.0469898303252083,0.0154011851857089,0.2327563808471978,0.0166109990982056,0.0,0.1335885345563472,0.159308925854084,0.0,0.0,0.0,0.0,0.083910394594209,0.1057334707285666,0.3540482781679225,0.0859888670445147,0.0253930675614566,0.0143962733909225,0.0503572550266903,0.0328390904322593,0.1147672027265658,0.1165059085523009,0.2934519545100342,0.0047506157951507,0.1620278705817199,0.1612103897711276,0.15896956480964,0.0200577737928581,0.0662467740227163,0.2139421013280041,0.2302966318438729,0.2395206578130681,0.0388806656390108,0.0,0.1506929855435635,0.0138638259370933,0.0605185328662707,0.1240241895466251,0.025242918283632,0.0228274798916947,0.0456750961012361,0.0,0.0,0.2116586738420164,0.2061222732317462,0.0,0.0466638342465446,0.0201537102101823,0.0079117384941262,0.024335955087099,0.0247898755421028,0.0412692315391712,0.3460062256139672,0.3027434546338758,0.0217358113489569,0.0925180878804111,0.0660229308945617,0.0080154055200686,0.0457173575666936,0.1063065958708617,0.0211794751994454,0.1680194955922395,0.0002117982361327,0.0383886583657147,0.1091724721167099,0.5784032414171365,0.070055964231347,0.0833634317826534
TCGA-2H-A9GG,0.2264964440954152,0.2267571120244779,0.228790747720998,0.064638725723592,0.0151671769772886,0.0704316343102169,0.1937375306955592,0.2821525346685392,0.360355701398432,0.2666015721346952,0.1445393845756132,0.0,0.0074612763348903,0.0346964791198238,0.0816170610794017,0.2152870684905193,0.2663521694768467,0.1291211946569187,0.0951272416244694,0.1074220425756884,0.029100975455369,0.06963317101189,0.153164178603805,0.4299363840861719,0.1038101786377001,0.1769954456179794,0.1004595135488341,0.0,0.0,0.0,4.801948008817979e-05,0.3513047197080587,0.0310614219145819,0.0072189034084974,0.0,0.0107220164393478,0.0037096497558008,0.0037207952565164,0.1570903021251156,0.0323715787813276,0.0,0.0,0.0,0.1556454649260933,0.0407537142919005,0.0144065518538643,0.0293906927634309,0.0,0.0054675781417051,0.1073014025667112,0.012061996919315,0.0562065603322522,0.0110134340103031,0.1095826836344137,0.0,0.1081685381687799,0.0368162906861165,0.0430468345355635,0.140553879833941,0.1087831890217037,0.0,0.1259677893365579,0.2062439860715171,0.0864380053405548,0.1410308021657656,0.0,0.0749526581297541,0.0,0.0,0.0257158846299022,0.0749259220024245,0.1582879694843041,0.0041158110022069,0.0309961809624286,0.0589469705424634,0.0669565196895021,0.0518170099933073,0.0400602144538372,0.2036430015518314,0.0077573282765071,0.0058700125315404,0.0014880829784673,0.0054266240645576,0.2242412383092764,0.0652726489465978,0.1706965094227363,0.0309149271856527,0.153181042881692,0.1801666460183549,0.1996839219658684,0.1831762039222076,0.0453792630606737,0.0795956939297473,0.0191061039938107,0.0465011155235407,0.0136771631840702,0.0103776295915906,0.1649712024810053,0.0665638689645417,0.1193044626576147,0.0,0.0455299973933364,0.0959228139616003,0.0057857537706156,0.0195611374551518,0.1409907937369743,0.0168637140240147,0.1633281129775012,0.0608324296929814,0.0440944163243931,0.0,0.0223712338662893,0.036101934073047,0.44546867249465,0.1588967978607357,0.1838667638910654,0.0623905459203542,0.165681936060001,0.0485195742450976,0.018149008406928,0.0222661069176024,0.0362234994192761,0.050587036763864,0.0517302311731925,0.1337878095977526,0.0979581500336835,0.0005975882562874,0.1858189320683897,0.1029324653134022,0.0263569433204468,0.0697375528986891,0.0646925363070269,0.0905494316199784,0.0044183516151112,0.4819714231592993,0.1186565180902452,0.0,0.1690628430529498,0.1242597221404858,0.0310221572565036,0.1421325796812407,0.1570664661009691,0.1055725132252558,0.2165637027789056,0.2070309393171499,0.0830286220873623,0.1328856127789118,0.1906508230748235,0.0527055856759813,0.0483217435435343,0.0463495320138102,0.1126877989545604,0.0774845439266633,0.1808244568606633,0.0856871514799735,0.0917926063440621,0.1200420064920875,0.0260464601994273,0.0011689803719978,0.0129913243371355,9.136146420072109e-06,0.0,0.1881820489269477,0.0171116050488259,0.2939947004482958,0.1392424820240845,0.2076707085412745,0.0455068005690336,0.0418441530758132,0.0142809145209242,0.2184629227362589,0.0129495467922111,0.0042029155737312,0.0018243281385196,0.0003927443782045,0.0018972128339778,0.0790675180488386,0.0624423085144396,0.1039358552185711,0.016610041304596,0.0870209205838013,0.0842658583438705,0.0841128578741848,0.0144306162399133,0.0018269404055437,0.0408609854056179,0.0699718188458074,0.0035040181370137,0.0386183867112666,0.1303902931469117,0.2267384713005216,0.08884024534087,0.0918494018118994,0.0866465326104329,0.1543306615657005,0.1634745065010486,0.0748903786686812,0.0493323216410373,0.1282761172805294,0.0444526359556137,0.0078372187495724,0.0278184794122775,0.0400932278718351,0.1169088878783218,0.1280470827543468,0.0788540855512032,0.084099721761689,0.026114371686284,0.1319322288337182,0.0209096570262286,0.0143227858078985,0.2457780182340231,0.0128569681828631,0.1290833521055638,0.1170024277950571,0.0799522104033413,0.0686425888576245,0.1469478218744661,0.0428100333320134,0.0862811009969657,0.0416032377616124,0.0677897642139672,0.0523633482342857,0.0,0.1269624808487893,0.0418070210591448,0.0785981045659498,0.0555262341580766,0.0,0.0395738520182216,0.0507039953781914,0.0,0.0,0.0,0.0699300453623082,0.0,0.0,0.0,0.0382217267233908,0.0207952031353378,0.0,0.0,0.1598436062572411,0.0659418717463322,0.0608760713664219,0.0684437065923468,0.0826564868569041,0.0,0.0,0.0,0.0,0.0039413596960299,0.1106169311248432,0.0384926138564741,0.0660051825889399,0.0188769016427598,0.0,0.0401757198135627,0.0371707095507958,0.125419807844091,0.0135743548413022,0.0147410273175056,0.1077125874281427,0.017601719276799,0.0045786185025596,0.1931670892081922,0.1104822729957224,0.0950530962259341,0.1796093566948925,0.0524762006672718,0.0040384102674086,0.004255102818647,0.1002272419434347,0.0336938906372359,0.1244662674126495,0.3478715983536666,0.0240570866403435,0.1174380490884239,0.0172001631902895,0.1681361535023504,0.0,0.0903864561877672,0.0972899089076551,0.1122481275437132,0.0,0.0214373444846459,0.0204274875372859,0.0046823878365391,0.1047364957725992,0.1077500278998072,0.010346866553965,0.0,0.1048588062218003,0.0206172966741467,0.0,0.0011681384691162,0.0,0.061944039908654,0.0753146503764655,0.0231594924057641,0.0774197914624697,0.0,0.0517827626775203,0.0167733345692484,0.0514316897758296,0.0014581507162258,0.0059112681977814,0.0,0.0326887869824234,0.0056784232036781,2.5188153358491955e-05,0.1102397427897239,0.0460285533132945,0.8402177147221193,0.0,0.0107881313970015,0.0437934482603094,0.0152665842434495,0.0170685479053298,0.0312909982359906,0.0343497487867143,0.002419789451274,0.0,0.0053416406700817,0.0089951076652891,0.0,0.0555262341580766,0.0407924118121544,0.0496741068864777,0.1614734259225364,0.0,0.04302997205109,0.0,0.160425997312935,0.0776975062859565,0.1324644077704556,0.0318142728810656,0.0,0.0231359303613726,0.0187024300098787,0.019773397328967,0.0014282322109511,0.0095808834530628,0.0160862651348288,0.1365050935634341,0.1806699257745587,0.0641479095080351,0.1991343731377224,0.1023323530020196,0.0027603262538516,0.0147639026117707,0.042012656277374,0.0,0.0,0.1009041491048586,0.1164278853487805,0.1209159787042825,0.0049240940050078,0.0068832977239695,0.2967900091212558,0.0112301438591749,0.0002171722516775,0.1208710680081813,0.0211128425159758,0.011937990695005,0.0144009713776258,0.012584622037005,0.1476160625454297,0.0040331780565196,0.2641797411613855,0.0186453866690785,0.0221568605242965,0.0248607366997437,0.0121257994536725,0.0504168319908592,0.0023349133832765,0.1394810415099057,0.1563967541852659,0.1397203140434516,0.2015735159899469,0.0910238792494789,0.0222919348239643,0.049753557217342,0.0,0.0,0.0,0.0,0.0364007209022652,0.0582560686414681,0.0008406837197701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1644871216624024,0.0206921681054362,0.0,0.0879879356716446,0.0081158419522446,0.0501910563345122,0.0157597266830134,0.0,0.0,0.1616424000354062,0.0,0.162603160184335,0.0559749250962897,0.0925438728356486,0.0,0.0,0.105757838193961,0.0,0.0,0.0934286421089955,0.1029319264314832,0.0,0.0474866405969591,0.0718313112030925,0.1494431939172143,0.0502061714214225,0.0188427976462323,0.0963414495437399,0.0,0.1369465390470066,0.0643703080783801,0.1717699121143528,0.094059470271716,0.0521908704880443,0.0376263189532303,0.0182310708334184,0.0205546575424883,0.0376798085466357,0.100324376568282,0.1083354343890614,0.0363497331102675,0.1656869845349537,0.0293895348450918,0.0,0.123976979601327,0.0201901761627534,0.0606599638972249,0.0392891372346244,0.0181772570579707,0.0426079792770662,0.0703591165103761,0.0455079442594326,0.0,0.0,0.0314180105935754,0.0756678385266192,0.4825207985793752,0.0832894907152214,0.087652578648821,0.0708029706706701,0.0615473447620239,0.0023925361390115,0.0247924486151018,0.0,0.1808116656614029,0.0,0.2709392566431764,0.007484427035179,0.3826706590011028,0.0,0.0536679115767107,0.021055801257255,0.0,0.5135860019647125,0.7558817245762605,0.9174913600329048,0.0410390346823736,0.0406922652804515,0.1498934381580743,0.0048218119169579,0.0,0.0,0.0090329208315157,0.1859432299212994,0.0769763556640731,0.0,0.1195092635585695,0.0790384958990973,0.1237095157544538,0.1381592317036578,0.0245056766180559,0.0056336384347315,0.0789426684482694,0.0434007471226882,0.0409742594619426,0.0557297643184087,0.3070892215747245,0.2059832292895491,0.2689390310059298,0.1695263950731506,0.0,0.0015784929342477,0.0163695151036236,0.0,0.0083418603911432,0.0493798997321752,0.0,0.4343550022385553,0.1948402542781212,0.684206991764354,0.0241527427774493,0.0488940069578246
