,hsalet7a1,hsalet7a2,hsalet7a3,hsalet7b,hsalet7c,hsalet7d,hsalet7e,hsalet7f1,hsalet7f2,hsalet7g,hsalet7i,hsamir12,hsamir100,hsamir1011,hsamir1012,hsamir1031,hsamir1032,hsamir1051,hsamir1052,hsamir106a,hsamir106b,hsamir107,hsamir10a,hsamir10b,hsamir1179,hsamir1180,hsamir1181,hsamir11851,hsamir11852,hsamir1197,hsamir122,hsamir1224,hsamir1226,hsamir1228,hsamir1229,hsamir1245,hsamir1247,hsamir1248,hsamir1249,hsamir1254,hsamir1255a,hsamir1256,hsamir1258,hsamir125a,hsamir125b1,hsamir125b2,hsamir126,hsamir1262,hsamir1266,hsamir1269,hsamir127,hsamir12701,hsamir12702,hsamir1271,hsamir1274b,hsamir1275,hsamir1276,hsamir1277,hsamir1281,hsamir1282,hsamir1284,hsamir1287,hsamir1288,hsamir1291,hsamir1292,hsamir1291,hsamir1292,hsamir1293,hsamir1294,hsamir1295,hsamir1296,hsamir1301,hsamir1304,hsamir1305,hsamir1306,hsamir1307,hsamir130a,hsamir130b,hsamir132,hsamir133a1,hsamir133a2,hsamir133b,hsamir134,hsamir135a1,hsamir135b,hsamir136,hsamir137,hsamir1381,hsamir1382,hsamir139,hsamir140,hsamir141,hsamir142,hsamir143,hsamir144,hsamir145,hsamir1468,hsamir146a,hsamir146b,hsamir147b,hsamir148a,hsamir148b,hsamir149,hsamir150,hsamir151,hsamir152,hsamir1531,hsamir1532,hsamir1537,hsamir1538,hsamir154,hsamir155,hsamir15a,hsamir15b,hsamir161,hsamir162,hsamir17,hsamir181a1,hsamir181a2,hsamir181b1,hsamir181b2,hsamir181c,hsamir181d,hsamir182,hsamir183,hsamir184,hsamir185,hsamir186,hsamir187,hsamir188,hsamir18a,hsamir18b,hsamir190,hsamir190b,hsamir191,hsamir1910,hsamir1911,hsamir192,hsamir193a,hsamir193b,hsamir1941,hsamir1942,hsamir195,hsamir196a1,hsamir196a2,hsamir196b,hsamir197,hsamir1976,hsamir199a1,hsamir199a2,hsamir199b,hsamir19a,hsamir19b1,hsamir19b2,hsamir200a,hsamir200b,hsamir200c,hsamir202,hsamir203,hsamir204,hsamir205,hsamir206,hsamir20a,hsamir20b,hsamir21,hsamir210,hsamir2110,hsamir2114,hsamir2115,hsamir2116,hsamir212,hsamir214,hsamir215,hsamir216a,hsamir216b,hsamir217,hsamir2181,hsamir2182,hsamir2191,hsamir2192,hsamir22,hsamir221,hsamir222,hsamir223,hsamir224,hsamir2277,hsamir2355,hsamir23a,hsamir23b,hsamir23c,hsamir241,hsamir242,hsamir25,hsamir26a1,hsamir26a2,hsamir26b,hsamir27a,hsamir27b,hsamir28,hsamir296,hsamir299,hsamir29a,hsamir29b1,hsamir29b2,hsamir29c,hsamir301a,hsamir301b,hsamir3065,hsamir3074,hsamir30a,hsamir30b,hsamir30c1,hsamir30c2,hsamir30d,hsamir30e,hsamir31,hsamir3117,hsamir3127,hsamir3129,hsamir31301,hsamir3131,hsamir3136,hsamir3140,hsamir3143,hsamir3144,hsamir3145,hsamir3150b,hsamir3157,hsamir31582,hsamir3170,hsamir3173,hsamir3174,hsamir3176,hsamir3177,hsamir3187,hsamir3188,hsamir3191,hsamir3193,hsamir3194,hsamir31991,hsamir31992,hsamir32,hsamir3200,hsamir320a,hsamir320b2,hsamir320c1,hsamir320c2,hsamir320d1,hsamir320d2,hsamir323,hsamir323b,hsamir324,hsamir326,hsamir328,hsamir3291,hsamir3292,hsamir330,hsamir331,hsamir335,hsamir337,hsamir338,hsamir339,hsamir33a,hsamir33b,hsamir340,hsamir342,hsamir345,hsamir346,hsamir34a,hsamir34b,hsamir34c,hsamir3605,hsamir3607,hsamir3609,hsamir361,hsamir3610,hsamir3613,hsamir3614,hsamir3615,hsamir3618,hsamir3619,hsamir362,hsamir3620,hsamir3622a,hsamir363,hsamir3647,hsamir3648,hsamir3651,hsamir3652,hsamir3651,hsamir3652,hsamir3653,hsamir3654,hsamir3655,hsamir3662,hsamir3664,hsamir3667,hsamir3676,hsamir3677,hsamir3678,hsamir3679,hsamir3680,hsamir3682,hsamir3684,hsamir3687,hsamir369,hsamir3690,hsamir3691,hsamir370,hsamir372,hsamir374a,hsamir374b,hsamir375,hsamir376a1,hsamir376a2,hsamir376b,hsamir376c,hsamir377,hsamir378,hsamir378c,hsamir379,hsamir380,hsamir381,hsamir382,hsamir383,hsamir3909,hsamir3911,hsamir3912,hsamir39131,hsamir3917,hsamir3920,hsamir3922,hsamir39261,hsamir39262,hsamir3928,hsamir3934,hsamir3940,hsamir3941,hsamir3942,hsamir3944,hsamir409,hsamir410,hsamir411,hsamir412,hsamir421,hsamir423,hsamir424,hsamir425,hsamir429,hsamir431,hsamir432,hsamir4326,hsamir433,hsamir449a,hsamir450a1,hsamir450a2,hsamir450b,hsamir451,hsamir452,hsamir454,hsamir455,hsamir466,hsamir483,hsamir484,hsamir485,hsamir486,hsamir487a,hsamir487b,hsamir489,hsamir490,hsamir491,hsamir493,hsamir494,hsamir495,hsamir496,hsamir497,hsamir499,hsamir500a,hsamir500b,hsamir501,hsamir502,hsamir503,hsamir504,hsamir505,hsamir508,hsamir5091,hsamir5092,hsamir5093,hsamir5111,hsamir5112,hsamir5121,hsamir5122,hsamir5141,hsamir5142,hsamir5143,hsamir516a1,hsamir516a2,hsamir517a,hsamir517b,hsamir518b,hsamir518c,hsamir519a1,hsamir519a2,hsamir520a,hsamir520b,hsamir520f,hsamir525,hsamir526b,hsamir532,hsamir539,hsamir541,hsamir542,hsamir543,hsamir545,hsamir548b,hsamir548d1,hsamir548d2,hsamir548e,hsamir548f1,hsamir548j,hsamir548k,hsamir548o,hsamir548q,hsamir548s,hsamir548t,hsamir548v,hsamir549,hsamir550a1,hsamir550a2,hsamir551a,hsamir551b,hsamir552,hsamir556,hsamir559,hsamir561,hsamir570,hsamir573,hsamir574,hsamir576,hsamir577,hsamir579,hsamir580,hsamir581,hsamir582,hsamir584,hsamir585,hsamir589,hsamir590,hsamir592,hsamir598,hsamir605,hsamir607,hsamir612,hsamir615,hsamir616,hsamir618,hsamir624,hsamir625,hsamir627,hsamir628,hsamir629,hsamir632,hsamir636,hsamir639,hsamir641,hsamir642a,hsamir643,hsamir651,hsamir652,hsamir653,hsamir654,hsamir655,hsamir656,hsamir658,hsamir659,hsamir660,hsamir663,hsamir664,hsamir665,hsamir671,hsamir675,hsamir676,hsamir71,hsamir72,hsamir73,hsamir708,hsamir720,hsamir744,hsamir758,hsamir760,hsamir765,hsamir766,hsamir767,hsamir769,hsamir873,hsamir874,hsamir877,hsamir885,hsamir887,hsamir889,hsamir891a,hsamir91,hsamir92,hsamir93,hsamir92a1,hsamir92a2,hsamir92b,hsamir93,hsamir934,hsamir935,hsamir937,hsamir939,hsamir940,hsamir942,hsamir944,hsamir95,hsamir96,hsamir98,hsamir99a,hsamir99b
TCGA-2H-A9GF,0.5373526347063846,0.5325622971687075,0.5433972637536211,0.1472579191250221,0.0558699671667566,0.2038715345788091,0.531521069382987,0.3969714789470256,0.5655253107616788,0.5864675332283357,0.2684269333976843,0.0949778746128651,0.089691422705026,0.0877570028599278,0.2100094812897035,0.3741020459046548,0.1279671869386097,0.0549032026054062,0.0595843271661639,0.0446278983944919,0.0266631688097712,0.2589506162571356,0.1796108736460593,0.0577073977580897,0.0705260117139583,0.1185473991479833,0.0,0.0,0.0,0.0,0.0001430065618567,0.0,0.1922117136928722,0.0,0.1657483293546223,0.0952790538769879,0.0132169579873837,0.0236171810491077,0.0675214192889838,0.2436396148362453,0.0,0.1380926461490706,0.0591057526525703,0.2111768011370537,0.1470881905998836,0.039758015685878,0.0589453813592231,0.2643336706766234,0.0748077817816843,0.0015414694363475,0.1195997075260788,0.7210624808811197,0.514640659646503,0.0277783365955465,0.2149179066421569,0.0,0.0,0.0,0.1127418331781633,0.0962266839274874,0.2349634451095484,0.1922989567563561,0.0,0.0035396923075773,0.0042968251933568,0.0456599151846997,0.3334502288865517,0.0,0.1865105476994571,0.0,0.0663134838065439,0.1563768819798827,0.0765279955931965,0.0196743112301505,0.2120078954441829,0.130248451369686,0.0566861289167694,0.2098510095875386,0.1923705044373423,0.0155488195722437,0.0257935991476173,0.0448463344123252,0.0283535721558425,0.0111003675068247,0.0950996679511945,0.1311482792727194,0.0034724730639345,0.0,0.0,0.3334058155185639,0.2656470652296676,0.1396589423067551,0.0160171812810984,0.1785249633565584,0.0414986069834563,0.0410679708911713,0.0093488354483362,0.1632209552942685,0.2029858416476429,0.0350009227354393,0.0452977475395442,0.2312957073380328,0.003359355237817,0.0102516919917163,0.2448382862363059,0.1519088328652331,0.0,0.0191025465683265,0.0,0.0,0.0837621127684172,0.0437537414755197,1.0,0.1156625691965489,0.1721130731922432,0.0522758826504539,0.4478021563598269,0.2425014424460549,0.0660023498055588,0.383185891635931,0.1901874226141139,0.3515301262914072,0.2952010473410045,0.1429675836926967,0.1211818241992849,0.0026610860263242,0.5577251265595976,0.2794433225817496,0.0167296768201775,0.1934107167550176,0.3146133765096749,0.0191582654782367,0.0409517420036782,0.0,0.2575681419656414,0.0,0.0,0.0777387121919216,0.246307227327354,0.0635007131035076,0.0780858837256222,0.0850176912458424,0.1106706166199307,0.0733480166329479,0.0791479213504646,0.1802512349227163,0.0668414123255135,0.2989410941702911,0.1756746901162522,0.1560748408275389,0.1366887825294971,0.2762541648956912,0.3044793348585214,0.2652739768109905,0.0682985530369236,0.098507164798523,0.1773865691219396,0.0826629216386918,0.0618944844987085,0.0031321950915822,1.7397074701977547e-05,0.0049067262197143,0.4878672236830706,0.0101680594013946,0.6627930643614987,0.024746455712085,0.2887395666714559,0.0,0.0763286789859614,0.0,0.125992123674433,0.0426600139874751,0.0006779462228881,0.0064846061174198,0.0004985771988935,0.0051493081073159,0.3511285409770915,0.1041154921138604,0.0976020903608047,0.0,0.1396245900580278,0.0801463155361668,0.0782953792726603,0.0085539604536276,0.0042341202625011,0.0888270999582472,0.0293107962431444,0.165772531689008,0.1143153083521827,0.2852516342778408,0.1109326632071141,0.119428572428357,0.039928163831419,0.239714329778402,0.1452328324825707,0.0416891856971883,0.0542874765007462,0.0627695574097717,0.16771519762196,0.0,0.0706294899791243,0.0927335189370018,0.1044385250132579,0.1222047548341426,0.0464069803775046,0.0702402242429433,0.1943093338551577,0.5016038802760804,0.1580575786532949,0.0383436251041417,0.2444659979484091,0.087781566456397,0.1343320982184454,0.1614583914051758,0.1282384721987019,0.0018895265430466,0.0,0.2165053623929908,0.118365359482635,0.0783210936871968,0.015693114660188,0.1263704746144317,0.161175058330665,0.0,0.0,0.1484765884135754,0.0298294523349303,0.0704888875003068,0.0777664728413778,0.0783211362319774,0.0352444437501534,0.1111499663279224,0.1522560075711746,0.0,0.1767981362217069,0.0,0.0,0.0,0.0861800768256668,0.0,0.0,0.0649065100865138,0.2598017802684596,0.0877135988344427,0.0281373140389977,0.0524648326703459,0.0,0.0,0.4037766903026066,0.0068468187191833,0.0300206665458022,0.1062299011037697,0.1568739347334844,0.090998399648487,0.0863852753767465,0.0260178754484615,0.1520474165088842,0.0606903368470041,0.0823922217266627,0.0588420290604274,0.0574415683025042,0.3338167906528811,0.0351851739251568,0.0184091066387396,0.3071840489284088,0.0414026161734545,0.2125715539840841,0.0,0.242462786866492,0.0,0.0062107361913819,0.2316660077126273,0.0973126752286448,0.0,0.2474929893494651,0.0,0.4468773957655508,0.1484928741664062,0.0098210953024501,0.085269968023087,0.2246019178694645,0.1910666713063208,0.0958647586384812,0.0,0.0051090914501929,0.0826195935700502,0.004755320545907,0.1542576040893647,0.1569075330983898,0.0,0.0096080061185289,0.1512783567129614,0.0,0.0,0.0024715276432546,0.0478705044203226,0.1187814918073706,0.0093350057098812,0.0843508673484034,0.1015729072455029,0.2338521750074961,0.2013970126580361,0.0939852763191467,0.1762225428668465,0.0074043066455636,0.0463609771257653,0.4218169278790536,0.0,0.0602375653283884,3.99695188219555e-05,0.1789593656844713,0.0795299271517381,0.016026003890694,0.0320859596345832,0.0684761532704866,0.0222378088557061,0.0434968175613738,0.06810427984963,0.0758883349336754,0.0565565018439319,0.038826761759409,0.0289087901766743,0.0387713239969596,0.1044900231750414,0.3777472621589121,0.1409780539568264,0.0,0.1035696895473056,0.0534608300062461,0.0,0.0,0.0,0.0,0.3508235094846246,0.3074784889985477,0.7418799667105717,0.0501798324886407,0.0,0.0587408544498338,0.1762224977069799,0.0617070741924227,0.0818013546528581,0.1171483856819183,0.0090760124992596,0.1846170137580649,0.5671141502848964,0.054352765467941,0.2375359102001394,0.1245793330571311,0.0301763353806268,0.0737330480131061,0.2096806071268631,0.0936644751717755,0.0,0.0314999182094175,0.0830931568171689,0.1208255392329382,0.0121147262919955,0.0158146272992946,0.1353477184931693,0.1023468513815025,0.0,0.0025129593239716,0.005641776410462,0.0214416953583806,0.0089001739811773,0.1020916748283959,0.0354789696392831,0.0267705559058152,0.0103534499254455,0.0591826407059836,0.0653066089940885,0.0210956033380401,0.0541590305203965,0.0807452423773919,0.1518004164769268,0.0286718049162623,0.2358209624426339,0.2301436024376955,0.3235315318223803,0.478695221706636,0.0924557698408998,0.0,0.1446463248168532,0.0007913072850273,0.0011183146623449,0.0,0.0031707171384487,0.0568771942767138,0.016090787245277,0.0003088436045163,0.0,0.0010926959012145,0.0010589446737615,0.0045568754618176,0.0,0.000409873189302,0.0,0.0,0.0,0.0,0.0008904159322456,0.0004600358258761,0.0,0.0,0.0007489360039329,0.0,0.0,0.583534870042883,0.0600413429920307,0.0,0.0840223498550143,0.0515141702478167,0.2168175534968248,0.0180120842803135,0.1409780539568264,0.0,0.1539001407720414,0.0050232350755071,0.108408562237707,0.0355291543420671,0.1566421174882908,0.0,0.0,0.0,0.1425376827541183,0.0165732022579773,0.0932039250710646,0.0618958375842248,0.0,0.0,0.5680017526860532,0.0704890269784132,0.0637351935675727,0.1174816507837914,0.0917269394893691,0.0,0.008797333815916,0.0506458091715247,0.1161527816604155,0.1010966100687924,0.0,0.0,0.0840394454850574,0.0415693626279701,0.0478333688897874,0.4450751888114348,0.0756740330652569,0.0503398829445735,0.1563393453102519,0.0,0.0,0.0,0.0722118295665433,0.0531081395100451,0.0352444437501534,0.3866599557120716,0.0246905649644921,0.0,0.1625413949133177,0.2182505793340821,0.0,0.0,0.0,0.0,0.1653080408488574,0.1057334707285666,0.4677337909503444,0.1637183684303793,0.0253930675614566,0.0531423116023628,0.0503572550266903,0.0650446852725095,0.1738864750223303,0.1525362493812553,0.5677304853623211,0.0047506157951507,0.1226466265867094,0.3147895535440663,0.2069644596322731,0.0523569023880908,0.0952714849874924,0.2094477873641952,0.2302966318438729,0.2395206578130681,0.0373194896504159,0.0,0.2329157664965772,0.0354810630763399,0.1110338725083364,0.233196073038965,0.1198876836514028,0.0404926904034908,0.0691457118517189,0.0,0.3674768696180771,0.2038644664191325,0.0,0.0466638342465446,0.0292382399252018,0.0105176514103061,0.0242863686037151,0.0245549871116473,0.0412692315391712,0.538511502327887,0.3409952438824471,0.0185044474873159,0.0742746871947966,0.1424345614452221,0.0276185565545478,0.1101827162263442,0.1523595312311262,0.0605639498274694,0.1617844129625957,0.0002117982361327,0.0449138604525742,0.1091724721167099,0.6676942984965455,0.070055964231347,0.2814774015551504
TCGA-2H-A9GG,0.2613614431101252,0.2619217142216299,0.2685191212077365,0.159409830051791,0.0151671769772886,0.1099603728675412,0.2109690484494456,0.2620254936163776,0.354307395085566,0.2530842880876413,0.0997928258158446,0.0232385961979908,0.0333118810210427,0.0912692872326315,0.2145119720669004,0.1898061695126845,0.1263227533471346,0.4145566419552535,0.4369077496930891,0.0355920208221854,0.0634458364334858,0.1314402262093953,0.4423119861806097,0.1032288395030001,1.0,0.0938802418696118,0.0,0.0,0.0,0.0,0.0001126506052427,0.6814917459587524,0.1211287567248663,0.0139888388673404,0.0,0.0107220164393478,0.0037481023376644,0.0037207952565164,0.1772955982125281,0.0,0.0,0.0,0.0,0.1754614124233288,0.053023398517438,0.0144065518538643,0.0094482367754795,0.0,0.0054675781417051,0.2206314181689287,0.0261457988476756,0.0757336894074174,0.0155922114612506,0.1312912483091182,0.0,0.1592737837850813,0.0404016580410158,0.083496035888314,0.1289622794859493,0.0970677362395539,0.0,0.2284228099850686,0.2150976970194709,0.0864380053405548,0.1410308021657656,0.0,0.1313346283117291,0.0,0.0,0.0610224448586517,0.0687861956706999,0.1873411158871311,0.0043059526805112,0.0309961809624286,0.1024574744680644,0.0619214619153755,0.0526027671004959,0.0585726695783534,0.835648815433777,0.0069804047868527,0.0203184002023571,0.0050466825104523,0.0055126817752075,0.7782255182551729,0.1705302119613864,0.0309149271856527,0.153181042881692,0.1801666460183549,0.3000060852702736,0.2454833640818801,0.0495347661472303,0.130792815734557,0.0173696116170337,0.0585106702369718,0.0279242781524588,0.0196870432084239,0.6456089584255444,0.0930400737374173,0.1206167475560224,0.0,0.0525577358560975,0.1813581669493064,0.0051034858669425,0.0195611374551518,0.1396104118845897,0.0168637140240147,0.3575530247935261,0.2245572590452122,0.0964981427561673,0.0,0.0203027129241808,0.0432911081726392,0.4725565825074622,0.1452468031282827,0.1950957994251773,0.0444004666492842,0.2168789881297025,0.0137790355375475,0.0162057986171075,0.0059059209129237,0.0252953332113454,0.1461967302204108,0.1010012879067707,0.1296472580016723,0.096242053504463,0.0006987384637726,0.1858382755473882,0.0768485235485609,0.0263569433204468,0.1822241946858249,0.1387007148699227,0.0905494316199784,0.0058954665247421,0.8416434544013968,0.2425816247046932,0.0,0.0,0.1748563351194932,0.2206961986315501,0.0269586869015625,0.1421325796812407,0.1570248107398067,0.1657679202783191,0.4330460706807664,0.4553235438792265,0.2113223724485309,0.1079277339458743,0.2265897958959399,0.061078843409239,0.0550636382881794,0.0537225724589278,0.1413025463289,0.1789717731719586,0.2509099367874328,0.0855457869010004,0.0916934844598942,0.1477068843466142,0.0260464601994273,0.0007345308967439,0.0370098521439329,9.136146420072109e-06,0.0,0.252045412429051,0.0171116050488259,0.2597022258669952,0.1988472938264874,0.2076707085412745,0.0455068005690336,0.0601264149946005,0.0442426144506758,0.8270650756677385,0.0129495467922111,0.0042029155737312,0.0018243281385196,0.0003927443782045,0.0018964964672158,0.1382975101647198,0.0715469388990689,0.09077749308711,0.6012830168920824,0.03240803951293,0.1008757241126325,0.1181396217171117,0.0091497248023557,0.0002208446895804,0.0699718188458074,0.0005202911456883,0.0496541796663033,0.1582568106558971,0.6741041306235349,0.1536623902032941,0.1310652566118156,0.0824844349242525,0.1888303040931266,0.2022144204011743,0.104180243703335,0.0256390371670848,0.1282761172805294,0.0355041197812116,0.0172066702409758,0.0278184794122775,0.0815335690033821,0.1458698892576232,0.1766555592697597,0.257937895933416,0.0768265754378119,0.0291549228109558,0.1908826603640105,0.0632793183940335,0.0117984018420023,0.2472855495973194,0.0345740324612038,0.1235407274304481,0.1096072285506083,0.0813526852034495,0.1143615971614905,0.2364818193720294,0.1096378946518055,0.0932400326397847,0.0440685044699742,0.1977909336682344,0.0995458548565924,0.1269624808487893,0.0,0.1072276200333049,0.1169595110322697,0.1409853759286572,0.0555262341580766,0.0,0.0616959668823204,0.055526373636183,0.0,0.0,0.1500966897749384,0.0,0.1079029052742051,0.0,0.0690795398584259,0.0678866598024005,0.0,0.0,0.2078865609244561,0.1548730800391653,0.0647450341967631,0.1003904650107661,0.0826564868569041,0.0,0.0,0.0,0.0,0.0039413596960299,0.1137464562191444,0.2059572631749872,0.1760478683266087,0.0226827370525501,0.0,0.1200957821174863,0.0434436414655563,0.1251799945309734,0.0222675312020116,0.0379919565204765,0.1145171430890741,0.0637016276115094,0.0145014115290046,0.1858405004948004,0.1038267084270353,0.2212530489440252,0.2635084537465442,0.0455488286926626,0.0040384102674086,0.0039057931027094,0.2281129275322458,0.2463748357818857,0.2158063526378615,0.5503077366158943,0.0240570866403435,0.1538813485488069,0.0219323178948536,0.1544293903196543,0.0,0.1769258357735941,0.1524065036275114,0.3020626887415209,0.0,0.018581499436213,0.0612403692250226,0.0046823878365391,0.1155656012674017,0.090850847733367,0.010346866553965,0.0,0.1800790806122514,0.0306180320134943,0.0,0.0011681384691162,0.0,0.1871354306953428,0.1323625919432747,0.13289144174849,0.0800120590895387,0.0,0.1189849819943734,0.0185087447193588,0.0694077830167297,0.0014581507162258,0.0077588442133108,0.0,0.0722911519334478,0.00789277156148,2.5188153358491955e-05,0.1408021877783876,0.1725993367207321,1.0,0.0,0.0107881313970015,0.0437934482603094,0.0249190951982416,0.0176300056106124,0.0171695360827561,0.0301304723434399,0.0016830434124762,0.0,0.0044850635840474,0.0057476207420397,0.0,0.0555262341580766,0.0,0.0407924118121544,0.0561502856770899,0.1614734259225364,0.0,0.0583456785853308,0.0,0.2763543166391539,0.1614734095487409,0.2293173913706513,0.0395281967591726,0.0,0.0231359303613726,0.0277631170790383,0.026825081781088,0.0049889854906344,0.0318211547965198,0.0160862651348288,0.1317926747238808,0.2172030691567282,0.1005994823114206,0.1832065261512959,0.1020922320389672,0.005344539315804,0.021401600849548,0.0595701479190681,0.0,0.0,0.1532104250495916,0.2066902573324942,0.1154253890783655,0.0087720579885694,0.0043535358913834,0.3120405660292982,0.0224694430797611,0.0,0.0004568156684529,0.1046404978760977,0.0211128425159758,0.0111472056939168,0.0229773768928511,0.0186319134454763,0.1476160625454297,0.0081557293588672,0.2641797411613855,0.0160143349294702,0.0221568605242965,0.0155339111302517,0.0530045465898978,0.1200618281268374,0.0225856501637672,0.1663664366826032,0.1707923987494644,0.19162260325373,0.2737909755246815,0.0877193313730777,0.1085956746932584,0.129312772911669,0.0,0.0,0.0,0.0,0.0392034024120855,0.0697135633106731,0.0,0.000243919689041,0.0008607496958176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5366811604015342,0.0206921681054362,0.0,0.093231320528517,0.0081158419522446,0.0853967118082995,0.042566066216336,0.0,0.0,0.1616424000354062,0.0,0.2561905644463093,0.0559749250962897,0.0925438728356486,0.0,0.0,0.1107427413571424,0.0,0.0,0.0906110589896259,0.1029319264314832,0.0,0.0694534637734389,0.10277079745342,0.1943420985094811,0.0502061714214225,0.0231359884772489,0.0963414495437399,0.0,0.1424028944578623,0.0564891830960695,0.2543450309581638,0.3185472312091077,0.0694079694654518,0.0882782220885815,0.0300461539652158,0.0246427988559607,0.0376798085466357,0.0814371389894222,0.1140882404858891,0.0363497331102675,0.2864130561521426,0.0765304945473224,0.0,0.0134878604174155,0.3128588681169136,0.0228190373313322,0.138815724873298,0.0652679681983819,0.0283484553317951,0.0426625898116919,0.085608162260672,0.0575705691188707,0.0,0.0,0.0420997996849018,0.1053997167101309,0.950592215275884,0.0832894907152214,0.1157979728361825,0.1303324909932417,0.0615473447620239,0.0072512702700961,0.0247924486151018,0.0,0.273951986611413,0.0,0.522176099860398,0.007484427035179,0.3536587186874871,0.0,0.0503925880147193,0.0549644150597062,0.0,0.5108049126489568,0.7558817245762605,0.9174913600329048,0.039481364599658,0.0673596766464796,0.2316438563731698,0.012340245293335,0.0,0.0,0.0429005847473318,0.3298367440274327,0.1468630630305396,0.1195092635585695,0.1369398089304792,0.1212173251330941,0.1381592317036578,0.0245056766180559,0.0061948430607719,0.104944250717423,0.0433521295752801,0.0407432691909108,0.0557297643184087,0.4752834406889333,0.2250984915309071,0.4281240663411824,0.1528311171495167,0.0,0.0054389882416205,0.0394519222768776,0.0,0.0238540383762759,0.0422557004953321,0.0,0.5081855107195759,0.1948402542781212,0.7937373944387267,0.0241527427774493,0.159209035963858
