,Q8IVD9,Q07912,P61457,Q5JU85,Q8NHG8,Q14596,P22059,Q587I9,P02766,P02656,Q9BWT3,Q86Y56,P41440,P80108,Q14004,Q13155,Q96N21,Q9Y6H1,P02768,P15586,Q9UKV5,Q9NS86,P57057,Q9UPW5,P00533,P06276,P49593,Q12904,O15498,Q9NVM1,E5RI24,Q9NVX0,P15090,P10114,Q8IYH5,Q9UJ83,Q13423,O95857,Q8IZV5,Q9NVI7,O75147,Q9Y6D5,Q96ID5,Q92830,P02749,P12236,Q8TB96,P05141,Q31612,H7C0R3,P00742,Q96KN2,Q8TAX9,P02765,P42685,Q13795,O15305,O95197,P33764,Q765P7,O75110,Q96QR8,P02760,Q9HAP2,Q8N5I2,Q92954,P01042,P0C0L5,Q8TDQ7,P05160,P02745,P11831,Q96LT7,Q2M3G4,Q5T6V5,P04114,O43747,P22792,O75323,P03950,P58004,P43652,P10155,P07359,Q8NFV4,Q96KN1,P02654,Q9NVJ2,Q92985,Q9BTT4,Q5VVQ6,P32856,Q6UWE0,Q9NVH1,P36404,P46019,Q02218,Q96PV6,Q6IQ49,Q03167,O95445,Q9NQH7,P15104,P04003,P51511,Q86XK2,Q9UBX7,Q9BSE4,A0A0B4J2H0,Q16651,Q8IY47,P00414,P00740,Q8TAV0,Q96K49,Q9UJU6,P15170,Q8IV36,P46379,P01019,Q8WUX9,P08185,O14773,P20472,P36954,Q9UK23,P08603,Q14624,P02746,Q15652,P37840,Q14247,Q7Z3C6,P27540,Q6ZRP7,P00326,Q96CS3,Q8IY33,P03952,Q8IWL2,Q9NQ34,Q05084,Q9BT22,P24941,Q9NRX4,Q7Z7H5,Q13158,P01024,P83916,A4D161,Q13231,P12955,Q9UKA9,P55198,O43164,P07225,P10644,Q9NY59,P61165,O14613,P46734,P63104,P04196,P15169,Q8N2K1,Q969X5,Q8TBQ9,Q9NS23,Q8N5U6,Q8NEB9,Q8TCY9,Q9UGK3,Q9BY49,P06731,Q96EC8,Q9BSU1,A0A6Q8PGI6,Q8TAC2,Q9H992,P41212,Q969G6,P35858,Q9BT30,Q9BRJ6,Q99426,Q8WV74,Q07617,Q9NYM9,Q8N4S0,P02747,Q13113,Q9H857,Q04724,Q9HAB8,P78381,O14960,A0A8I5KWI7,O60256,P98095,Q8N8U9,Q9NQG7,Q17R31,Q6ULP2,P00734,Q9NRD5,Q8TB61,P00736,Q13938,Q96BN2,O00560,Q15257,O60885,Q13472,O00458,Q495W5,Q9C0H2,P05156,P62879,P49863,Q8TD30,P53004,Q9Y5Y7,P61966,Q6P3W7,Q6IA69,Q96BZ4,Q99613,Q8TED9,O14910,P42680,Q6P996,Q14520,P07451,Q9HCU9,Q07507,Q8N1Q1,Q99442,Q9UDY4,Q9H981,P02775,Q9H9T3,P34096,Q9UKK3,Q96NW4,Q86XN7,Q8TAF3,Q8NBP7,Q5TC12,P30047,P17275,P30613,Q9H9B1,O95757,Q9BV19,P02462,Q9H6Y5,P48740,Q5VW38,O14874,O15393,Q96BM9,Q7L5D6,Q00013,Q01167,P11277,Q15848,Q9Y6D6,Q86VU5,Q6ZSS7,Q5TD94,Q9NZV5,O75506,P20851,Q53ET0,Q9Y5W7,Q8NCG7,Q8IV48,P07585,Q49B96,Q9H4L5,Q96IY4,Q8NBF6,O94806,Q9HAU8,Q6PML9,O14791,Q9H910,Q96SZ5,Q13503,P29622,Q14508,Q86UP2,A4D126,Q96N03,Q92888,O95294,Q9HD67,O94817,P30837,Q8IZL8,P20592,P53805,Q8WU17,P05155,Q6UXY8,Q99759,P55347,P02790,P22891,O75911,Q9BWQ6,Q8TE02,Q8NFQ8,Q9Y4P3,Q9UNW9,Q96T66,A0A1B0GV96,P04156,O75925,Q8IUZ5,Q9BTD8,Q70CQ3,O95528,Q5J8M3,P27169,Q9P0I2,Q9Y2U9,Q9BTY7,O75864,Q96KG9,P02743,P02549,P14324,P00746,P35590,P30043,Q9Y5V3,O94911,Q8IWL1,Q96E16,O95159,Q96P50,Q8TCZ2,Q96L73,P55290,Q92613,H7BZ55,Q6NXT1,P61326,P62277,O60231,Q09013,Q13496,P08697,Q9Y6E2,P02647,Q8WZ73,Q9NQW8,O15530,O43169,O00462,P06241,Q9BYK8,Q92544,P63241,Q8NBF2,Q9P1Y6,P02652,O43741,Q9C0J8,P16452,P16157,Q16828,Q6RI45,Q99969,Q9NSK7,A0A384NL29,Q02094,Q9BW60,Q2PZI1,P05543,P78318,Q08345,Q8WTS1,Q9BV38,P28347,P53804,P61968,Q92896,Q08495,Q5VVJ2,P56945,O60260,Q9HAB3,Q9Y2K5,Q96EW2,Q96QU8,P55064,Q9NXF1,P20591,Q5GJ75,P01732,Q9BSW2,P24666,Q6UX04,Q6UWZ7,Q9H0P0,P05452,P61587,Q9C0C2,Q5VST6,O75716,P19823,Q9ULR3,Q6IA17,Q3T906,Q1KMD3,Q96PD5,Q92785,Q13188,Q06278,Q8N6N3,Q9UHF1,A5A3E0,Q6SPF0,P52298,P01009,P16278,P40616,Q2TB10,Q7Z6J9,Q99570,Q9H223,P41743,O00425,Q6UB98,O94829,Q6MZZ7,A0A075B6K5,Q8TBX8,Q8N1K5,Q86WR0,O15013,Q8IYB5,O14949,Q5T0B9,Q9NUM4,P61812,Q99519,P55774,Q16602,Q14112,P49795,Q8TF50,Q9H3P7,I3NI23,Q8N5G2,P55103,P09564,P62875,P61978,Q13201,P10909,Q08378,Q9P266,Q9H267,P17535,P53618,Q8N531,Q9NX63,P23141,P05060,Q9Y2U8,O95070,Q14457,Q9H9F9,O75602,Q9UKI2,Q9H098,P23368,Q14997,P55011,A6NK44,Q9H6V9,P04004,Q9BUV8,O60551,Q9NRZ7,P61421,O14524,Q2TAY7,Q93015,A6NHQ2,Q6PI78,Q9NUQ8,Q04446,P04217,O75882,O43298,Q05639,O95136,P19021,P03951,Q6AZZ1,P30519,Q13686,P49590,Q04941,Q92598,Q15527,Q13490,B5MD02,P29034,P09105,O14617,P13716,Q96FK6,Q9BX97
C3N-00551,0.16254336246494105,0.7304958760424256,0.3837756403624315,0.3374641769440778,0.4032731794977753,0.6100759953800843,0.5549317303475192,0.5958265387727923,0.3245565795827545,0.3373537397877966,0.33193096900486196,0.17542119857130345,0.6172504282693279,0.45811698938803147,0.2484466326779966,0.3793092529627131,0.8665452133553018,0.13641016884803037,0.4555365837381986,0.5010606640356272,1.0,0.1280953841360848,0.6144276617288957,0.6457065936408739,0.36083798821531765,0.3884266375059173,0.3639270880771761,0.2598021174703433,0.3828070258697842,0.8147297405758138,0.29460793293075227,0.43463535702057676,0.22765430832706102,0.6797167247521694,0.33453441954215624,0.5027218132046407,0.4842513388978684,0.5155147179039155,0.40803174548432963,0.679929236725128,0.09231266251191173,0.9243721002025644,0.4924611597272053,0.42315356690094674,0.5294357745564788,0.4713626077867179,0.4903215859498502,0.44591787228792157,0.5457187515994573,0.7854501745911406,0.3050741424809811,0.2765995331922362,0.22096083606702255,0.3511378435100241,0.4247421119673689,0.7925393687970406,0.0,0.6627547916140504,0.39683673754193727,0.4818231632558909,0.46865559931285183,0.040361365201654564,0.31164551935262885,0.48349690649071064,0.6306217497269131,0.34673595891624664,0.3903959684808509,0.4272421710235683,0.7372027789737459,0.4196158441177076,0.552237260541947,0.815050477581396,0.3873049248502234,0.30363980550830405,0.3125907741923335,0.6227802686168147,0.2653933151642178,0.251273346569473,0.10923275623541784,0.3619832745562057,0.2151176162152817,0.31978937346702097,0.4861750460093113,0.5252414769164799,0.6044499611040681,0.4999691852725263,0.4861109949612654,0.7254882684329687,0.5705258307023229,0.2705725666874219,0.4192396435912755,0.655891623740704,0.5503402476502899,0.4858416469545208,0.7986072086672849,0.40778375978111825,0.2958424653032701,0.23057457999535913,0.270475662145067,0.5750454977735862,0.5226391951037499,0.6837327390958912,0.7524099037738292,0.46127964374182007,0.36132217600437144,0.23843097017134696,0.3018768021721465,0.3991697447690177,0.5412372459466059,0.7048835529396582,0.00643515503900538,0.5865328172634285,0.3982138820937333,1.0,0.5189742934165888,0.3068379235694678,0.3933400581982802,0.3892051224286588,0.5719383814363148,0.37967484022156484,0.44463802402174757,0.34189811912411905,0.31038389186930715,0.38903416434506255,0.42226525839391726,0.42361442578000563,0.47531615964040697,0.35656484343586214,0.4795649485814142,0.4532589149580879,0.4335511433487653,0.5778181339136008,0.34805738714405265,0.20560992516877263,0.5528369755918021,0.2388536333103808,0.03029001540111942,0.19026214952118714,0.5201558781891134,0.2863767688524197,0.7108464414117108,0.5044440673784916,0.5882644382605449,0.6848994158118806,0.37527517142277667,0.008115137477592071,0.05953073644632312,0.43048239312856396,0.2997675153768693,0.28314296825895546,0.45995364794842386,0.5741654835528465,0.5113957287857467,0.4496733661494101,0.13059085902096257,0.6832995152590922,0.7790833799331587,0.48065987951012623,0.7419749047544686,0.5012364030723901,0.3088787827842818,0.37507097775792886,0.29270379564312776,0.3469733282020977,0.8377301539242783,0.3017373912710184,0.6016453634850354,0.6964994765329866,0.6124081412249236,0.2988816129558174,0.43697108269859086,0.5614046401740715,0.8437559121425071,0.2714104124561736,0.7533278824827025,0.7529393273487273,0.4715010570854137,0.648573748764802,0.3982724165681084,0.044934636850868515,0.3191396286468038,0.5105145264494766,0.4008548671711143,0.3251740444324085,0.395471840191977,0.29206143555262365,0.6942968113287726,0.5319757125106381,0.6500299739951885,0.5152389716504029,0.5730248814991512,0.7213221609634921,0.6558335253436969,0.5839464889416028,0.6096000570976159,0.31265343767882303,0.35725852364022614,0.27260666491543617,0.3435057308705147,0.27028789788879415,0.8059568264388961,0.2875955679745328,0.0844400104367935,0.5586240966730074,0.5023871537150448,0.8152918104067819,0.47243760343286567,0.6162678212144552,0.38901275447858374,0.31419556615906075,0.6586118935282812,0.23025292496393135,0.5024485502178013,0.6235582265147936,0.5531577016921556,0.5776872760627549,0.4965965443967857,0.5300021807702429,0.4912870877866604,0.2863925615399676,0.35686222195735695,0.4710103700273134,0.4585118429648176,0.4135524497619123,0.4928352889993608,0.6354962626985703,0.7506196428996859,0.5948086665716161,0.07106458267734261,0.784369475613178,0.314417592974209,0.3608621920064792,0.29470890710866193,0.5069564709781798,0.14440110718377142,0.6833602163503381,0.5062073398621942,0.3967469208486172,0.440666273218806,0.24074717078803332,0.5157884893716087,0.2233463307797532,0.22317305645220387,0.3769536918006722,0.40121418474773485,0.17822026615223052,0.8238503954778942,0.23512446957496458,0.5681541083194741,0.4557754147703843,0.2594586800066967,0.32844912325239406,0.717308522360204,0.5279518902646867,0.40186997883839126,0.3667969386864307,0.47009501166105316,0.5168458923231185,0.38762048803350524,0.2541568730122661,0.5934097004535843,0.8732101313909659,0.356418020668972,0.3757884715447073,0.11836997961700568,0.3197073920109279,0.6341479856955736,0.20858638081048397,0.2804939374151747,0.23831760125856238,0.5181964304203834,0.32967685469715846,0.5678182799726965,0.2381981390936545,0.03337606463761489,0.4354553417144551,0.3431886918435296,0.12870544541025453,0.5027439825392364,0.4523296471482503,0.4948443286463551,0.21717756100012586,0.18966979990831234,0.1818336705053234,0.4563715673527451,0.5603442735976714,0.2610955337395815,0.5869111324690053,0.6459035388644665,0.34003275019275137,0.298106122803496,0.6232236392299022,0.22623702437986992,0.5677289060981234,0.4839462589792163,0.36140647928305203,0.4495944358053787,0.4807994876128312,0.5365483320285076,0.2602476587501634,0.29923139957846523,0.6013877115505615,0.48123359738772464,0.29691920175565834,0.576021557189943,0.5145412380975536,0.4372594226883759,0.3531390990312975,0.5551760247609829,0.3179067987558595,0.6319830239134099,0.47539593548777503,0.6267256270249923,0.7602511746340213,0.6113041450081642,0.5225423367840563,0.28126616209175026,0.6154577658489515,0.6132204693590886,0.3467538293689785,0.1692341824262904,0.4097076167877969,0.40998123138764875,0.6866320301770656,0.612027500416298,0.7833199957957628,0.26113258726137545,0.32198919864180553,0.8487437003270948,0.9190126847303688,0.2528886011827085,0.2280727856923992,0.46688818247900876,0.13083936595831247,0.5769527324700974,0.25329768215455495,0.6250903795081335,0.19591481017687862,0.3533453989610811,0.30808117482685926,0.480991931023933,0.4686856823899479,0.17017219593296318,0.3304807683940698,0.4111500049845116,0.15118848640040383,0.2837093913655693,0.5132879795438683,0.39340331155004904,0.5332492328903413,0.46982010616225267,0.7911926168504468,0.22526849520744463,0.2520919437702993,0.5096590588701417,0.3448407130577795,0.1753225453311842,0.39762534503030356,0.18675471379888364,0.73857927828141,0.42969815190180327,1.0,0.09561479420793617,0.5800579607696736,0.5274108403011724,0.35821384915452015,0.3815504196235864,0.42592791003576025,0.4921897626599847,0.0811282330782781,0.1282707309984481,0.26950300526723936,0.5360115875110916,0.30758652312079615,0.5333925570225571,0.11621616783621658,0.561229789935469,0.5458148713877611,0.6015865877205826,0.555085561869813,0.5451341590288958,0.6425084352363228,0.6274902688959525,0.4852850870938603,0.389364150311323,0.4065407161485268,0.8012080600414428,0.48461156823713836,0.3778744065235813,0.2725824349588972,0.4830131375467026,0.4281196496466997,0.45063475601238334,0.6505671099857588,0.3686179172894395,0.31589783535114613,0.7478112845938334,0.38499482013149944,0.4354387326392519,0.26287940351651073,0.4095039651073229,0.3549257262967114,0.17100103660692945,0.5693214398693911,0.7147080859692885,0.3329292979384384,0.09611354808512473,0.35698356270789766,0.45604759999762123,0.38767738532140683,0.7040439694909413,0.18929575534268928,0.48429025265349956,0.6689067105269642,0.2703458652059467,0.4326935143220769,0.3888462520121472,0.3762712730384763,0.29821873526540266,0.16870204742925488,0.26460428910393574,0.804225279843239,0.4717942340153596,0.41919071545284226,0.5384879338626671,0.41018284136634975,0.30723365730994523,0.5919486161451903,0.5808171177006471,0.663905919965039,0.37542813567320543,0.30066687375547474,0.5671708869290306,0.6316443764409776,0.33160635905380254,0.6465973967291205,0.7138284174972505,0.2658938797745378,0.4258525351735898,0.9455754204199245,0.26830560755845845,0.3583615570016043,0.5471354154775021,0.42592682676885474,0.29452491646685175,0.3154055747576079,0.6412731158391409,0.7157068637841366,0.8202750687099982,0.42092301188786063,0.574858391431766,0.4966413427348719,0.8075104906780002,0.3975769365355877,0.40330533891261666,0.8347856977107275,0.600919977264537,0.35750006684047175,0.5712259520466176,0.4148290777398138,0.0,0.23741611008360586,0.16419673525397727,0.3546857417417666,0.32480326321909914,0.5964292627052608,0.30324582521666876,0.5547814973686087,0.4133777483949679,0.2836343291102956,0.2010240643775072,0.2913165354262781,0.18386473202858777,0.5774133296045569,0.4615849254421853,0.46695293079913114,0.275732229108411,0.8511817953126899,0.3982789311683437,0.8567615277246752,0.30650085667463145,0.3768319389195387,0.4888053682059086,0.16204474196589658,0.5949414579044952,0.6804292406757106,0.2784159058018467,0.5763432158827246,0.3954591651724044,0.4722814847726653,0.275793803233249,0.8288258551600673,0.27100852775174644,0.5640663646429163,0.5575534947032388,0.7836708155832568,0.5403514978182873,0.48074458404808595,0.6994607696985167,0.3972289011830603,0.6124188437581619,0.40156905970433954,0.43594161394187125,0.15116973293842584,0.5273094997408894,0.5815963343720902,0.21840447363776505,0.649738806585022,0.4894396544592343,0.5009085102101345,0.6112237281248198,0.057728361902731784,0.285137759226497,0.2745501394851253,0.39706925391198666,0.3134789853515372,0.15304905422024362,0.5517454724671289
C3L-00510,0.44579162016114715,0.5572059606865896,0.32104998449132793,0.3507275291289602,0.5889296954419585,0.5961448279313579,0.26410797970383726,0.7641658066145371,0.9040562698643555,0.8111774070713444,0.5854492894879435,0.45505160534496625,0.18379588281711,0.6385218674855029,0.42470477968181086,0.6031338134052717,0.6413364172754896,0.3280175554798994,0.7000502300975535,0.1213458665274132,0.5471575389480066,0.17841588428431443,0.5017736729029059,0.6561654901522935,0.17676039947111555,0.8047195393273547,0.379874045395983,0.4215942808443174,0.47600469085682384,0.5961561064507617,0.919680697277883,0.48499323828593965,0.41544747576173435,0.9111996402261591,0.3449792900477817,0.5872398792062139,0.30010888334849106,0.3482798714342259,0.2991530880846369,0.2999527340468813,0.3691571001535312,0.3749789108698849,0.2890056652908264,0.2682460465352374,0.6415689516699548,0.2508533345447592,0.43215708899143124,0.12160666673504927,0.6028691855663828,0.4256048259546823,0.589540857892862,0.6788800618153434,0.5737484326489666,0.6013795870793217,0.6887148488060397,0.4078021857550489,0.42986293385007457,0.5116105300067915,0.3293313576229462,0.3462449592366159,0.43885420845956524,0.5640937505729013,0.5684193546078813,0.50455052914565,0.8072873966920451,0.6116948565078726,0.5486760190231497,0.75149929044942,0.5541230079409978,0.7420234908171732,0.706718470066475,0.6224163783636119,0.4927383743246736,0.6506674280985347,0.4632764955753501,0.3298694957457222,0.3967613170920643,0.5350416277588685,0.26445619729894254,0.7787240020624608,0.2788534397369471,0.7599939051846132,0.7365111146571248,0.47841176527389795,0.5099986500700631,0.3333878401575028,1.0,0.5987148247898197,0.22769493662288198,0.46411708371259586,0.3507253051874546,0.5548547649981916,0.5222992858739701,0.47975561562051183,0.5365052701080089,0.32160525773470994,0.1918321382652728,0.29701786539236963,0.013926481672022817,0.4503360656699691,0.8062642076397779,0.16217522415994878,0.5474892766128328,0.4974276723953075,0.48171645821497044,0.1462230740788968,0.5139662899427595,0.38407157805710757,0.41358441758570486,0.6225751988220241,0.18815547721560755,0.5077177090324838,0.4359332002092078,0.8506594441211881,0.8865346109756196,0.7181471093833522,0.4477569623636022,0.3700242748300946,0.5018309467475461,0.6379356086074282,0.5019771694015933,0.6062588194220151,0.41973850831087844,0.8807537720822038,0.8660955248064219,0.2766134098620281,0.5441720530757461,0.5675425421597851,0.8565297463747434,0.3346405804453916,0.698331008647866,0.6233225879185973,0.734106519295052,0.14277690983301738,0.514058279664944,0.6171899685160005,0.49084794184790326,0.5819606404731985,0.8282799799590759,0.27004203846964536,0.6641869986263007,0.481248731451279,0.5204550876412419,0.3828451918225255,0.38636290670558004,0.22489315266692245,0.13461427301909268,0.5436650893666126,0.13745979855907997,0.2411272430020155,0.5423993786560231,1.0,0.9239244662469588,0.5470398493624913,0.44326618418579145,0.6256518965633351,0.424695779972847,0.1571629154995291,0.5910247111587621,0.3450765208195321,0.22851932317020562,0.38506543499458346,0.7247178580840625,0.5653585235754042,0.5058847348802136,0.6310371962581307,0.4318587038257178,0.9467408134364703,0.48209291783548913,0.37376785683131786,0.6891333775227082,0.48295560030889106,0.2965464415817678,0.5607050861703424,0.27144349874928153,1.0,0.4973144779319352,0.43778437256190017,0.5887300902567496,0.48060326558540467,0.5277040304020506,0.6914168440982547,0.10239218543132544,0.4178828683564966,1.0,0.182215056324452,0.1901816601730708,0.5739247748705427,0.7840536897150603,0.6443322263440319,0.4690633755045255,0.21754661755987037,0.38940502502836516,0.351278876106182,0.5867801107111248,0.9323288870232389,0.5775275445968227,0.19926272128047273,0.5759303361653938,0.34197225037852164,0.7869830531554545,0.23584989174799809,0.4578217268937692,0.5746817341717652,0.4218437273106481,0.27561851021190975,0.6298419380150424,0.3551494488962996,0.633610371771697,0.18669534468876492,0.5756977467951501,0.32791845893056504,0.17174347299437898,0.5166574484186963,0.5423226338221419,0.368771344881492,0.643552733748523,0.7659024257441125,0.3877610985531126,0.3168042190727771,0.591347507053749,0.49360653447899416,0.3605380671489016,0.2611424317032096,0.49189904746018165,0.6073084117265015,0.7215928045701503,0.5983484177246972,0.38492678129615143,0.7203580792295909,0.49979373129677995,0.6794201024077413,0.4682445586750843,0.8242938325314402,0.3427090332924845,0.42124199300006726,0.5420160802333545,0.3117427532685788,0.46982083031878474,0.359493003266409,0.6826479953129443,0.8001012484908347,0.41381741874944566,0.9683798783615565,0.7217761251229184,0.19620547356142737,0.3394530870420258,0.3950062250506914,0.5410232637432077,0.5844824977977527,0.4702460889526474,0.42621401658378133,0.5347979336058941,0.45287458556681415,0.503104584117251,0.34259979822593856,0.6859192337236077,0.3775958278830345,0.2037691542627531,0.14575745129539452,0.4277010153762397,0.6122469771231493,0.45367614399791023,0.30177728563124795,0.43979454690523667,0.6316809366911258,0.41356110615896036,0.40554849248139746,0.6558954541734554,0.21124595958911474,0.21281875366978653,0.28301124342385364,0.6721450330406515,0.25837747780480314,0.4498708402036815,0.8104569837527116,0.5107641835543468,0.4080369148421923,0.4772624721553633,0.7550130129167982,0.929675625552715,0.5983395129363753,0.8005352205999401,0.5233083195700701,0.13795988205464838,0.7069909751163852,0.39778189423661914,0.5505752510444673,0.4907319604110949,0.9052077112806156,0.38647376048332704,0.39190070658411535,0.2538554990492905,0.6004670623250563,0.24962617822961874,0.35184549400911536,0.46552810701425784,0.8358019255260789,0.4561815308186352,0.24099131289500164,0.8244429003453444,0.46035463874176585,0.31617695002841284,0.5586679096845071,0.299019467942502,0.6807713771104922,0.6416324665949329,0.527230723094414,0.5913784121246106,0.2981453492007411,0.4564297059941431,0.42562740550332023,0.4539598155403972,0.6940401339500646,0.6340114431289532,0.36749947587139165,0.34382008405211195,0.8262319507438285,0.5520720595800075,0.7000563629202095,0.6399490092626259,0.3691692190051086,0.48981809498096496,0.5168914446570696,0.5937049006976949,0.6609267306312745,0.19196310448032072,0.06646837109261128,0.29735986312750384,0.3791235573330418,0.7985299450432226,0.5024097757865604,0.2727576746185729,0.3823756951019259,0.6343755860644027,0.9999999999999982,0.2755748788557302,0.3208927943374267,0.43496754476260424,0.43866842050962607,0.3923916815838666,0.3551246259752041,0.4385612287659697,0.28315627322844783,0.5205857229752464,0.5468203206098217,0.060495188528340904,0.9484017463513155,0.29478794283723886,0.3291473541477856,0.3047779020605681,0.7842429604795491,0.17762629992665424,0.6327407182699236,0.415454820616171,0.8020302023150503,0.5313541200791736,0.666880420821788,0.326934416636103,0.5577687414025583,0.2504017435957575,0.4658368719601622,0.21814020094727837,0.4206544051505716,0.5651498746807455,0.27815371101734243,0.5641470840969376,0.5967127109356234,0.4509404178470078,0.34199182137937,0.4501647965750788,0.4915301567368964,0.4441053576752214,0.6121735764846896,0.5943745993898215,0.4182782342015292,0.416983820346692,0.24103922347969142,0.5179169270802051,0.9945302966264151,0.6952353698166647,0.7393739406153621,0.5585521424923936,0.40596430123921756,0.3144152260206603,0.6762916680583739,0.29211410432936713,0.6430472673339107,0.5545608827981869,0.47532575163116597,0.07813053401063996,0.48697842926186574,0.6339272397039855,0.3567142933992322,0.5283874301806613,0.5436333808348977,0.746406817633968,0.09167768630737605,0.40314086700348284,0.8469613703756487,0.7854798479652647,0.46930586073096414,0.1983908425211407,0.5724686035559792,0.48226387177716745,0.7054194506313856,0.6164045906421745,0.5077842865378308,0.6221475622051003,0.5021634914811735,0.1587620304689885,0.24080175778986757,0.695520118426721,0.23544674352494077,0.16818541944796195,0.33096244053969137,0.6209672099711412,0.9244129184640997,0.4126960667556965,0.16437526366654254,0.4340879119387626,0.7295249056668407,0.4133724399286822,0.44769970223475486,0.4505873320161289,0.3756165854146509,0.5142358702942822,0.298356772959826,0.3886366499404943,0.23853672035050266,0.3513865735665025,0.32086192397125046,0.726741638124615,0.23436435548404688,0.7818472958652447,0.22205628942096567,0.32945826810258083,0.3018317949493978,0.4089452188784284,0.24896689529125027,0.5303208426203003,0.3611282771351192,0.49318708229596275,0.49603630325137615,0.31658753441590193,0.26223425634993713,0.29245453762926665,0.2351839392540711,0.2717683196344076,0.6086055123116276,0.30482222010074445,0.4929307988644922,0.6058980220239878,0.7422655401984795,0.41396319737378207,0.7138342333504015,0.5470506115413603,1.0,0.6876031558614484,0.6889438933273375,0.29098186472234033,0.23745686817579603,0.7848711620583977,0.36501143839074857,0.5483805150695957,0.42762638314028933,0.6153027480791362,0.26585581983496454,0.1330987292260133,0.6159982493046456,0.19911073117500244,0.2848884383066621,0.24296203773968372,0.850680129142166,0.4541332346783058,0.4278553287105389,0.1375116625824404,0.48703692594798653,0.18767647568670753,0.48564589528154656,0.27431051478927415,0.2532753711959206,0.4254240920450849,0.5256768546131703,0.8886114404755041,0.6741187760330707,0.7060246192169721,0.7504801660476268,0.13227440212448371,0.6115072875574068,0.3983014589187093,0.6844415655352769,0.1534191883821343,0.35583301122300526,0.38188359008233164,0.5808497410413516,0.6106205446487749,0.6210965489611624,0.5045359610126425,0.4022675192252314,0.5410150358098988,0.6252742590332101,0.7572373136697959,0.3250237745868123,0.6630520326697944,0.5748345581849108,0.4310206096889875,0.44042537171250196,0.47764437211409216,0.29058592435203323,0.5367693592582157,0.5077861846812501,0.37080768553932275,0.5779180046130001,0.5409823732834909,0.5981290651523565,0.10866590269469256,0.42188317844873424
