,hsalet7a2,hsalet7a,hsalet7b,hsalet7c,hsalet7d,hsalet7e,hsalet7f1,hsalet7f2,hsalet7f,hsalet7g,hsalet7i,hsamir1,hsamir100,hsamir101,hsamir103a2,hsamir103a,hsamir106a,hsamir106b,hsamir107,hsamir10a,hsamir10b,hsamir1179,hsamir1180,hsamir11851,hsamir11852,hsamir122,hsamir1226,hsamir1228,hsamir1229,hsamir1247,hsamir1248,hsamir1249,hsamir1250,hsamir1254,hsamir1255a,hsamir125a,hsamir125b1,hsamir125b2,hsamir125b,hsamir126,hsamir1260b,hsamir1262,hsamir1266,hsamir127,hsamir1270,hsamir1271,hsamir1276,hsamir1278,hsamir1281,hsamir128,hsamir1284,hsamir1287,hsamir1292,hsamir129,hsamir1291,hsamir1292,hsamir1294,hsamir1295a,hsamir1296,hsamir1301,hsamir1306,hsamir1307,hsamir130a,hsamir130b,hsamir132,hsamir133a,hsamir134,hsamir1343,hsamir135a,hsamir135b,hsamir136,hsamir137,hsamir138,hsamir139,hsamir140,hsamir141,hsamir142,hsamir143,hsamir144,hsamir145,hsamir1468,hsamir146a,hsamir146b,hsamir148a,hsamir148b,hsamir149,hsamir150,hsamir151a,hsamir152,hsamir154,hsamir155,hsamir15a,hsamir15b,hsamir161,hsamir162,hsamir16,hsamir17,hsamir181a2,hsamir181a,hsamir181b2,hsamir181b,hsamir181c,hsamir181d,hsamir182,hsamir183,hsamir184,hsamir185,hsamir186,hsamir187,hsamir188,hsamir18a,hsamir1908,hsamir190a,hsamir190b,hsamir191,hsamir192,hsamir193a,hsamir193b,hsamir194,hsamir195,hsamir196a,hsamir196b,hsamir197,hsamir1976,hsamir199a,hsamir199b,hsamir19a,hsamir19b,hsamir200a,hsamir200b,hsamir200c,hsamir202,hsamir203a,hsamir203b,hsamir204,hsamir205,hsamir20a,hsamir20b,hsamir21,hsamir210,hsamir211,hsamir2110,hsamir2116,hsamir212,hsamir214,hsamir215,hsamir216b,hsamir217,hsamir218,hsamir219a1,hsamir219a2,hsamir22,hsamir221,hsamir222,hsamir223,hsamir224,hsamir2277,hsamir2355,hsamir23a,hsamir23b,hsamir241,hsamir242,hsamir24,hsamir25,hsamir26a1,hsamir26a2,hsamir26a,hsamir26b,hsamir27a,hsamir27b,hsamir28,hsamir296,hsamir299,hsamir29a,hsamir29b1,hsamir29b2,hsamir29b,hsamir29c,hsamir301a,hsamir301b,hsamir3064,hsamir3065,hsamir3074,hsamir30a,hsamir30b,hsamir30c1,hsamir30c2,hsamir30c,hsamir30d,hsamir30e,hsamir31,hsamir3117,hsamir3120,hsamir3126,hsamir3127,hsamir3128,hsamir3129,hsamir3130,hsamir3136,hsamir3140,hsamir3145,hsamir3150b,hsamir3157,hsamir3158,hsamir3173,hsamir3174,hsamir3177,hsamir3184,hsamir3187,hsamir3190,hsamir32,hsamir3200,hsamir320a,hsamir320b,hsamir320c,hsamir320d,hsamir320e,hsamir323a,hsamir323b,hsamir324,hsamir326,hsamir328,hsamir329,hsamir330,hsamir331,hsamir335,hsamir337,hsamir338,hsamir339,hsamir33a,hsamir33b,hsamir340,hsamir342,hsamir345,hsamir346,hsamir34a,hsamir34b,hsamir34c,hsamir3605,hsamir3607,hsamir361,hsamir3613,hsamir3614,hsamir3615,hsamir3617,hsamir362,hsamir3620,hsamir363,hsamir365a,hsamir365b,hsamir3664,hsamir3667,hsamir3688,hsamir369,hsamir3690,hsamir3691,hsamir370,hsamir371a,hsamir374a,hsamir374b,hsamir374c,hsamir375,hsamir376a,hsamir376b,hsamir376c,hsamir377,hsamir378a,hsamir378d,hsamir379,hsamir380,hsamir381,hsamir382,hsamir3909,hsamir3912,hsamir3913,hsamir3916,hsamir3928,hsamir3934,hsamir3940,hsamir409,hsamir410,hsamir411,hsamir412,hsamir421,hsamir423,hsamir424,hsamir425,hsamir429,hsamir431,hsamir432,hsamir4326,hsamir433,hsamir4423,hsamir4443,hsamir4446,hsamir4473,hsamir449a,hsamir449b,hsamir449c,hsamir450a1,hsamir450a2,hsamir450a,hsamir450b,hsamir4517,hsamir451a,hsamir452,hsamir4521,hsamir4524b,hsamir4536,hsamir454,hsamir455,hsamir4632,hsamir4636,hsamir4640,hsamir4659a,hsamir4661,hsamir4662a,hsamir4662b,hsamir4664,hsamir4676,hsamir4677,hsamir4683,hsamir4685,hsamir4705,hsamir4709,hsamir4728,hsamir4742,hsamir4772,hsamir4775,hsamir4781,hsamir4787,hsamir4796,hsamir4802,hsamir483,hsamir484,hsamir485,hsamir486,hsamir487a,hsamir487b,hsamir489,hsamir491,hsamir493,hsamir494,hsamir495,hsamir496,hsamir497,hsamir499a,hsamir5001,hsamir500a,hsamir500b,hsamir501,hsamir5010,hsamir502,hsamir503,hsamir504,hsamir505,hsamir506,hsamir508,hsamir5093,hsamir509,hsamir511,hsamir513a,hsamir513b,hsamir513c,hsamir514a,hsamir516a,hsamir522,hsamir532,hsamir539,hsamir542,hsamir543,hsamir548at,hsamir548ay,hsamir548b,hsamir548e,hsamir548j,hsamir548k,hsamir548l,hsamir548n,hsamir548o,hsamir548s,hsamir548v,hsamir549a,hsamir550a3,hsamir550a,hsamir550b,hsamir552,hsamir556,hsamir5581,hsamir5586,hsamir5588,hsamir5690,hsamir5695,hsamir5699,hsamir574,hsamir576,hsamir579,hsamir582,hsamir584,hsamir589,hsamir590,hsamir592,hsamir598,hsamir605,hsamir615,hsamir616,hsamir618,hsamir624,hsamir625,hsamir627,hsamir628,hsamir629,hsamir641,hsamir642a,hsamir6501,hsamir6502,hsamir6503,hsamir6509,hsamir651,hsamir6511b,hsamir6513,hsamir6514,hsamir6516,hsamir652,hsamir653,hsamir654,hsamir655,hsamir656,hsamir659,hsamir660,hsamir664a,hsamir664b,hsamir668,hsamir671,hsamir6716,hsamir6720,hsamir6747,hsamir675,hsamir676,hsamir6786,hsamir6803,hsamir6810,hsamir6813,hsamir6815,hsamir6818,hsamir6837,hsamir6842,hsamir6866,hsamir6882,hsamir71,hsamir7,hsamir708,hsamir744,hsamir758,hsamir760,hsamir766,hsamir769,hsamir7705,hsamir7706,hsamir874,hsamir877,hsamir885,hsamir887,hsamir889,hsamir891a,hsamir9,hsamir92a1,hsamir92a,hsamir92b,hsamir93,hsamir934,hsamir937,hsamir940,hsamir942,hsamir944,hsamir95,hsamir96,hsamir98,hsamir99a,hsamir99b
C3N-00551,0.1169396110542477,0.4175937178648219,0.35506870176167205,0.19588169820321188,0.2432489674891456,0.3678665364094087,0.5376274267904683,0.17174122583205764,0.36843725943033157,0.06391426450175874,0.4333156534980409,0.22921740223419784,0.25625420646399255,0.38162530413625295,0.21609282860947304,0.4451435312622891,0.21760110294117646,0.38886148603201676,0.4969183650319504,0.23280277452399023,0.2570385009363976,0.5636242996166322,0.3316722134132529,0.07889136191574739,0.11417944298285404,0.1249416906042081,0.18142420959322364,0.23857256674880956,0.06379894919377799,0.2564912563462004,0.4524450581060868,0.5495680558291357,0.24462208238823446,0.29112029487322677,0.6079188670817899,0.33824523256838956,0.524025974025974,0.20206830861341685,0.2392108851108823,0.5555917352436208,0.3372047732020821,0.2178610804851157,0.42660855880394644,0.5496573142809646,0.18694382487525585,0.49224383552006756,0.18280183392766175,0.28886998069182185,0.2420999712726228,0.37141795358824004,0.7077072224915173,0.4954861432940959,0.14441697118224983,0.338849487785658,0.45058537327048803,0.4804217996451686,0.0028075648274517445,0.24007623358446745,0.4015365853658537,0.4354702975638176,0.3618581907090465,0.5392481928935298,0.1989407853963603,0.5010899285561281,0.35699861370359454,0.261436432325887,0.3220255242178603,0.5699280739810481,0.3409637629235337,0.4745961586657854,0.28597584948048305,0.8668285491284365,0.31666596635712985,0.560706465368215,0.4178915791729163,0.3962593195145074,0.6288036624814957,0.46240551650974737,0.29772309397274765,0.4352910638414147,0.15200507614213202,0.2038837079328898,0.7168352893565357,0.30202452103659283,0.23200267753909798,0.31136752907238796,0.3402750042791123,0.6621468702229465,0.47841551156457074,0.2711032402667478,0.44857737894704575,0.4530284144387069,0.749641662685141,0.07235126807300307,0.49222899862286074,0.6297576096346358,0.1914558777724953,0.5688644688644691,0.6399816378260788,0.7351377322229339,0.7378451964216257,0.2272082032098064,0.3380760380823711,0.5815140318550607,0.632937227866473,0.20665474060822897,0.4405254332029067,0.504388302597448,0.34350666801034635,0.8440014742920326,0.23370688188249022,1.0,0.5872548658891056,0.22944940358638127,0.3302687110113254,0.10207902978609978,0.4094024542478272,0.5441187943723507,0.13861399478580716,0.4766332526788799,0.14186785260482843,0.11215181228352607,0.3593611075828784,0.42834834834834823,0.6024610190573494,0.5766882485155489,0.4250119884910485,0.41564326701346044,0.5946662218762739,0.6487785289683821,0.5894884174842054,0.1375587024058955,0.343694803094758,0.10466481195641122,0.18312013596922802,0.2355588224748108,0.24052194331743149,0.1751305736608107,0.8609594269273675,0.6448230668414152,0.14582631165037635,0.6353119617470885,0.6688994538802778,0.32226158842633595,0.5794029231885558,0.07525603183518362,0.1514506453101508,0.1711141327441149,0.29894705993175763,0.5627179298953937,0.433778010288604,0.7948465073336552,0.583188475638091,0.47133788025393564,0.6581915862833314,0.6523810577398207,0.7280070594623947,0.5096341843529513,0.4785782291336087,0.5254479638009051,0.39133296763576525,0.6137073637233028,0.4468505325527268,0.39251709802869783,0.5522691841330332,0.3565720319662099,0.32478704208803677,0.4857243733082268,0.4567606939478215,0.5213531669865636,0.545332406763956,0.42907111073078896,0.3491924498929753,0.5484424354645467,0.5665944775311315,0.34459570730636213,0.43345082392514,0.3478521358816129,0.609217827800545,0.1185696057370827,0.4071089578801661,0.3983442176977413,0.3463660767548222,0.4592910705146751,0.551911604336391,0.1797861639906121,0.566601264442991,0.26442139610767956,0.5780130564517352,0.04425001142230656,0.11440368555914024,0.16568108724971467,0.4449942462600689,0.7395162599426439,0.5972669121922852,0.45813463457912834,0.08440279035092389,0.6090587615679782,0.3426007779349364,0.514331833300724,0.11576346106992447,0.044297267614071295,0.3378076807780701,0.4990423186729789,0.2644790257104194,0.33263242791715875,0.1742724363857992,0.5212896953985744,0.06810116346974529,0.10043199949547504,0.4980678402747959,0.3891634253650448,0.19679673849737966,0.19970077263186103,0.36001182790399683,0.049882027693700995,0.04944984918645651,0.30123252653685706,0.15975470733912497,0.6623297500744634,0.6551497743126795,0.1732366478952918,0.35698049060109505,0.3464547226465784,0.6365058670143418,0.29238804634724636,0.3823042037327752,0.6311201110413933,0.438373641002884,0.5079642641401456,0.7521338105726874,0.41382400716966394,0.14851776836678354,0.3882323317105927,0.29191662821104447,0.5121388994628431,0.25769648344773016,0.2822827086793058,0.41910842930449455,0.03811391541609823,0.42000398927328764,0.09067215940140394,0.3309941924778761,0.5135243668072168,0.5577437514972451,0.5552135558799263,0.07728932649193362,0.040665590410770946,0.3209833638053219,0.23226888407518698,0.2833351474910199,0.09521354534107558,0.2432373757109982,0.3099622343445314,0.23551074777339567,0.11376352107422605,0.3584204171335748,0.01612251583315134,0.5880986901924165,0.5160155878718755,0.6806708395700096,0.45156643476033975,0.19289910330198964,0.18626869265364737,0.32576598174440563,0.2134882471208457,0.6124571428571428,0.343914865394471,0.37367362507802215,0.1574977394945986,0.23881388221651623,0.3818239052757727,0.5564601769911505,0.24908745802306903,0.0,0.47687503365099887,0.33535616699498,0.14464408915019347,0.34186804474850985,0.4191879467099188,0.10386878231413797,0.3346071874770339,0.2777212028052647,0.25859594509914885,0.5878292656703579,0.6362571272358042,0.5204323822300192,0.6485163204747774,0.31975157617389666,0.2019977259667698,0.4609874201277954,0.2960002835421503,0.03471013604608407,0.3818576963053955,0.36030786795535524,0.07021990820031512,0.20800061326962146,0.11174064120778486,0.2570942405660867,0.26890996227184666,0.48913100413807564,0.46322724685899397,0.5232161855131003,0.6399880691986477,0.33864675688287416,0.8765455383712644,0.5084549071618036,0.2001570183050287,0.2206270873834804,0.5513225262951269,0.34899406907779973,0.5067411874295239,0.23210176991150439,0.4274748219110784,0.043924775143090775,0.29187999425809846,0.30279388938812185,0.4645139325371882,0.11657054483358571,0.20634617830344654,0.8455420678107994,0.28811731146371894,0.6980571056168791,0.1427671207487721,0.49252563454672904,0.11747928374934603,0.6314516901273581,0.36261618531968176,0.4339275959676218,0.06561048440610485,0.3045315801831416,0.4111058712567791,0.4877011397921556,0.13338890536457124,0.2517122653733668,0.2349668113962597,0.19093987370733057,0.20751468171610768,0.22319471955882253,0.3686275522056736,0.21424858417006376,0.4520267179064871,0.4573454977849333,0.23349259220184176,0.25036794270714796,0.49740645504522074,0.11776418597617327,0.19870125695181146,0.5866630669546438,0.34049255441008025,0.6225761864016324,0.543079420502925,0.6553165977463835,0.7777110534268338,0.18126505575284974,0.28546128658249137,0.07789792458730393,0.07515863244625437,0.08208890507657352,0.06211453744493393,0.5295900062275183,0.02722022946399043,0.22080507225007373,0.15899598904946838,0.03235617759424339,0.14577100897470763,0.15224119530416225,0.38150624189917437,0.10681598690143458,0.4938713098379659,0.27467049224423923,0.11366328257191198,0.23839894435891798,0.6303283736912056,0.4499684395867248,0.5332137530734814,0.37089385603462166,0.2230174847689336,0.41094240455507697,0.5170106163063664,0.0977258135369851,0.6284886966229416,0.43534554124308755,0.027526050507952267,0.25112031504617055,0.3741941314695427,0.15862055267931624,0.5624769627718395,0.48080697928026184,0.039959418772090596,0.28186602444028186,0.7181233044310869,0.3848375451263538,0.19469653998865571,0.3575025530865932,0.5519489928995797,0.23691927766630655,0.3854860323677971,0.25774252484292137,0.7997004357298473,0.7873603550632551,0.8859921373887855,0.20853850818677988,0.5247327414386664,0.35290305546888134,0.6815838194015885,0.7691787602926617,0.48179111001830455,0.3220067390490452,0.38460447168312334,0.6273497549863152,0.6159047554162692,0.4791955128957311,0.7257826165631219,0.01828580221583915,0.5083861030292658,0.04974432399263653,0.1947194719471947,0.4040692279138829,0.4440673409724789,0.3168240373477482,0.3105173150919196,0.2493891831668654,0.5076653137904754,0.22315350141972565,0.31344012392797804,0.21982509395779126,0.34559243873623224,0.2283182503770739,0.5489890000875326,0.2979249515652086,0.3060883610800096,0.1140575625587155,0.7511577951638648,0.5686633742233551,0.07643191500552254,0.060447795086062045,0.009342568885393008,0.14406899078431923,0.2704253882511817,0.27551981169085915,0.22781277851193954,0.28942911772739693,0.3791534078294975,0.6061108941819602,0.19890089302441763,0.5180450866650458,0.3786599841730414,0.6634980229260695,0.3607406137493572,0.31553683571442126,0.45205344754121657,0.558077161130596,0.2968697771212301,0.16546131930747315,0.34724924340683105,0.5478224988394684,0.5010976314269208,0.30756642456559713,0.4662973958437109,0.3760641254424714,0.4471299959860082,0.4673776197881952,0.1832033707954663,0.028157932969010188,0.6229346649510854,0.3220764183712852,0.0,0.49682890640910005,0.45164845090777694,0.2243130328453517,0.022132183156885806,0.5292637975692369,0.4654993344158219,0.5856661837829372,0.3900013692065447,0.5878577807377359,0.26655915217140924,0.2089605326807613,0.39238448768790923
C3L-00510,0.036810937271530925,0.38573899224081565,0.29939777800851397,0.7339481634600096,0.4135973737159797,0.46159164349590487,0.6007077462502437,0.5306458014401544,0.7443674621503735,0.428677491203719,0.8166886238814652,0.4307508602133644,0.11215327996792346,0.969148418491484,0.5413734068860566,1.0,0.28329382739938075,0.5674409219317518,0.8904979770862478,0.14591515652633236,0.05455937587302251,0.38721616042465345,0.8917077590562982,0.03595600539372574,0.03944842601832532,0.021862954506395617,0.23308381759085983,0.007559615348983709,0.2544193389755934,0.20193408010315098,0.03969623748705557,0.4469989025522695,0.0,0.18532335529989943,0.5257087307217362,0.3758704786530722,0.36858486341244956,0.6218306345534541,0.34825676841314435,0.16807767450121336,0.5586558549626429,0.5394707828004409,0.3843290357726529,0.0,0.26204327531099825,0.0,0.07042282221090168,0.43695388945249863,0.30091927607009483,0.08060120571475782,0.5138894067638615,0.5011771248493838,0.19811382683092274,0.011462139121713594,0.6087121788049262,0.4000599715135311,0.3862741275102359,0.217652839403234,0.0,0.3589107308547137,0.47709432505469057,0.3453383640128562,0.6433320187052791,0.2659425676952738,0.06940214603049855,0.29457539421813395,0.0,0.5969098451116946,0.8256858429726688,0.6568658722744982,0.0,0.1731055415835574,0.5383279409498999,0.39434712458222876,0.13968287979430105,0.7413593323891898,0.17228192335106107,0.0,0.6658690779034332,0.21246772408705272,0.11675126903553298,0.2520026738846942,0.5611493322541481,0.42245635586213415,0.4475445749406681,0.2777126716547973,0.2539795743709705,0.5527783843878429,0.14863216942400714,0.0,0.11278368196992439,0.5541960265574524,0.6483339526817793,0.5322943825551079,0.4767994154183417,0.5722851770923318,0.2653071261126865,0.7016906170752324,0.7736063708759957,0.8109224855861626,0.7258061528773316,0.7518161625945656,0.40480462730362476,0.3050927578455871,0.40257619738751804,0.06566828520316892,0.052282466927520366,0.7285648296201543,0.44812556686485944,0.18969224153817804,0.23849575807667067,0.169320253028841,0.3930240259023511,0.2558969902835927,0.5075668225029488,0.02395548743919501,0.3285677273476695,0.714495618027202,0.0686872225328582,0.20259246456965063,0.43026865129787617,0.24524123127957465,0.1261590245141626,0.7197997997997998,0.0565205158959321,0.05347378308564599,0.2125359654731458,0.3168069930819972,0.6713863869429308,0.6848005687690497,0.6687939801736094,0.06495195433855934,0.4485782521083661,0.31993751906315565,0.46240271938456046,0.3448581878159848,0.278003180406319,0.4286700910778263,0.6912297183567224,0.787904886725332,0.06345354454555668,0.5060284326075221,0.26505363991445896,0.0,0.15681904564458682,0.021838888158602313,0.48854518659660295,0.5046953344097902,0.4747859580079965,0.08139108093228115,0.18574708634870807,0.0,0.5123487599607595,0.37691454463927476,0.03806741868525099,0.6253364898850219,0.31894854737985323,0.22888271797342102,0.5476879422032215,0.716470588235294,0.5833790455293473,0.4033152693656361,0.5794949566198775,0.24488735416387275,0.45167157457128015,0.4239842568816147,0.6691704082917207,0.7597269624573375,0.47713878956429623,0.5171373731834379,0.47776233495482945,0.3851510354270067,0.0,0.6867035181352796,0.5890008745991421,0.9987099961574353,0.6789644128750605,0.8158288898208617,0.6357477597599952,0.14838563791126258,0.7573907455012853,0.24171128864080027,0.5522718234241402,0.36692552457666716,0.6621977035088842,0.6620347949186007,0.5239114493529144,0.3896593248650122,0.7400827009587858,0.4216429844199756,0.0,0.0,0.07623705408515535,0.10479952383529033,0.3894359371971311,0.1873054600569295,0.088716119069173,0.3596042434730268,0.33963932107496464,0.17029446292310704,0.1782743378232571,0.3830332479116052,0.12027445625020816,0.06653174803946368,0.3253721244925575,0.19255696056686925,0.7608563157092793,0.7572261827608555,0.11261848075108932,0.060858323085170106,0.5917775869471876,0.5774405407128738,0.6441758881770534,0.5774864901076325,0.7866295401902321,0.6413880216401725,0.379200475806109,0.025619826857104844,0.006191281103816974,0.6989520998619048,1.0000000000000002,0.7479492915734529,0.0,0.2151530316599063,0.39720121686223386,0.013264438777792487,0.0,0.0813226094727435,0.6857480955550623,0.5992115219533908,0.2417400881057269,0.3966093467017684,0.0,0.27983884505623646,0.06322104291647439,0.4048132639681934,0.16882885866931652,0.1422865362414574,0.6703160780249721,0.3923090040927695,0.6984995899913571,0.452435999831855,0.5285882190265487,0.12706881220778476,0.5149824323245229,0.44767404962873636,0.019345444459853003,0.4048937988667658,0.5704356235173238,0.3417476067360774,0.24094916730162189,0.0,1.0,0.0,0.11197012040640425,0.10133034937212487,0.0,0.06418213583751911,0.2168186174526333,0.42695561258435477,0.5787522111851954,0.8040462674463272,0.0,0.0,0.030533980189359294,0.02328339402025368,0.28248571428571445,0.2766573211540201,0.0,0.03193261314424404,0.031549739087219406,0.0,0.0,0.41371003066141043,0.2843727376150585,0.4045119259139612,0.317245980809557,0.4575096739358671,0.5267052294682444,0.0,0.053205562488857175,0.0,0.06212700547603035,0.2695316448020051,1.0,0.4701111718607618,0.43981218719364357,0.8162017804154301,0.0,0.0,0.34087959265175716,0.0,0.14256649099154312,0.40693565151658323,0.08021495639849612,0.3865520312392957,0.0,0.09264476814843978,0.014577561967607719,0.3490364025695931,0.37981247708344257,0.35446307402705424,0.3654543159565069,0.31755816265659176,0.46706486234251066,0.5769940064545873,0.3173491379310344,0.037725713813478785,0.3016300284133393,0.5741579834132138,0.6535837500484551,0.0,0.0,0.34506263817243926,0.12346688470973019,0.06038566438585578,0.2942161588105547,0.33110727006075835,0.10845120340239069,0.1618466234261732,0.5190015641867329,0.45645391335353885,0.03266669382102561,0.15216384023723473,0.4293399409875617,0.6514438087522995,0.8016613999808484,0.1744385741816227,0.5276356954859214,0.0193679495686795,0.0,0.9704079226597501,0.32963878645658734,0.2355265583546404,0.21354263078005298,0.0,0.5394344284799121,0.002618812237709588,0.0,0.09087271882501742,0.21635522967907855,0.0,0.0,0.0,0.04697528335381675,0.31346426671395633,0.3159645791675768,0.4302568553701739,0.5103385846779318,0.45475372279496,0.5883498979793329,0.8607308033936721,0.5143195339041675,0.394889775677037,0.618844214865771,0.5669728744887687,0.2429664741026021,0.03972914101714178,0.07341693116187106,0.23633234299764372,0.37883759190236743,0.19519702867027902,0.24262754349749333,0.23928821544534287,0.21426045672036692,0.16894984265122967,0.09595784418356457,0.405450576437683,0.0,0.47548523935186326,0.0,0.19750423011844326,0.36714945489961986,0.7920516062108983,0.15188864157336968,0.056632673626506515,0.31403512810478584,0.1585021546386646,0.030659172202350538,0.42370624715321814,0.11306727942418816,0.5678551493162155,0.031491108977118445,0.1115405708913322,0.3027906029331885,0.1769898174368862,0.46969797280298725,0.14678005370965197,0.2330788804071247,0.03295588427804687,0.08536259031308537,0.23367200382999098,0.2613718411552347,0.1573312535450936,0.5098425890058809,0.4904796406317923,0.0891769991939771,0.3635913823317184,0.2537320083775232,0.17861897845557972,0.2159019782637558,0.24588764742396022,0.0,0.07073745243703569,0.5516765475361832,0.41755419743992983,0.6031439403085989,0.4801792202824905,0.6777536503182329,0.30461922596754054,0.599242833964305,0.5583441204523777,0.19004482410645135,0.40999155558236317,0.25520619614279855,0.14431798733527296,0.0,0.0,0.5615256124721605,0.702812594509224,0.40219031907051833,0.8199657973492945,0.4747366157815523,0.3987026567180052,0.2554565358694537,0.0,0.0,0.0,0.2731429110105581,0.5733084352113911,0.7603115121851741,0.6042289972651015,0.03150567939192074,0.6733145458486884,0.29866974669428065,0.8147583232525115,0.4616921749398248,0.04040580780313184,0.3470676098413324,0.2840985820391628,0.27701059238917225,0.4344632594732475,0.12243922425566783,0.2631910012580478,0.22839711050370945,0.4061075376256791,0.9495988050991699,0.7873911896597205,0.10903862283819948,0.3604320246871251,0.4084656686967574,0.06122649652022849,0.41309793981549714,0.0,0.26502301117685734,0.3126621271076525,0.7678936781115142,0.15216637781629117,0.1817412889583525,0.422961206638905,0.7480472749612381,0.15840931246057682,0.17786170974351384,0.0,0.12736782110168637,0.8596797581847517,0.43818345555126714,0.2691391629806059,0.5800482937189073,0.5698672206666062,0.42734621785944776,0.4598963098505642,0.21861924686192472,0.14677959655359052,0.19085000587291023,0.4346888478126927,0.2975615662887674,0.5866177366004575,0.6565461116011722,0.48723831043069254
