,hsalet7a1,hsalet7a2,hsalet7a3,hsalet7b,hsalet7c,hsalet7d,hsalet7e,hsalet7f1,hsalet7f2,hsalet7g,hsalet7i,hsamir12,hsamir100,hsamir1011,hsamir1012,hsamir1031,hsamir1032,hsamir106a,hsamir106b,hsamir107,hsamir10a,hsamir10b,hsamir1179,hsamir1180,hsamir1181,hsamir1224,hsamir1225,hsamir1226,hsamir1227,hsamir1228,hsamir1229,hsamir1245,hsamir1247,hsamir1248,hsamir1249,hsamir1250,hsamir1251,hsamir1254,hsamir1255a,hsamir1256,hsamir1258,hsamir125a,hsamir125b1,hsamir125b2,hsamir126,hsamir1262,hsamir1266,hsamir127,hsamir12701,hsamir12702,hsamir1271,hsamir1274b,hsamir1275,hsamir1277,hsamir1281,hsamir1282,hsamir1284,hsamir1287,hsamir1288,hsamir1291,hsamir1292,hsamir1291,hsamir1292,hsamir1294,hsamir1295,hsamir1296,hsamir1301,hsamir1304,hsamir1305,hsamir1306,hsamir1307,hsamir130a,hsamir130b,hsamir132,hsamir133a1,hsamir133a2,hsamir133b,hsamir134,hsamir135a1,hsamir135a2,hsamir135b,hsamir136,hsamir137,hsamir1381,hsamir1382,hsamir139,hsamir140,hsamir141,hsamir142,hsamir143,hsamir144,hsamir145,hsamir1468,hsamir146a,hsamir146b,hsamir147b,hsamir148a,hsamir148b,hsamir149,hsamir150,hsamir151,hsamir152,hsamir1531,hsamir1532,hsamir1537,hsamir1538,hsamir154,hsamir155,hsamir15a,hsamir15b,hsamir161,hsamir162,hsamir17,hsamir181a1,hsamir181a2,hsamir181b1,hsamir181b2,hsamir181c,hsamir181d,hsamir182,hsamir183,hsamir184,hsamir185,hsamir186,hsamir187,hsamir188,hsamir18a,hsamir18b,hsamir190,hsamir190b,hsamir191,hsamir1910,hsamir1913,hsamir1915,hsamir192,hsamir193a,hsamir193b,hsamir1941,hsamir1942,hsamir195,hsamir196a1,hsamir196a2,hsamir196b,hsamir197,hsamir1976,hsamir199a1,hsamir199a2,hsamir199b,hsamir19a,hsamir19b1,hsamir19b2,hsamir200a,hsamir200b,hsamir200c,hsamir202,hsamir203,hsamir204,hsamir205,hsamir206,hsamir20a,hsamir20b,hsamir21,hsamir210,hsamir211,hsamir2110,hsamir2114,hsamir2116,hsamir2117,hsamir212,hsamir214,hsamir215,hsamir216a,hsamir216b,hsamir217,hsamir2181,hsamir2182,hsamir2191,hsamir2192,hsamir22,hsamir221,hsamir222,hsamir223,hsamir224,hsamir2276,hsamir2277,hsamir2355,hsamir23a,hsamir23b,hsamir23c,hsamir241,hsamir242,hsamir25,hsamir26a1,hsamir26a2,hsamir26b,hsamir27a,hsamir27b,hsamir28,hsamir296,hsamir299,hsamir29a,hsamir29b1,hsamir29b2,hsamir29c,hsamir301a,hsamir301b,hsamir3065,hsamir3074,hsamir30a,hsamir30b,hsamir30c1,hsamir30c2,hsamir30d,hsamir30e,hsamir31,hsamir3117,hsamir3124,hsamir3127,hsamir3129,hsamir31301,hsamir3136,hsamir3138,hsamir3140,hsamir3150b,hsamir3152,hsamir3157,hsamir31582,hsamir3161,hsamir3170,hsamir3173,hsamir3174,hsamir3177,hsamir3178,hsamir3187,hsamir3188,hsamir3189,hsamir3190,hsamir3191,hsamir3193,hsamir3194,hsamir31991,hsamir31992,hsamir32,hsamir3200,hsamir320a,hsamir320b2,hsamir320c1,hsamir320c2,hsamir320d1,hsamir320d2,hsamir320e,hsamir323,hsamir323b,hsamir324,hsamir326,hsamir328,hsamir3291,hsamir3292,hsamir330,hsamir331,hsamir335,hsamir337,hsamir338,hsamir339,hsamir33a,hsamir33b,hsamir340,hsamir342,hsamir345,hsamir346,hsamir34a,hsamir34b,hsamir34c,hsamir3605,hsamir3607,hsamir3609,hsamir361,hsamir3610,hsamir3611,hsamir3613,hsamir3614,hsamir3615,hsamir3616,hsamir3619,hsamir362,hsamir3620,hsamir3622a,hsamir3622b,hsamir363,hsamir3647,hsamir3648,hsamir3651,hsamir3652,hsamir3651,hsamir3652,hsamir3653,hsamir3654,hsamir3655,hsamir3662,hsamir3664,hsamir3667,hsamir3676,hsamir3677,hsamir3678,hsamir3679,hsamir3680,hsamir3682,hsamir3684,hsamir3687,hsamir3688,hsamir369,hsamir3690,hsamir3691,hsamir370,hsamir372,hsamir374a,hsamir374b,hsamir375,hsamir376a1,hsamir376a2,hsamir376b,hsamir376c,hsamir377,hsamir378,hsamir378c,hsamir379,hsamir380,hsamir381,hsamir382,hsamir3907,hsamir3909,hsamir3912,hsamir39131,hsamir3917,hsamir3920,hsamir3922,hsamir39261,hsamir39262,hsamir3928,hsamir3934,hsamir3936,hsamir3940,hsamir3941,hsamir3942,hsamir3944,hsamir409,hsamir410,hsamir411,hsamir412,hsamir421,hsamir423,hsamir424,hsamir425,hsamir4286,hsamir429,hsamir431,hsamir432,hsamir4326,hsamir433,hsamir449a,hsamir449b,hsamir450a1,hsamir450a2,hsamir450b,hsamir451,hsamir452,hsamir454,hsamir455,hsamir483,hsamir484,hsamir485,hsamir486,hsamir487a,hsamir487b,hsamir488,hsamir489,hsamir491,hsamir493,hsamir494,hsamir495,hsamir496,hsamir497,hsamir499,hsamir500a,hsamir500b,hsamir501,hsamir502,hsamir503,hsamir504,hsamir505,hsamir506,hsamir507,hsamir508,hsamir5091,hsamir5092,hsamir5093,hsamir5111,hsamir5112,hsamir513c,hsamir5141,hsamir5142,hsamir5143,hsamir514b,hsamir526b,hsamir532,hsamir539,hsamir541,hsamir542,hsamir543,hsamir545,hsamir548b,hsamir548e,hsamir548j,hsamir548k,hsamir548o,hsamir548q,hsamir548s,hsamir548t,hsamir548v,hsamir550a1,hsamir550a2,hsamir551a,hsamir551b,hsamir552,hsamir556,hsamir559,hsamir561,hsamir570,hsamir574,hsamir576,hsamir577,hsamir578,hsamir579,hsamir580,hsamir581,hsamir582,hsamir584,hsamir585,hsamir589,hsamir590,hsamir592,hsamir597,hsamir598,hsamir605,hsamir607,hsamir612,hsamir615,hsamir616,hsamir618,hsamir624,hsamir625,hsamir627,hsamir628,hsamir629,hsamir632,hsamir636,hsamir639,hsamir641,hsamir642a,hsamir643,hsamir651,hsamir652,hsamir653,hsamir654,hsamir655,hsamir656,hsamir658,hsamir659,hsamir660,hsamir663,hsamir664,hsamir665,hsamir671,hsamir675,hsamir676,hsamir71,hsamir72,hsamir73,hsamir708,hsamir744,hsamir758,hsamir760,hsamir765,hsamir766,hsamir767,hsamir769,hsamir873,hsamir874,hsamir876,hsamir877,hsamir885,hsamir887,hsamir888,hsamir889,hsamir891a,hsamir891b,hsamir892a,hsamir91,hsamir92,hsamir93,hsamir92a1,hsamir92a2,hsamir92b,hsamir93,hsamir934,hsamir935,hsamir937,hsamir939,hsamir940,hsamir942,hsamir943,hsamir944,hsamir95,hsamir96,hsamir98,hsamir99a,hsamir99b
TCGA-4C-A93U,0.0824281648510306,0.0842023451763248,0.0840476477148617,0.114671149883371,0.0688355480508213,0.0863363370407765,0.1249049369638146,0.1173854394274858,0.0734266476322853,0.185440016727257,0.4913746350669346,0.0096708949547482,0.0966695712516946,0.1103295960714036,0.3083301761644088,0.2837703654185743,0.11467854562996,0.0914759953443467,0.1507047399393813,0.0586222094032032,0.3007043478478104,0.5193157913645514,0.0,0.1021517670320771,0.0,0.0,0.0514277390901426,0.0780058886884523,0.0971979642243398,0.0,0.0926833202263016,0.1839468294504717,0.0152003393551058,0.1061100313088009,0.1807818041639576,0.0987597499948266,0.0239405564463405,0.0515771015303421,0.3639820117160534,0.0,0.0353750976212679,0.0977329854682367,0.1424789518678823,0.0210402812601174,0.2173431241373583,0.0958726805150274,0.0994920729405303,0.1274196318762636,0.0891218874980108,0.0,0.3085668632866123,0.0023827567660762,0.0,0.3444787297391641,0.0898433773157954,0.0705808884626421,0.0,0.0234308712840711,0.1410856407446578,0.0095049720429727,0.0114899723505344,0.1765324084133349,0.3870292278609859,0.0849666602104045,0.1857524879377797,0.1299229184383316,0.1649188464773729,0.088756638158453,0.0695444181300151,0.0148657619202305,0.1566226892108562,0.1708523773961147,0.0135422940843096,0.0734852312077201,0.008618557353674,0.0071323835221085,0.0034666491635051,0.1376886931238429,0.1037747528291307,0.0265200246747857,0.6096112309509824,0.5156530684901207,0.0914717787439514,0.0335727131366212,0.0367129328985644,0.0805566802054125,0.1606785449729997,0.2484395118488164,0.0352852269866867,0.0729351603895983,0.023202774321683,0.0765579048510781,0.0,0.1272100274339934,0.34840614371739,0.1362670091312259,0.0388151308532402,0.133733249153122,0.0128791219276254,0.0118437556366208,0.1405718530347539,0.0462839877015054,0.1077867476813543,0.0432163670530206,0.1038150841397767,0.0,0.2650509243078746,0.1351651402943929,0.3947619896398704,0.3338988436998187,0.4256747691007617,0.2620197914699305,0.2922989006041132,0.3867082277104841,0.0761200754216319,0.2440415353577951,0.1736140865773654,0.0681431038763464,0.0426753202747709,0.2123985969975922,0.1731410195398041,0.0003210933070593,0.0921031929845442,0.2378935357488928,0.0528087910437862,0.051907618265303,0.0620739162397068,0.0681502819016667,0.0166237550087861,0.0,0.2088110335625831,0.0,0.0,0.0,0.1053118049369991,0.01697416232511,0.1264493504850246,0.208235438510223,0.2192318293280257,0.0568059365510308,0.0052851116158246,0.0220387425715046,0.0110993881695062,0.0912129478157063,0.0546435899026141,0.419010474068091,0.3762883514692917,0.3433061129482266,0.1083783411064244,0.1276517221678585,0.1197051468956191,0.2468459360318188,0.1757823945582725,0.2262358870730293,0.0,0.1335792436146452,0.0,0.2558413670043152,0.000227989797223,0.2662450029340678,0.0300008532559747,0.7639226970517214,0.0234549368991462,0.0,0.0987413972245852,0.002857725274179,0.1347001574587426,0.0,0.0510059171910972,0.424305965846343,0.172106175863699,0.008919639495836,0.0,0.008214492183135,0.0785867214129946,0.1092149992882399,0.0114755700572179,0.0,0.1799268282199569,0.2861196843590031,0.4773549099698629,0.6962497998497053,0.1230409905392237,0.0,0.3122594490201604,0.1837592140082705,0.1392937763151702,0.0627973291200805,0.0,0.3024123136238628,0.3125308767035647,0.1077398474781032,0.2725875520867038,0.2029401133461419,0.281947868020762,0.2817577277411683,0.1375336374798204,0.0457712233141848,0.0676847034781532,0.2217799388441468,0.163657597757213,0.4635525855312703,0.3698135239798594,0.3077620455404037,0.571513772551455,0.0043017107259215,0.0175131185000029,0.0440691060979872,0.0860708997482461,0.1803148152068862,0.0536428037470306,0.1114033648552337,0.2522361477770595,0.084576417310187,0.0748224980481299,0.0141118241982154,0.0,0.120363526165929,0.4580936107536936,0.0138681797591029,0.2947911164312369,0.1442883034659196,0.0,0.0,0.278628228615143,0.0617132869081711,0.0,0.2192296198206075,0.2848843528005295,0.0,0.0,0.0,0.0,0.4174554101063723,0.0,0.0777223574971247,0.2413135962618126,0.0,0.1892184844730007,0.2423935273340884,0.2570001415881549,0.0,0.1276688412892296,0.079759207501533,0.132607580202065,0.0111048693324558,0.115141005157523,0.0,0.0,0.1366959517367953,0.0,0.2459943527472126,0.1892264290708513,0.2495462885352532,0.0611320477803787,0.0454929403920329,0.757803260377579,0.4226863997247307,0.1248769668677384,0.0236072384531086,0.1837276464765417,0.3173911297438303,0.0755739978301163,0.0462659309031243,0.1125535848625888,0.1367153127488032,0.1726233916199501,0.0380650988180553,0.0109271885427443,0.0136663337215745,0.2257421070895386,0.0523233473202864,0.0681830833732623,0.2268299387025526,0.0345563342493243,0.0,0.1310218897008887,0.0,0.0,0.229215968109104,0.1385105248802034,0.1402576776635556,0.0,0.2862372305080083,0.0941168169095884,0.0628921586447578,0.0,0.0,0.0462227753824286,0.0805748905723528,0.0865165577626647,0.0704477904966542,0.0979922351768358,0.0402478462272772,0.083274109890965,0.0338609447195413,0.143559737552764,0.0,0.0,0.0,0.0,0.0443981137172523,0.1196272030375791,0.1876491822726887,0.0,0.0,0.261069088668402,0.2399880008600539,0.0479115595215532,0.0,0.2834104839610153,0.0,0.0,0.1447556320300689,0.0,0.0888755832929931,0.1639883401258537,0.0380977402864494,0.4810322835521406,0.4104193355158589,0.5185000834403299,0.3142424213557075,0.0698655544529011,0.2925996788120377,0.1872475083567753,0.1208422012219027,0.2049952628021598,0.1651645709728061,0.1837767264564543,0.4793538918448544,0.0,0.0711355088445352,0.2528175883086839,0.0592215905111838,0.0773750523416347,0.2241063281833807,0.2395127405947627,0.0,0.0,0.1171174838603784,0.0,0.0646382682955221,0.128273022840259,0.3846971137275831,0.0,0.2293647502412943,0.0941095876811623,0.2842393783489724,0.0825063589924239,0.2590205241500841,0.135432295310771,0.0256320011465686,0.5668026133330402,0.1542834959551696,0.2349904379881282,0.1185988907044116,0.1427994770605957,0.2659427799845373,0.2585561020718407,0.0,0.0,0.0200819973423725,0.0223896710490759,0.0164411556372946,0.0434374525360348,0.0342441935367447,0.2228777724195081,0.0276256530230735,0.0005375738950054,0.1575930061489684,0.2405532795573008,0.0212961968246877,0.1761194224525676,0.1139596022480447,0.0,0.1077315145990941,0.0,0.3786363294141319,0.4570797848405913,0.4483038492941855,0.0563581789802239,0.0867992327288643,0.0542835201315327,0.2000331827841439,0.2569097471680439,0.1322427426056868,0.0925878225688556,0.0117134115713295,0.0,0.1774742447990903,0.0,0.0,0.0715083763085826,0.0777410253553269,0.0867372585505824,0.0803249416990212,0.3964829801726029,0.462029247679111,0.0519288972233462,0.0358771341193918,0.0766155773643922,0.0695859905399707,0.0756679632155176,0.0001284875843952,0.1696423831288311,0.2907206370305302,0.0,0.0195193284986477,0.3913763460320333,0.0948043025424675,0.0353992163823163,0.1740458495240251,0.2718799002672081,0.0,0.0,0.124864419505728,0.1986201651066089,0.2500167095696157,0.1925467739530798,0.1542834649901983,0.0385708739887924,0.0,0.1819447780552745,0.0,0.1114514927626678,0.0,0.0447821729398907,0.2674648876031292,0.1799011038138652,0.3297307263452708,0.0079962212964098,0.0,0.1467605744321899,0.4847870546681769,0.0,0.1093392078823967,0.1388972922906434,0.0,0.0732410172185994,0.2897294003953719,0.2492728261190579,0.0,0.152309758899001,0.0,0.0656153893198097,0.0742333439031161,0.0278827947483769,0.0448660635775978,0.1698636049370594,0.0751195177191254,0.0600108935580322,0.1650119583201192,0.1345741791219065,0.1584631507553502,0.0,0.0,0.0,0.0,0.0146745457231809,0.2485185443443124,0.1629286469109587,0.0163568677685259,0.0619328747562341,0.0782752740201305,0.48307024629089,0.5864413156998235,0.0,0.3392123304476627,0.1827466344121155,0.0788577405437566,0.2377967862740747,0.0,0.0601237182036134,0.1185223873217942,0.082299939029692,0.0216608976631507,0.0,0.0015968018229543,0.1493753127895633,0.0235165294143311,0.1323652862195823,0.0181509667376973,0.3064821468312272,0.0586383603421633,0.0366581236791946,0.3167720606026526,0.0,0.0019999865915215,0.0,0.063138892553499,0.0,0.1411231671629253,0.0,0.1627673461523004,0.0002957849225307,0.0,0.0,0.0172021938587501,0.0184764373080404,0.0,0.1418157147450222,0.1126840441284955,0.1782885741779319,0.2848617297588713,0.1044244552631632,0.0141675533838309,0.0715594184654923,0.2761317434840019,0.042335523575565,0.0930790770197216,0.0,0.760508413384659,0.0310507757136779,0.265382829169255,0.2112599720843296,0.052428281866327,0.0805932220093713
TCGA-BJ-A0Z0,0.2802713709068773,0.2842587805747313,0.2837643890956621,0.3956391583302574,0.2460678472778308,0.241363819520036,0.154460704762457,0.2640221665024891,0.2118036424984974,0.287172395340702,0.4010790612410096,0.1959073679002338,0.0830741617264661,0.1757215861510798,0.1558285976205405,0.3693327361485695,0.1177426591420666,0.060931538006246,0.1472239930777514,0.13930184296314,0.1950888743173029,0.2180683682917703,0.5953408812081151,0.4187938204696945,0.1513509184757242,0.1371339147927079,0.0,0.0580002080296807,0.0,0.0,0.0089497883414878,0.0,0.0020549087701997,0.0478161677988512,0.0407326411146382,0.1335118676819291,0.4362763453576774,0.0697263323904443,0.0,0.2337141443867634,0.0239115396358003,0.1372930885398551,0.0846310356297672,0.0418873055479985,0.3771821315493961,0.0,0.4684533059246589,0.0,0.0753014775678828,0.0980671062531398,0.1925292252401255,0.0048318168306324,0.0,0.2095629216049002,0.375990651887417,0.3412547031327584,0.2399772726689736,0.1117267414854811,0.1907312784311726,0.0064248050320365,0.0051777025252233,0.0596628117633426,0.4185750159394191,0.0574325952423999,0.0,0.0878203411529633,0.5183386593833188,0.019998110330613,0.0470079581014769,0.1014945064367969,0.0821210056710133,0.1470335479216427,0.0865858289636302,0.0444076959795757,0.1329692668460806,0.0964217056091605,0.0773273544056569,0.000516097203392,0.1409536784070833,0.1234634984837561,0.177798080901845,0.0055768226054323,0.0,0.2542889933167765,0.216586034545125,0.1294869095877907,0.21554324523511,0.3228858943979921,0.001564505596565,0.1274463884346443,0.0213272770363868,0.0768479192373323,0.2671114621011523,0.0205367857132637,0.0273940254401938,0.0,0.1585245244802888,0.6601909859490238,0.0537071498002948,0.0012237745830373,0.4144595925379977,0.4130440836790954,0.1457150711773011,0.1717481949858146,0.1403461002866479,0.1289866921829673,0.0,0.0190183457955642,0.0780693756996211,0.1491821719533954,0.1669222122743075,0.0537323674618646,0.0884548373519876,0.3295918325788458,0.2043676513608683,0.6010449725084475,0.2563768593708069,0.1342911048314867,0.1850626952939698,0.5110602724483206,0.4283524905965714,5.4260072665687865e-05,0.1776909361309482,0.2975999961649654,0.0192446287669034,0.1052596203336299,0.0073955057530466,0.0460656867813969,0.1352815382615665,0.9793513578805388,0.2514942727907145,0.0865615711129873,0.2352900491694017,0.0,0.5754726752671422,0.1401202715988934,0.1074044555401765,0.5858828645920143,0.5808915170673075,0.0607518805252644,0.0003883073238984,0.0,0.004213965414082,0.0323346546310235,0.0526116900064612,0.0227571492377884,0.0181213183850751,0.0174960503296303,0.0294443937377436,0.1182517686512147,0.0465081349413994,0.1882095469037231,0.1305136546232946,0.6382838371949369,0.0,0.2046433163354565,0.1667850387712725,0.0020579795813728,0.0001541080432122,0.0370264216516442,0.032891274257262,0.0425285609787038,0.0126392878138633,0.0,0.0917722718390081,0.0019316585891391,0.0,0.2605338643199287,0.0225664955575273,0.0153255281106479,0.4886019911005506,0.0241166614577487,0.0128495793986983,0.0063601599727921,0.039840019589438,0.2663908974031316,0.1008386338712691,0.1515648838327928,0.2653946503694036,0.0009324247934286,0.0032074592571949,0.0072248770430331,0.0556559530775278,0.0560156372558998,0.3517820537382734,0.0248642180530008,0.0580724346391728,0.2129271848869912,0.012610080839848,0.3025709790528479,0.1590376913555831,0.1788277186363317,0.1316094896980167,0.1864513710202261,0.2338274944672894,0.0362903784036411,0.1603204084246794,0.2364018251020258,0.1307537223630053,0.0,0.1257856251690236,0.1832275361131591,0.147141660498007,0.1785985462428713,0.270642711501852,0.1075853181070993,0.7314031234133767,0.4469340196996965,0.5320245727715656,0.0861947057528995,0.0931751779476453,0.262995730760513,0.3339350673165486,0.4438512774263163,0.0123474396230051,0.0381551392181831,0.2248441995111481,0.7444448513086649,0.0,0.1031149101638732,0.0996307742770971,0.0,0.0,0.0,0.0,0.0,0.0,0.4445597239206145,0.5776958822812617,0.2085732344485553,0.0,0.1789509222755904,0.1278221222687376,0.4702926745892904,0.324286372398369,0.0,0.0,0.0,0.6821373087749888,0.1638438437386572,0.0,0.032085001202941,0.1015327291194598,0.269562991817235,0.3774128928877401,0.3201120002286616,0.6226302078025474,0.0,0.4876531401051801,0.1385976993841172,0.1945718908845869,0.0,0.0,0.2357206988635414,0.0358570316306334,0.1268555154939155,0.0,0.0,0.366304734661189,0.1467851186825658,0.1949990021196694,0.0051080452374525,0.1159996883151673,0.0544429434383178,0.1654152151774089,0.0147858538483878,0.2962572324053028,0.0181155485553678,0.296628994010062,0.0831389782198021,0.0471052727931294,0.0050525044063087,0.0051208654803198,0.1460227522376733,0.0397739356343749,0.0,0.1392440268270222,0.1324230822822185,0.0,0.0783424567432894,0.046812522683201,0.0442428425817598,0.0941683610814728,0.1934799715837117,0.036468827871216,0.0425114966555183,0.044224010490572,0.0,0.0360506724755167,0.0266414139316786,0.0292400919773516,0.2473477415965432,0.3086705480774874,0.0090684019372807,0.1970095930444486,0.0327803085187676,0.0,0.2427344846300376,0.2118688690173555,0.617936649844232,0.0,0.006002107658686,0.8655279844356686,0.507360393187018,0.5605060776287663,0.131075017601132,0.1764675368770513,0.0,0.0259083556831782,0.0,0.0,0.0251773028172662,0.2793434683249992,0.0,0.0023120134749589,0.2586613438028258,0.2198128096257779,0.1190998240399659,0.0,0.0,0.0,0.0,0.0,0.1652821798736786,0.164538996537557,0.0002684109607715,0.0,0.0,0.0,0.1620075936324318,0.1313396662334811,0.1923339708313395,0.2389054055386023,0.0400303546496228,0.052301103185558,0.2272241504521287,0.1079311847615297,0.0,0.3128599910152039,0.2431484976945901,0.1862289788833327,0.1529210241889261,0.4335260785265975,0.0,0.0,0.0022148171521983,0.0,0.0064043079063774,0.0,0.3246514039607556,0.2197013301291933,0.3025400586311185,0.0845056828640786,0.0,0.1581668630447546,0.0,0.0,0.1797618758412598,0.0,0.0269014782333893,0.0,0.4168022266857786,0.4003662061209115,0.5470283694541548,0.0112936608622702,0.0568773602029359,0.1708364010113371,0.1012395121014729,0.0001816842516794,0.1303609976673778,0.0,0.0156064039115626,0.0,0.0,0.0,0.0728203327928711,0.1666137831469668,0.0052231855561199,0.0,0.0,0.0,0.0616318261733966,0.220155496950148,0.5371200195597668,0.2986885060642664,0.4183141583673938,0.3066152979955716,0.0655965086519684,0.0,0.1668528734955557,0.0898024480690447,0.0617292707694804,0.073632609365561,0.0490451958308631,0.0508121099877377,0.0434359992743064,0.0262744494702055,0.0283913485147776,0.0,0.062648064273882,0.0788073451960926,0.0641401352795477,0.0,0.0,0.2974677534183825,0.0075580845085988,0.0,0.7061979112303904,0.0,0.1922468338172769,0.0119638996577271,0.0,0.2756623602019604,0.0,0.0,0.0844010426475507,0.0,0.1689969742130695,0.1301504330000554,0.1506362868094548,0.2998241638621692,0.0,0.0040455283135868,0.0847044867616488,0.0753346888651782,0.1769645758733077,0.0,0.0,0.1718610133926932,0.1704662773561678,0.1243145470309836,0.0,0.396806966310483,0.0,0.4580632051791861,0.0864547739901875,0.1422530186864146,0.5096983358298026,0.1335740380666072,0.1665233666554239,0.0229764617295599,0.2019769681163425,0.8679349378821657,0.276400081898509,0.0887044891995333,0.0,0.0,0.1083101963333264,0.0382726428486685,0.0338509532244251,0.0816923954659055,0.0637362622389259,0.939231789674173,0.2449954403330627,0.0,0.0,0.1622182855372074,0.0,0.0297574569648321,0.2239787974000718,0.1301539872041281,0.1691232043553337,0.0233006290743116,0.0,0.0,0.0,0.1512578887517583,0.4150731810800466,0.1309044568674151,0.0,0.1888968066788729,0.0,0.3056608455638676,0.0055251189564932,0.339961002259892,0.7222270159253629,1.0,0.7425907996799982,0.0266756670394371,0.2544908217266887,0.0,0.1104211896927038,0.1657312607883539,0.0276024773134348,0.0,0.1582067100057744,0.1023084970699461,0.1064381143438665,0.0,0.0373434455475784,0.0,0.0485050076443898,0.0,0.0,0.0002868610334907,0.0,0.0,0.0010301596419461,0.0014744798196655,0.0,0.1242695129934851,0.092012276359456,0.122912368845458,0.0634024384456943,0.0,0.0255371984198421,0.209603460969987,0.4977310430618,0.1049266838309224,0.0419440477581887,0.0,0.0,0.6531376644714312,0.1862708463821267,0.7341560495036763,0.0905145507925078,0.2092765322837316
