,O43164,Q8IVD9,Q5JU85,E5RI24,Q8NHG8,Q07912,O15498,Q9Y6H1,P49593,Q14004,P03950,Q587I9,Q8NBF6,Q9Y5W7,O75323,Q96ID5,Q9H981,P00533,Q8IZV5,Q9BWT3,Q9UJ83,P22059,Q9NVM1,Q15652,Q16828,Q8TB96,Q9HAP2,Q9NYM9,Q13423,Q9HD67,Q96LT7,Q8NBP7,Q9UKV5,P46379,Q8TCY9,Q14247,P41440,Q9H4L5,Q86Y56,Q9UPW5,Q13113,P61457,Q8NFV4,Q765P7,Q56VL3,Q13503,Q9UKK3,P35590,Q8TAX9,Q96P11,Q6PML9,Q9NVI7,Q12904,P15170,Q15293,P20592,P83916,Q31612,P04003,Q8IY47,Q6UWE0,Q9BVG4,Q13158,Q13155,Q9BSE4,Q6NXT1,P10909,O14960,Q8IYH5,P00736,Q16831,P00742,O60256,Q6UB98,Q96IY4,Q6P996,Q9H1I8,P02760,Q2M3G4,Q96KN2,O75716,P78318,Q2PZI1,Q49B96,Q5TD94,O75110,P02749,Q16651,P61966,P23142,Q99969,O75147,Q03167,O95857,Q14790,O60885,Q12979,P29374,P39059,Q8N1Q1,P01019,Q14596,O75506,Q05084,Q9NVH1,O60260,P02768,O43251,P15104,Q9P0P0,Q9UI14,P57057,Q9HCU9,Q8NBF2,P02766,Q15651,P01042,O00255,Q5J8M3,O75925,P02745,Q9BSU1,A0A6Q8PGI6,P11831,P04424,O15305,Q96N21,P98095,Q96K49,Q13231,P02462,Q8N8U9,P24941,Q9NVH6,Q8N5I2,Q6IQ49,Q8N4S0,P10644,Q9H8E8,Q9NS86,Q15056,P43490,Q9Y6K5,P08603,Q9Y4P3,Q9UGK3,Q9UGR2,P46019,Q9NY93,Q9NRX4,P08185,Q14258,Q9C0G0,Q9UBT2,Q9BQ70,P62318,Q495W5,P78410,P11441,Q5VW38,P06276,O60725,Q8NCG7,Q9Y277,Q9NS23,Q9NRD5,Q9UJU6,Q9NQG7,Q13938,P55107,Q14432,O94911,P02746,P58215,P55290,P02747,P56945,P63172,A0A0B4J2H0,A0A384NL29,P00326,P0C0L5,Q9UDY4,P20472,Q9H9F9,H7BZ55,Q9BRJ6,Q969M3,P12236,Q92830,Q8NF64,P43652,P02743,O43747,O75398,P33764,Q9P0J7,P34096,P00740,Q92954,Q9Y2U9,P61812,Q9Y5V3,Q96E16,P10114,P16435,P22792,Q8IWX5,O43829,Q86SR1,Q969H6,P41212,P28906,Q13490,O43439,Q9H7L9,K7END0,Q14112,Q53TN4,P27540,Q07092,Q8NEB9,P07585,Q9UIF3,P21810,Q9UKA9,P61081,O00472,Q86XK2,P20591,Q7L5D6,Q8IUD6,P48556,Q15370,Q8WTS6,P00746,Q2TBE0,O60763,P27169,Q14624,Q9BX97,Q6W2J9,P53004,Q9UJK0,Q6NXT4,Q8WVN8,P07225,P02654,Q9UQE7,P42680,O75602,Q14520,O60906,Q9Y6D6,P55197,Q8TAV0,P49354,O14617,Q8WUH6,Q02543,Q9HD47,P82987,Q969X5,Q9ULJ6,Q8TAC2,H7C0R3,Q9HAU5,Q04941,P03952,Q8N6N3,P09871,P11310,Q6N043,Q8IY33,O95822,O94813,Q9BXR6,P07358,Q13136,P04114,Q75N03,Q92896,Q15369,Q14508,O95070,Q07507,P04217,Q9NVJ2,Q9BV40,P02765,Q9Y6Q5,P78381,Q92785,Q9NUM4,Q8NFQ8,P15090,P07357,O75911,Q9HCK5,P07360,Q9BWQ6,Q6PCB8,P28062,P04196,Q4LDE5,Q8TAL6,Q92598,P62277,Q8TED9,Q8TAF3,O14910,Q9NVE7,Q14118,Q8WV74,Q5GJ75,O75581,Q96GD0,Q3SXM5,Q9Y6D5,Q6P9B6,Q07617,O95445,P19021,Q9Y512,P05156,Q6ZRP7,Q96PD5,O75688,P15169,Q9HBM0,P52824,Q9H9B1,P35858,P02656,P56134,O15530,Q99759,Q96NW4,Q6IA69,Q10567,Q2TB90,Q9NRN5,Q15113,Q9H1C4,Q9HC98,O14524,Q12765,A2RRP1,P30519,P05543,Q9H3P7,Q13322,Q9NXV2,Q96EW2,Q9P0I2,Q9BYK8,Q8TE73,Q9ULT8,P04004,Q9UI46,P27482,Q9Y5W8,B5MD02,P55103,P00414,P29728,Q8TDQ7,Q969G6,Q92802,Q9UEE5,P50151,Q8TF50,P05141,Q9UK23,P80108,Q96KN1,Q6UXI9,A0A075B6K5,Q5H9U9,Q14789,Q96JK2,Q96E09,Q9Y4P8,O00622,O75781,Q96QR8,Q9BT22,Q9UMZ2,Q96QU8,Q6PID8,A1L4H1,Q2M1P5,Q8N468,P00747,Q6SPF0,Q9BR76,P09104,Q8WZ73,O60861,Q16627,P00734,Q8TEA1,Q8N9M5,Q9NQW8,Q9NY33,Q9BTA9,Q8NDX5,A0A8I5KWI7,Q86VU5,P22891,C9IZ57,P05160,O95486,Q9H9T3,O00187,Q5VVJ2,Q5VVQ6,Q9NWH7,Q9NRZ7,Q9NZV5,P61326,A6NK58,A0AV96,P58004,Q9ULV3,P62987,Q9UBX3,O60551,P02724,P08697,P32856,P52298,P05452,P19823,P42685,Q12774,P52564,Q9NZC7,P07451,P49356,P47989,Q8N5G2,Q9Y3M2,Q96SZ5,Q13470,Q15059,O15217,Q5VYY1,Q96AP7,Q06278,Q9H5Z1,O60831,Q9UHL4,Q14457,P02774,Q14573,P49184,Q96AB6,Q96BN2,Q16602,Q96E39,Q9NXF8,Q13948,P41162,O14613,P11233,P61165,P01100,Q14159,O76076,Q15848,P14324,A0A1B0GV96,P30047,P98160,Q9UNW9,Q86UL3,Q96EC8,Q13795,H0Y7F1,Q96KQ7,Q7Z6J9,O75376,Q9HD40,Q8NC54,Q08357,P49795,Q14683,A6NEL2,Q9Y6Q2,P78364,P02790,Q9BQ52,Q02218,Q9H0P0,O60356,Q9UKT7,Q6UXG8,Q96MY1,Q96M98,P51884,P62495,Q6GMV3,P02775,Q07654,Q9BRX8,O95436,Q9C0C2,P14543,Q99570,Q8N2M8,Q9BSR8,Q6QNY0,Q16654,Q12980,P09497,Q9P1Y6,O00470,Q99442,P20851,P41208,Q9H6Y5,Q06210,Q9P0U3,Q9NRR4,O60268,Q9ULZ3,P36954,Q12824,Q14694,Q8NCA5,P50591,Q5T7N3,Q9Y266,Q96JH7,P48740,Q96GM5,Q13439,Q8NCL4,O60333,P33527,Q9UK55,Q9H0L4,Q17R31,Q92623,Q9ULR3,Q6MZZ7,O75962,P01024,Q14999,L0R8F8,O00399,Q9UPY6,Q9UBE0,Q99426
C3N-00169,0.3469485040688056,0.29770097463199896,0.2991351258516648,0.37451336291785964,0.6824783755248962,0.5866075044858956,0.5501175062004204,0.0,0.43959022791686664,0.38681431815105327,0.3733099654370271,0.6405175168587629,0.4001381870418115,0.5231881258329381,0.1804719032573221,0.3487352889175339,0.5566632110002558,0.4672122310560196,0.5721830771466241,0.7155031712722781,0.37391069144640277,0.4438244768118196,0.5703999340219674,0.3162347411123463,0.18313804461695593,0.5310917925635348,0.3368661240608546,0.393117655183989,0.7455124637904831,0.5673381376024764,0.7548157429491944,0.24461744158673593,0.43524085389836387,0.13244918080691548,0.5605306760191944,0.3643583486074622,0.40151612649382074,0.4698461084561085,0.387682476224672,1.0,0.4471645893092431,0.3407909497641288,0.2304798592434416,0.5693966668514481,0.41457811253788446,0.3176372917770678,0.2071059619553175,0.7000466498022719,0.456399888831283,0.19964857943290504,0.2431846221658347,0.3121265830395714,0.1877090252664786,0.2877939011615105,0.3789902137835739,0.7620192741438014,0.36093601023517863,0.45577483798825913,0.5659795206846283,0.1714117091373044,0.43342036076607116,0.21842760191043809,0.19924898012883574,0.16346452790143928,0.3923673772060008,0.4501917810260565,0.41628983003828246,0.3946858995068885,0.35718676690479434,0.6121785657852197,0.5020457682998183,0.49216033559864236,0.32443157190454386,0.6208155019983899,0.8950017109561141,0.39990445384129814,0.2863051508393113,0.542681857540261,0.5995906618031608,0.692382718942488,0.3784202474023832,0.5848442141126959,0.5255283375786792,0.43575222725543483,0.28389136606873855,0.4287144032150234,0.802353246804854,0.8596307074659384,0.3533939003591797,0.4011312090079109,0.21452817486208886,0.617546371887709,0.6139198456305914,0.4544063762344859,1.0,0.2417013785724791,0.5336204059366096,0.3485294187581083,0.4352542385879854,0.3441555049548928,0.6661697674026552,0.3535107361728045,0.13465416793085083,0.4855842590911017,0.3459182075966645,0.5222879556744005,0.6057428048572246,0.34498329095416125,0.3510485396256584,0.2551814711057787,0.30061060773248727,0.866106081004177,0.4167827799863755,0.31049576811159696,0.7503457648398459,0.42382786381236137,0.6866241605613279,0.27817494751754523,0.6279316563191273,0.5790072917654463,0.5193576487803213,0.6115584287290048,0.26968872653145404,0.4710084899349578,0.3558207793729249,0.2428320009882281,0.7332462252240006,0.5064187756066936,0.852342054679438,0.5866691648625584,0.3893067819324916,0.5897309405690869,0.5747953003108428,0.2807469171125687,0.7677920718937976,0.5833611063589679,0.555078916703204,0.643594237946246,0.632642167766285,0.2034210500678455,0.6623531163369769,0.5431533339509862,0.5445179741187811,0.6010384985712758,0.47413293045678273,0.30274602517224736,0.35868117506429087,0.3681795714393914,0.2689543899278455,0.6830746163304777,0.6818956125665849,0.5088694059882215,0.7610937860491678,0.14203687231536577,0.20284180988458544,0.29220614769448616,0.4444459767350004,0.4671840731896877,0.4323320230736112,0.7102506043447914,0.6206854401933448,0.840130866499532,0.36742470599256905,0.15888628169598817,0.4346499910548349,0.38981980589152165,0.6426770203180787,0.5927356223686058,0.5112476797542298,0.41736026370715607,0.5831986809409937,0.7246411135717725,0.6016112271749208,0.6994080882762042,0.6230985609939861,0.7217680972325429,0.36548222635675387,0.6309123772083076,0.2024778558388043,0.3377446739439236,0.3683265960876847,0.60842367777094,0.49068052690027564,0.369965883062191,0.5438660459214049,0.31722207573477856,0.35035388713954596,0.5575595974240208,0.21543132027406742,0.46036700813549025,0.6167193135552989,0.7865303378817767,0.4477146123120752,0.1348174452670392,0.5140426553848059,0.6006247907726259,0.4579679090816704,0.2520934800176118,0.6498927705980062,0.685918907760179,0.32398536041974246,0.2815172130606598,0.7345364995745651,0.1963376217824715,0.7370999993396836,0.4970994220830658,0.5353671464181158,0.7397565457476016,0.5712982521366428,0.33781838374864037,0.49031857040711735,0.4224728910008224,0.5983886203808044,0.5294134227711922,0.7701247571723382,0.07644519655802284,0.5571339162951254,0.5991410996132593,1.0,0.45486188742825284,0.5331361775536871,0.2770937968371321,0.2384989042439134,0.2984430393389861,0.3470839839845592,0.6929873097459396,0.5264417504210392,0.3276955268835895,0.08584927418981181,0.569523954229707,0.5295986700541739,0.6952002805741362,0.7773459907755935,0.3207003570065723,0.49026598674461574,0.33748506766046305,0.3695085851391475,0.3007272465909985,0.7072821683006136,0.5470478705256507,0.5489076276634073,0.12342189599090148,0.38597117917457346,0.2084146253925674,0.6782367002942582,0.5480033077484983,0.6955244919328987,0.695279078310044,0.41051362583570494,0.6899398131306809,0.3383897480491589,0.6177460656562168,0.36756898999427445,0.3130458871457993,0.3154801402324434,0.5130999935168994,0.36777360102972523,0.5247279145778947,0.33472751215463603,0.36167001238732865,0.2010720780698314,0.04659843593072566,0.477723080000775,0.49865969415005296,0.6089651119949089,0.4010117715765489,0.41798450544465027,0.5320133058649184,0.7692201653711344,0.6401977849081337,0.5651027764761221,0.36438413881734455,0.5459609642988141,0.26512552073068996,0.22319183912140161,0.4547978898230749,0.3583432172942924,0.6357636090786674,0.5403327995115355,0.6932514891250179,0.6144060602225387,0.5250244153243226,0.409517810817178,0.4346061600940403,0.6989438347685883,0.2929822365816044,0.7117316342626374,0.3439540490380004,0.509663510480685,0.523297546420693,0.4608481748700548,0.3619276135284526,0.5394498350272467,0.5296337514218799,0.6600950814718534,0.672266820460445,0.6235030531355576,0.29133415900694093,0.6368591873127691,0.6018684963136138,0.3637844307724709,0.753871011056324,0.3939830095182053,0.6525243738616116,0.36464078284132917,0.3860393818757135,0.2246432000748868,0.46380005094466625,0.6122247205017963,0.207153798377405,0.19483064247085835,0.3604030696020146,0.8516940640444588,0.27992184466075365,0.5357179826453979,0.5187083271241484,0.5489372040900342,0.25316375495421006,0.2780969510474627,0.3984625301523632,0.40363593572902623,0.6028332285187847,0.8033694953554456,0.5657989130657519,0.8229307530921002,0.9136114436864808,0.6346586356472947,0.9949011147179938,0.5313735082551121,0.4710542300898659,0.4569023309207463,0.6668316917470101,0.6885663019751203,0.6950142323832154,0.34882453682584824,0.43757933134526183,0.6039715395269702,0.49525914949557404,0.25949564645449463,0.3386741811263434,0.3325720014137681,0.36402352530580195,0.4704824254370372,0.5451533514150491,0.6466334294228453,0.4631055193825624,0.33312578054213837,0.46317444985110257,0.5305645829023007,0.9073828109273983,0.08436566810472357,0.23333733859976302,0.1784590620490185,0.6796237491370416,0.6095176552065915,0.6841390332370025,0.28199327262170204,0.24250358699273278,0.822284566466557,0.25205665825817736,0.20528702874652982,0.5847180005111561,0.18312059073606513,0.32109742209256176,0.3276396003493316,0.3319484779618893,0.9190240087295685,0.3465677548862445,0.6124367778420385,0.30974822576283145,0.8385911516215359,0.5040435581501352,0.41996292366184207,0.36256888424377287,0.6885014009899493,0.28113450062206446,0.3927715564145773,0.47431409554894977,0.6691127911050856,0.6101847140472927,0.4899120403902195,0.5680604291739861,0.29181046306516123,0.5019314680592508,0.605021807496021,0.39066796275135474,0.36715772121345225,0.39665970190705124,0.8058562869061454,0.6137742688708983,0.4176420987122622,0.5778340338774832,0.4552400086808226,0.7387546523659854,0.5141017357903284,0.07778726588164986,0.5167270149792156,0.12003101735999167,0.2867115474252451,0.3641487203939917,0.6431752946669391,0.3241494705304362,0.3378144939380672,0.7479669269535227,0.06828794004628058,0.5248794766536342,0.36933865569417534,0.7357979833277941,0.09572951731780677,0.7523995531744756,0.7644887234790403,0.6303899056622235,0.44840100804955085,0.2672829539154904,0.8191530873926345,0.4287665102502274,0.5783504895216538,0.5035793693533863,0.7124810169011653,0.4967814401535424,0.4055767290304626,0.4090348511614632,0.4928592284551332,0.038228706569594095,0.5214736603271639,0.5675140949937987,0.4318848967520772,0.3848003352936402,0.2370917797877734,0.44704174985990264,0.9200146005195275,0.8198985189334707,0.73848350076298,0.7177962290267192,0.7810138827590194,0.6676785567564103,1.0,0.1985692977786453,0.25525566795641286,0.29062496292959317,0.5224063366228218,0.5363569849138745,0.43393304970406543,0.5721651356928383,0.3583127564689832,0.8114626298561625,0.5163047161968359,0.34981382002052896,0.7837907533874908,0.35770146388053803,0.5444799996661231,0.27910628524414793,0.33727186141920207,0.21220971089735485,0.6261921585571955,0.437804372786081,0.41778951813537724,0.8023609669843417,0.590880647759926,0.8555178552491451,0.24352537045193046,0.47886927257683354,0.4672961819669794,0.9769186558795848,0.5488703250662326,0.7609238022415372,0.6755347970590764,0.4259053256012839,0.48204617858928245,0.35525642553989023,0.3006609814778667,0.6317718884987293,0.36884068071011544,0.6703583892546394,0.5158809664639605,0.802286921170106,0.3692013411053061,0.6805021384840746,0.6477045608434331,0.862647968928707,0.32243833340310246,0.32809461060883294,0.20996885191430437,0.49623115925325223,0.43326501164562004,0.5452962893185482,0.8184137562959553,0.4029813202006096,0.6053746265264586,0.8527488187453844,0.7367652600245407,0.6445467155555438,0.24034296797811905,0.34833903188039983,0.1852439627008664,0.6180309797256349,0.48568889737026666,0.40748602703231995,0.6348323982118469,0.24071212965197475,0.2692588532209701,0.243665089680011,0.8667921777478629,0.45202770790376245,0.3572338834259341,0.4945031242453215,1.0,0.5570755672405383,0.38591148593238955,0.34078179288000143,0.3173261986542961,0.4682095387595986,0.31075041491340727,0.3328839665469667,0.8231244556441677,0.28884891225667175,0.2696106942087084,0.3758956045558097,0.5154894724829058,0.567042648742131,0.3424904816604979,0.454181065418755,0.3511198787196026,0.49952619303277146,0.23544075192217484,0.10903475643985594,0.3744505681806718,0.45924178711686636,0.20214294614711648,0.21002075248607355,0.5808996268320179,0.4589849923993903,0.6994168952519324,0.35604923160364166,0.07107561593310763,0.6368170063989549,0.31597534057468124,0.028091647591395486,0.7220405163995913,0.2500082068650471,0.5359173707028102,0.5055356546655361,0.3604668302256684,0.12246125173662215,0.4958202420686426,0.13951603961261405,0.27714825301311397,0.7434061988100353,0.6166955419578599,0.4471253266062938,0.0,0.421238686855574,0.32577135520076084,0.1675392937040172,0.2899592483837008
C3N-02000,0.33192415811042153,0.6065816039352434,0.44166412368589825,0.8596257452283282,0.506348387958452,0.22969172278866345,0.38109250915613124,0.8240643333010382,0.3757984612282179,0.8459663539312352,0.35219696378038634,0.47184515118407333,0.27291598557300034,0.004816687017678234,0.4513793897465188,0.6513775047960797,0.32413145122788123,0.4636585997486531,0.4493894745649287,0.20615180771273955,0.13198112190121236,0.70377948126891,0.4070031561764189,0.498038782833909,0.4965542134947265,0.6302993819121525,0.5989948346628431,0.6292877560077432,0.4781431512193457,0.4089114740870343,0.166530710409738,0.25692128065215236,0.4184268891818874,0.6171934622440745,0.6034613229247121,0.5746331129196296,0.18377628496452836,0.8241025586356461,0.5553277508550849,0.0,0.1097289300373081,0.4325696580979095,0.2824507660431763,0.51390985228044,0.4854431579587546,0.680959557584039,0.42888940304417744,0.4158906531334017,0.4922755300170154,0.45355708492792957,0.5693952815395846,0.7090191208985868,0.5765535674755498,0.7679437620391099,0.6733014687930119,0.5733147246547468,0.35467077361060717,0.4833627674773213,0.3232229453774451,0.2561516090585094,0.4093324431660115,0.5623382941812771,0.5251432679496446,0.5589381574241443,0.3885720878268515,0.6779483642777961,0.3388814987779565,0.5673694181501201,0.3549089183438925,0.2612793771291475,0.7650522255701784,0.3517643156738597,0.3132641035947259,0.5395674419927055,0.13877144295655341,0.4553146625666393,0.4494171522167889,0.3256898303606519,0.35119806063164916,0.5323322004739222,0.1599651800229811,0.6288583781595563,0.6848353782872003,0.7324994925450952,0.6679029750305929,0.8365046793147268,0.5408436918834756,0.5602356576453653,0.7358525905762257,0.497110528997343,0.31756660510867185,0.49167315160921987,0.5103196673330075,0.24559587997572407,0.3552266257357566,0.5789192016343243,0.455340327696927,0.7697792472258023,0.6306092408660273,0.5924099722759246,0.36453458114365667,0.25630829061451443,0.460821362640484,0.360653886422714,0.7326146428370777,0.2618276843214318,0.2011764902801012,0.7070967831629957,0.5712054624577831,0.3990175615936664,0.9272507107244579,0.47241853717230153,0.48975077461419225,0.21961475191518076,0.6656814301848364,0.4898523896356739,0.3321177674988576,0.5549084907315525,0.9331016310983351,0.6053518142785581,0.2865539315125005,0.30591374533230464,0.35857243960301766,0.5647573832298463,0.5002600736378096,0.4497629150832303,0.7571291668385332,0.3893321258019604,0.48048847151421725,0.3615708855376778,0.20380896202084742,0.27180055760883093,0.44496953198149214,0.24008495559790077,0.6503353013845476,0.40484984137504654,0.5354369318898211,0.27185465955970045,0.6821849359991266,0.3817887522625991,0.48359721043891923,0.09199074413816177,0.6440545726415259,0.29901696826917856,0.5696768833207777,0.45626758389734157,0.3235676795798952,0.23375656895482777,0.4970451914304803,0.6185671898037892,0.364064420397078,0.6566271059193625,0.5210001987110573,0.2503772221862697,0.5124193200258489,0.31136232135389363,0.4602071513111774,0.42904314836457935,0.6864320843986995,0.626093474103369,0.3738382973337693,0.5431362280047622,0.29828360381902286,0.794044475594962,0.5238197400334652,0.2924063095641003,0.7588825460109945,0.4359426438861238,0.7046988957261542,0.4226464017167224,0.2655503502257748,0.38992422669219984,0.25385101038643043,0.5413813451761662,0.33247843578906,0.24250466879083632,0.4378947358307741,0.3443648043151448,0.24718420900843086,0.27056730693609765,0.5135650697776697,0.2984641985944734,0.4082443672471996,0.23776446967298703,0.36566442614405403,0.589593763818435,0.46906355909198005,0.5878503582192742,0.5448134375834979,0.2926643200712249,0.6313378688238807,0.5037112989551549,0.2176119098642353,0.6622930339703572,0.6291764639890047,0.19199885109731518,0.44074686549183184,0.20057685972878403,0.3569620345516018,0.44630792065934344,0.5613271393284158,0.45356432868319363,0.6909120093741681,1.0000000000000009,0.5073225757124904,0.46186244764115436,0.22985466132139898,0.3139562426088789,0.6943528966606038,0.7093218882199155,0.4172367276026314,0.5992555554923165,0.5803910317883041,0.43130931146798446,0.39904368760867115,0.3654670495015395,0.4834653637703372,0.5088769692006743,0.5662526726144979,0.29323340840728385,0.4583002633973008,0.1426203696054813,0.5541912009431762,0.3553630728994106,0.4693058123431033,0.8345886626862526,0.16515047216690348,0.37462444570403797,0.40659293483458114,0.763376332050484,0.7597731917863513,0.5744956534850836,0.4500587851289737,0.716075001205219,0.5713359557591602,0.22799036237033476,0.5147292632184026,0.4918108446209537,0.4589583401238837,0.30970171001586344,0.37822608823241843,0.27429475686472315,0.7528780813592828,0.5748490262921191,0.30158794361409846,0.33201927209905335,0.4196661282619729,0.47193716854979684,0.6416025083461214,0.5559689469608626,0.8165947731337617,0.3837509125061267,0.48497515368624633,0.7857152519949437,0.309054234396843,0.44756863461086027,0.5106754735934977,0.5382469642926679,0.4322942707360262,0.5199300190920297,0.11350086392958758,0.428322574405092,0.8215863074670118,0.5352605352890976,0.7738929594773758,0.7180589807241375,0.46508367841251186,0.2763079514622149,0.4478560568137162,0.7960656797959267,0.2876707267120455,0.3432215597033075,0.47975673207102254,0.5388663895312522,0.3589462898038054,0.6852123087950179,0.4946254916530428,0.37570015202273765,0.6263845473052534,0.3004562310683738,0.0,0.6043796091929838,0.7850641474499511,0.5465395036970366,0.6664410448795035,0.43747615200235046,0.4331693262854639,0.4449274105328378,0.43944453317820553,0.40849378649863866,0.6725223439096233,0.6316268719282707,0.5250172353322036,0.3618644256278447,0.7406389181293385,0.33645538227387917,0.3162319429644729,0.6366183301611033,0.4010481106626731,0.3328708776935727,0.7049586278642064,0.24118957509347538,0.5232016061454665,0.3852591551015916,0.25700750886667834,0.263648176090852,0.689047334550084,0.4215905989744009,0.3601851348160139,0.20586969753583162,0.3330371760715547,1.0,0.6565947617593011,0.3229131388359683,0.7359881169212574,0.5001776787003802,0.7451210039636678,0.6119140493545405,0.5073703717070472,0.5552572830073785,0.4547470137491221,0.33733355189768766,0.4493553285163685,0.6457085987026829,0.2589977975981288,0.47852144488245507,0.4667234521285799,0.5882673106742953,0.31807187323784536,0.7417509634100963,0.45969332457547907,0.486509912444955,0.39124570669591563,0.5570435254947617,0.44911970357661346,0.65940931329337,0.6198996564566386,0.31637152819456205,0.438613828664133,0.5513294554579389,0.42010608120697723,0.31617479807149174,0.32389409348158615,0.6805828313050961,0.6912303957014725,0.8377633774780424,0.4851773751995285,0.637798706396218,0.7091142672107544,0.4668108661394932,0.5004747889569252,0.24501402994682842,0.27935756590240324,0.3156388664742025,0.8529050742497208,0.3096040912218907,0.6612236488814807,0.5347744984730554,0.4623535730552355,0.7639441334420365,0.11056915906412801,0.29580800604950497,0.7685383443193681,0.40544680368234776,0.5407872869359966,0.6503426330887994,0.4270354091923849,0.1624665515145196,0.5571470526563722,0.6423867618612444,0.3741921420846719,0.5031664311846864,0.505299410439104,0.3925646584321054,0.4076500849017819,0.7783362279490582,0.2628133863161555,0.386684508236395,0.6269127244697241,0.44022612581695597,0.5462948519668007,0.2905305238189868,0.2875550502287396,0.6001837267668595,0.53051839385828,0.7595717615999291,0.7331248782338253,0.4564597417881906,0.7709936512769033,0.556566660498893,0.6310843491803464,0.48045374078592396,0.3582135517282019,0.36512346701367804,0.4437638891377027,0.41655713052818655,0.3363467588847726,0.4776863721617275,0.6247650163491194,0.3331509377636994,0.3994610003256849,0.1819842519859458,0.5558261618709679,0.5353346549591604,0.27535973013241666,0.2635408855591628,0.7254757673160057,0.3969292500221755,0.4445874093278057,0.5127839788422373,0.6065251178730069,0.3362741684603172,0.18343250335661665,0.3428096681788837,0.311896751253963,0.4711140356514676,0.4781462404472805,0.654046818416762,0.6550100272098014,0.4226591821369752,0.682178416921932,0.3346377254502304,0.6784043214000128,0.3984510553301144,0.4504025865504886,0.6125822453117138,0.4121735718560924,0.7540752251634721,0.4180682626185348,0.3524286472516085,0.6903332757183858,0.3583820230133199,0.4271264083054813,0.46944262691911476,0.532501590783049,0.5012219334670149,0.47045856924225227,0.5057914130014076,0.34584412238897055,0.3006736120492075,0.39104654457427257,0.46700539268231545,0.5609665294621999,0.401919556648231,0.1430096690659024,0.6316211592465955,0.2853740095189803,0.6120770171517833,0.5945378907521235,0.5330524042725173,0.4898459379199096,0.3737732562866558,0.28243023763251784,0.46133454470613344,0.39237198602894985,0.5688859705585543,0.3914370631395734,0.5795292263519229,0.6131167693615378,0.18209593868369467,0.7662450230720808,0.664761426389914,0.6729993797706051,0.3648607209808272,0.22810254144204656,0.4701959270255198,0.6528430158622109,0.500523637777353,0.5255115217106576,0.32299622544336337,0.3970253289316883,0.2012441869902677,0.8617049756251074,0.3885971865756872,0.6212775034031637,0.47945749114414227,0.38922224346492307,0.4703752969112216,0.7162848087613689,0.42095768664041344,0.4597689922268309,0.12830491096658214,0.46697463880954615,0.5407795462289613,0.35414192107388587,0.7029678269534614,0.4627787366904794,0.810665550957971,0.4367912870947439,0.720161674110745,0.6916603092255409,0.2581209170008183,0.1819450855652036,0.6092483511192874,0.32203668574573463,0.739615042240894,0.6964581730436024,0.35775333987661107,0.21222624484456176,0.7193597776872984,0.4893158192240641,0.36198121046000864,0.7716185536597084,0.6060110509542591,0.49154076418832116,0.30380624744575435,0.36293765476440054,0.6300230970175313,0.24969859921740856,0.23377261882045275,0.3531389385476764,0.636009514422545,0.2017988424719448,0.3102233056997985,0.45933155417806404,0.43857792434063825,0.5616355188530022,0.4322600191942305,0.4042716453846573,0.46076634783491244,1.0,0.6941093578571014,0.3101506762231736,0.6324511749101234,0.41769046612002647,0.34150038358868606,0.37182392520298535,0.5979317496820471,0.4346610479575297,0.4120595206553048,0.5863927838658078,0.6161911467329162,0.3765712334994067,0.5567925001707543,0.43269519326172556,0.36850736726661104,0.31745163088996264,0.6289003924358418,0.3214233908945472,0.4470991726685156,0.5188329172022232,0.3422716862159163,0.4889687146721471,0.28917611548993527,0.4296999549742839,0.33838577820783655,0.2151764683832713,0.3978233244587184,0.29402017861782426,0.5639823191520534,0.2534413051585229,0.37745812688193325,0.47936657106542313,0.32180087786640854,0.2640626346077397
