,P29475,Q9Y600,O43426,P22105,P28906,O60353,P11310,O94911,Q9Y2Y8,P24723,O14639,Q96HA7,Q9H857,P50281,Q8ND71,Q9Y240,P12544,Q5U651,P17301,Q96QR8,Q9NZM3,Q9BR39,Q05315,Q06278,P25098,Q15124,O00461,P15428,P24347,P51114,O95980,Q14573,P13535,Q9BRU9,O60237,A2RTX5,Q9UBV7,Q6YP21,P13727,Q8ND82,Q9UNE7,Q96MG2,Q9H9S4,P62253,O94874,A0A384NL29,P11055,B0I1T2,A0A075B6K4,Q53T59,O15031,Q16394,Q8ND30,Q9H4E7,Q8N0Z6,P05556,Q01484,Q14146,Q9UKV8,Q14005,P12724,Q658Y4,P35754,Q9H1R3,P14598,Q6P589,Q96RL7,O14896,Q9UNZ2,P42331,P50749,O94888,Q9NZK5,Q96RU3,Q5T5U3,Q9BZQ6,P08294,P46020,Q8N474,Q15027,Q13061,P15088,O43752,P10153,Q7Z2X4,P10412,O95760,Q9BUB5,Q01543,Q8N8A6,Q01432,Q15435,Q9NXU5,P08069,Q8IUZ5,Q86UD1,P24298,P14151,P12882,Q6UVY6,Q9NPC6,Q9UPR0,Q96PU4,Q9Y4G2,P05771,Q13422,O75023,Q8TAA9,Q8NHV1,O60496,Q6JBY9,Q9H3N1,O60507,Q9H171,Q9Y376,Q5BKX8,P22059,P14207,Q9H1E3,Q9NUV9,Q4G0F5,P85037,P16885,P49589,O75342,Q9UKS6,Q9UIW2,A6NC98,P23109,O14519,Q15691,Q8WU79,P20701,P43403,Q13683,P21128,Q02809,P41219,Q13043,O15247,Q96E09,Q9BY32,P06312,P12829,Q969E8,P13674,P19013,P19237,P17540,P49407,Q86U38,Q96Q06,Q96AM1,Q7Z6J4,Q8N2H4,P49789,Q96MM6,Q9HCU4,Q5JSP0,Q9UIK4,P42768,Q92835,Q9Y5J5,Q9NUQ8,Q8WUN7,Q8WYJ6,Q9NTJ4,Q9NY97,P45452,P24310,Q5TEJ8,Q9Y230,P58062,Q3MHD2,Q15772,Q9UHP9,Q13127,O75953,O60287,P14222,P14621,P16284,P23634,Q5R3I4,P55083,A5PLL7,A0A0C4DH36,Q9NQT4,Q13617,P13501,O60662,P14317,A0A075B6S5,O75683,Q99442,Q13203,Q5VXT5,Q15080,Q6UWP7,P35790,P20827,Q8IXT5,Q9NX18,Q53QZ3,Q6ZP80,Q9H8L6,O95544,P14854,P10606,Q8N1N4,Q9H3S1,Q9NYJ1,Q01813,Q8NBJ5,O60313,Q6NVY1,Q96CW6,Q9Y624,P09601,Q15437,Q92851,Q16254,Q86VF7,Q92508,P31146,P50461,Q7Z6I6,P20042,O00330,Q9H7C4,Q5T5P2,Q96RE7,P08631,Q6P4A8,P98171,A8CG34,Q9H089,P35052,Q5VT25,Q14160,Q15493,Q8ND04,O15305,Q92608,P23327,Q9H3S4,Q15111,Q86WA8,P23946,P63302,Q9NRX4,Q07283,Q9BUD6,Q53FT3,Q8N6H7,Q96FV2,Q8NFZ5,Q8IWX7,P30520,Q8WWP7,P06729,O00400,Q9BXY0,Q9NVN8,Q9UHX3,Q13530,O15427,P09471,P12883,Q9NTM9,Q13642,Q99683,O60832,O00214,Q92556,O00499,Q9NRW4,P20132,Q6UY14,Q92619,Q9BTC0,O00472,Q9BVV7,P08590,P45877,Q9NXF1,Q9NQ38,Q9UBG3,Q9NRY5,Q99708,O95235,Q9BPZ7,Q6ZMU5,Q9Y3Z3,O94819,Q9NVV4,Q14004,P32121,O95466,O95382,P07947,P27708,P53350,P52566,Q86YB7,Q8NEC7,Q9HA82,Q8N6L1,Q8NDI1,P17661,O43920,Q16644,Q9NP74,O15117,Q9H3G5,P19878,Q9Y623,Q07507,P41240,P09693,P01700,Q16821,Q13326,Q9UIA0,P00533,Q96J02,Q8TCU6,P01591,Q5T5X7,O14958,P46976,Q9UHF7,Q96C36,Q13177,Q6P9H5,P08575,Q96F07,O75355,Q9Y2P8,O75380,P61978,P28370,Q5PSV4,P51970,Q92901,P15498,Q2T9J0,Q63HR2,Q9Y3T9,P24385,Q6P5Q4,Q9Y3P4,Q96N66,O75112,O14558,Q6PI48,Q7Z7A1,Q5VST9,Q9UKN8,Q9H1P3,O60268,Q02383,Q86YV0,P41743,Q15052,O43292,Q86X29,Q8N3D4,Q08426,P61225,P14649,Q9UJ83,Q99594,Q7RTN6,Q8IZ07,Q15014,Q969L2,Q9UJS0,Q96I24,P20248,Q5PRF9,Q969T3,Q0VAK6,Q5TD97,O00442,Q49AH0,Q9P2A4,Q7L5D6,P32856,O75791,Q702N8,P10916,P02786,Q6P4Q7,P78345,O15126,Q9UBY9,Q12988,Q04759,Q9P035,Q9H7B2,Q13554,Q8WXF7,Q9H3C7,P02748,Q99972,P61224,Q5VTT5,Q9Y2U8,Q92959,P55039,P38435,O15440,O00160,P15153,Q9H0N5,P48730,Q9NTX5,P0CJ78,Q93063,Q8IVI9,P41221,P48426,Q9Y6X9,P42685,P11532,Q5S007,O14523,O95707,B5ME97,Q05397,Q96MF6,P20929,Q16134,Q96SI1,Q16585,Q16775,O60294,Q86TI0,Q16798,Q8N335,Q9UGL1,Q96J84,Q96G21,P36873,P25774,P58340,Q7L5L3,P15408,Q9Y4K4,Q9BXW9,Q96AZ6,Q9Y265,Q16853,Q9UKM7,Q5SRH9,P50750,O00478,Q9H098,Q8TED1,Q86T24,P13805,Q93100,Q7Z417,Q14558,Q9H488,Q8NF50,Q969E2,P78406,Q8N2K0,P33151,Q9P258,Q9BSR8,O95881,Q9Y2J8,O43390,P28289,Q14694,P47813,O76070,P30414,Q14126,Q86Y39,Q6P179,Q9HAS0,Q9GZV1,Q9BTA9,Q6UXB8,Q9C0D9,P26010,P21695,Q9NVU0,Q8NI60,Q08211,Q9BQG0,Q9UHA7,Q92918,P53677,O75438,O15211,Q70J99,Q13308,Q5T0F9,Q9UHY7,P13612,Q5SNT2,Q9BZH6,Q8NBK3,P17174,Q9BUE6,P01871,Q9Y4C1,Q9ULC5,Q9NY15,Q6ISB3,O95178,P55008,Q13151,P11912,O94762,Q6ZXV5,Q9BZD4,Q14161,Q99501,Q9P291,Q6IAA8,Q9BRF8,O00168,Q8TB37,P50993,Q9P2Y5,P07919,Q14498,P35568,Q9UHI5,Q9UNA1,O95084,Q9Y6A4,Q30154,Q9BVM2,Q86U42,Q9UJ68,Q86VI3,O60861,A0A0B4J1V0,P30260,P26012,Q9H7H0,Q8WWW0,Q9H7F0,Q8WWI5,Q2UY09,Q14061,Q9UKD2,Q9BXJ4,Q9NY93,Q15642,C9J2H1,Q9HAD4,Q9H4M9,Q05639,Q96P70,Q8N5B7,Q9H330,Q9UGN4,P07197,Q10469,P32456,Q70IA8,P82909,O43182,Q9UII2,Q86TD4,P55212,Q15306,O94992,Q5VWP3,Q08623,Q8NEJ9,P09326,Q6H8Q1,P48735,Q6ZMR5,Q96CV9,P63316,Q56VL3,Q9BYB0,Q2TBA0,Q16643,Q6F5E8,O60880,P01699,Q92523,Q68BL7,P43487,O75563,P52179,Q9Y2G3,Q9BYN0,O00469,Q8IWT6,Q96NE9,Q9BQS8,Q13075,Q9P107,Q9Y4W2,Q9HAU5,Q12830,Q96AA3,Q9HC78,P15529,Q9BW30,Q9Y4G8,P32942,P36776,Q9UBF9,Q86WV1,Q16626,Q13568,Q8NDY3,Q9Y2I7,O00488,O00483,P08519,Q9BWU0,Q9Y2D0,P34059,Q15334,P16234,Q03169,Q92530,P40306,O75319,O00264,A8MUH2,Q8TDC0,Q8TBB5,P47224,Q9HA77,O15460,O95210,O60307,Q99933,Q96BZ4,Q9BUL9,P24941,Q9H0W8,Q9BQ69,Q92542,Q05469,Q9HAV7,Q92503,Q9NZB2,P20807,Q9UKF6,Q8N8A2,O00750,P35573,P35914,P40189,P05976,Q96HV5,Q9NP98,Q04864,Q9BXX0,Q9Y5Q3,O15315,P13497,Q01968,Q9BTX1,Q9BQ04,Q14693,Q9BV38,Q5H8A4,Q99470,O60568,Q06187,Q16512,Q9Y4Z0,Q9Y2J2,Q9UPQ8,Q15075,Q9UMS6,Q86WW8,O43586,Q9NRG9,P62072,Q96I15,Q8WZ42,P62304
C3L-00987,0.23219565240181161,0.5865223054830908,0.5602505917203224,0.8480175283063911,0.7292374249526592,0.5716133625620863,0.686282865883836,0.7236442275226755,0.5476560223527667,0.5809130468603261,0.8916927021454839,0.3460093082143203,0.784114999491976,0.36924638301239554,0.5173793907187285,0.2675818084539623,0.22845705861576437,0.8055683662518902,0.013974222743224018,0.5028441096823464,0.1600386897081023,0.964237684859353,0.5558470003647171,0.7337415036569475,0.13352286022183968,0.8220020293831878,0.2585649937328789,0.6271304298753391,0.6983821657503348,0.887270268420691,0.42010762720121164,0.43901788121121754,0.8560230687506358,0.47789427834541165,0.8879447471731394,0.6917685007196539,0.46168222267126424,0.36731571538818564,0.5937241135214659,0.745053765412818,0.71389109843307,0.939178629348238,0.8387957097124712,0.2902615208862631,0.4495819081443031,0.34209348677986284,0.8663997356410551,0.21309883212599345,0.3194769047680026,0.3815452141622231,0.22361712925982857,0.4610074417985688,0.1570854424548429,0.13706339200626338,0.7081556527789274,0.230207332643241,0.8516541049658528,0.6195660902595002,0.4184294919470126,0.25689303307529876,0.5255783056196393,0.18085370362049602,0.7680240693149116,0.9410588535461524,0.2435925761389477,0.27242307547563094,0.7204612341951631,0.466262175204772,0.31810370367790597,0.2489291599090988,0.340049750496064,0.7269504287915094,0.39382593360023144,0.2563039233040403,0.2198145231070754,0.3512186526173302,0.5435833511926873,0.7585722392124978,0.5172548792971066,0.23826481399839405,0.908239831405663,0.3725946645124698,0.2610112365677626,0.6988615739497055,0.6159892321751244,0.597684307310594,0.4781666628624004,0.4738068444946961,0.36016073718314434,0.5678698976782073,0.21853110493468364,0.35555832800276477,0.6908965092004404,0.22736680685390986,0.6887772967255259,0.21575382567294987,0.9130880638561614,0.36194227507897203,0.6595630323816479,0.35976194297998276,0.9999999999999996,0.6055776936276871,0.4135521669292732,0.4699865549570248,0.24893925512131698,0.210891253816893,0.3779689718889685,0.3720983618037206,0.3426869788806135,0.4504771832410288,0.2567950309475382,0.36675120554390617,0.4529902671956343,0.17979338368789577,0.33511643886277476,0.9468827304890173,0.4004194410193165,0.5750414304427851,0.5814718830053618,0.3555665572612998,0.6254770713869142,0.05862777169877198,0.2348563627376663,0.2926369304766965,0.11585650266688141,0.8721089449991011,0.18192506904529182,0.2834193687388282,1.0,0.42374940999808786,0.9019454354941665,0.1793236664020661,0.253192998558311,0.3076442837071074,0.8461517056350107,0.2155265963809505,0.5607444371489603,0.6142044402470992,0.08772029169321272,0.5650458747015712,0.28122335754192207,0.527487439591388,0.4528328132517849,0.7659665763667167,0.8825581707974202,0.46937698764580915,0.34546960726813225,1.0000000000000004,0.9769639714468532,0.4675177233557921,0.602846298273203,0.9272928702186132,0.4907973257677636,0.37973014166413677,0.2842682886615737,0.7298365917960936,0.6510099556872042,0.09598384852525399,0.26690021113261153,0.40945991424718287,0.35942158479429587,0.2468187697199058,0.35272235130795426,0.48819499903125063,0.5250816265057345,0.41725145584221046,1.0,0.7313150126466521,0.18522822273376072,0.8449449452290461,0.3651449361335981,0.5510089195315047,0.12405479609283354,0.8569139448493033,1.0,0.9999999999999996,0.4541977397007191,0.6275987214186429,0.5579779886382052,0.35357495317402243,0.9368665091419004,0.5438198874157472,0.5261429104403881,0.688702541209711,0.49396896431566084,0.2161614624923054,0.1210010380346862,0.21047689928935753,0.3848470241022426,0.2547719415423728,0.9402447397610048,0.28081248760725774,0.4516540335397279,0.5363874883308117,0.4716306917091124,0.9855813893583178,0.9519701725918122,0.37215524627521646,0.5391021239322313,0.44174121762979013,0.5100183233882118,0.45648269976692646,0.39335013943940034,0.2118305418048081,0.8192258100254204,0.5491724286464859,0.35154287954619434,0.9225435043752874,0.9335259418090462,0.2166637199018071,0.12781012274175474,0.7564987436368327,0.36926727801239156,0.5118216153723054,0.4813457220173021,0.800961786346706,0.49763005323915266,0.5510410501531311,0.3893661261036758,0.18546705620526183,0.37652551050709526,0.598109709484234,0.9999999999999996,0.6762203327424423,0.24504127144887633,0.9042258029646213,0.31415187902921016,0.47623968888682455,0.9664308556526926,1.0,0.5437746687943026,0.7348053850729599,0.3990331656965953,0.3751261020864005,0.35223951848682056,0.5383396546059753,0.39375992114239367,0.7531383939819367,0.6712842985523917,0.4924795819759673,1.0,0.35440693091108244,0.39679359225259603,0.2414154466049343,0.8811746167715291,0.4736261113811633,0.7593793991576554,0.41526328297361914,0.363260589376444,0.36877257592646195,1.0,0.5584086356488069,0.2797291113139728,0.5967817336927723,0.2475214144982978,0.8295710167406583,0.400567453000674,0.9539492342697606,0.41964203268658196,0.36598870592706945,0.2799382436951374,0.5327511583422204,0.3215821835285144,0.30293842557862405,0.3827157654938933,0.4050395059059735,0.4090005277952269,0.37127665574069546,1.0,0.7069651424527272,0.9302723829951338,0.1513970706061123,0.3500003621666039,0.15508694254156907,0.32338362204474613,1.0,0.5358882596785062,0.33637666305525826,0.5893529595562423,0.24548309076847996,0.3496395000661714,0.5650760326193733,0.8321020022563452,1.0000000000000004,0.2950718888318864,0.24215716311907443,0.16960324770954482,0.3588661660804151,0.4220678677709877,0.4043292814410986,0.13240617555031875,0.9211152677735797,1.0,0.5362469721827878,0.47810319534127466,0.5401254287280324,0.4805957376396961,0.25952566874516236,0.25548583857404417,0.2688013854072864,0.3508443123095084,0.3669711893875096,0.8009116400267384,0.2236128881131041,0.7817775103132547,0.3860374827266515,0.3970244900622584,0.5869110936204951,0.7711968229109587,0.9490936015003575,0.6106145163890542,0.8360296821439093,0.6093010012472639,0.25703516310436214,0.5471166891280941,0.21913068242550615,0.6073592834431683,0.49709990367640167,0.15994122016984313,0.24831651987861036,0.5235120715910622,0.9430407488770061,0.9196514132970308,0.7317463788920593,0.2514731260152612,0.6968014020001156,0.3004775395062236,0.6047009010959288,0.4855335931685403,0.8408154679424773,0.8546200038629284,0.3046926584779346,0.7025519773740756,0.3237766424119499,0.4820686397625895,0.21073589018462435,0.2052974283833251,0.40026473418847974,0.030545336347181262,0.9143481390519792,0.6955663463844779,0.5564064414070611,0.8700107184645063,0.7920500270094131,0.9230611753424713,0.33102141004403585,0.2981351845098832,0.7267869817664021,0.304780714571649,0.4537025344311445,0.9999999999999996,0.30551935495817695,0.45425387121935845,1.0,0.9398439143209387,0.5690098966609938,0.15510368166037836,1.0,0.5523696479147802,0.20056080507467833,0.2633305861822599,0.3528250047094974,0.2372827049670203,0.2877208859310407,0.3597164808544395,0.5444807139733037,0.1585245807374731,0.6765679746259341,0.4521153858683471,0.5186288760652484,0.9999999999999996,0.31483945366752764,0.4842755358336497,0.3588287782124375,0.15127908617319363,0.4726305721998596,0.38713055225980586,0.37961290088574096,0.4948196088043879,0.9595124683613081,0.49314238786021924,0.7146967308434178,0.900777629547628,0.7504971866012884,0.5378810285141391,1.0,0.4559713224445545,0.12804610255497195,0.4148188456159332,0.3227972835983035,1.0,1.0,0.3978993039237997,0.4568433346530689,0.6728495620039361,0.21538203703483916,1.0,1.0,0.8856103519379772,0.3250879506228017,0.35173689401733554,0.9648480667810624,0.3731858798656731,0.4747253278308783,0.5587572835310723,0.8487004183249427,0.2002428938859886,1.0,0.0473848996969668,0.6880442305324417,0.27952901500548677,0.573865995504578,0.6603768321961869,0.2786787619602844,0.20688684001605928,0.9213038420579203,0.14569550624755578,0.43354766824160684,0.5058618014246559,0.258654558502208,0.5618495136100972,0.5131406877862403,0.21431243679666956,0.3425074798299814,0.15270165816690184,0.9364454098315695,0.1975405472021663,0.28513825359810063,0.7936505858617693,0.497173467108869,0.6495495449908297,1.0,1.0000000000000009,0.8770913375357239,0.7100408267221425,0.9431633911219315,0.9120415802750443,0.5460671765966243,0.3840631957700733,0.7352580128987416,1.0,0.4827771586847902,0.5209673605438265,0.4089157732590287,0.05218431367701015,0.45171600923633193,0.9597110323388707,0.4004409043824966,0.38527215312250185,0.16726035703285902,0.45670115299257397,0.2588354225645544,0.5874280107129515,0.802217916324274,0.2638881451015944,0.27156055743362284,0.31341823730926777,0.25587281539531315,0.27402228890337454,0.41899877960068643,0.4531149842781428,1.0000000000000004,0.8211164147370589,0.6011322173375824,0.3209476799906241,0.5553325183651943,0.17983421072749728,0.6156407958590044,0.4522832007098714,0.158716742826007,0.6040872697040491,0.2409829287396228,0.5215564177816692,0.5095955421050675,0.8720434032916575,0.33474003344154823,1.0,0.8189973248001721,0.6346400535066063,0.3528408470945754,0.4421697699152318,0.6304135127212707,0.6992963948711948,0.36236210416291925,0.24489244843230118,0.9999999999999996,0.4050708166081165,0.6763840104209367,0.5897896150583612,0.3286668598067948,0.9755624161189207,0.6222340422966042,1.0,0.649845248761217,0.2566242971052297,0.17722104266006067,0.18494371736805792,0.5349848454733426,0.9194850590264778,0.6455286748136189,0.1850444303545835,0.4216362204239008,0.49082431357238576,0.43312278796130244,0.2674909908395211,0.570673090223238,0.0,0.45299017171332245,0.9894873058574074,0.657836303939833,0.37148342156367686,0.6176745263321752,0.24112266332047394,0.7725515405186485,0.8626166740720631,0.6316939258298566,0.39664645148069155,0.3585401434109148,0.4367983614659625,0.21012917414751442,0.13901455068710078,0.42218232611769757,0.437122489710994,0.39812753091351816,0.9256591250958408,0.7927710808436821,0.4984282872926382,0.9386631382854058,0.8156987138934593,0.8636350820377761,0.2655674141972,0.9649194321710652,0.3815952871803532,0.34574576637569976,0.812599487236707,0.34222410946755843,0.17231458219710571,0.4167912179863116,0.44956876898794107,0.1707316269483865,0.9376659442345328,0.4917204466422387,0.2332058090694673,0.7229018554521289,0.359329674616359,0.47898025946699363,0.0,0.5796891685256433,0.1283718143200474,0.18564677477520952,0.3898910437587988,0.4500727733248322,0.6232251230127748,0.3489468247037024,0.6433269414746956,0.48609854726180757,0.5885372644855806,0.5999625797624484,0.49253043696520926,0.3598851060843007,1.0,0.6546483792073552,0.3226259156962543,0.7025783915454875,0.38966362311411196,0.6565195377065365,0.2396428418056562,0.3593266306515073,0.16992976911510205,0.9241920144097371,0.6019527577557451,0.751023854895557,0.9876513366702384,0.08726657112732283,0.24739064219625817,0.280484671168189,0.926296656455651,0.9100145649168709,0.557868517033004,0.28110898287038566,0.8837386483221801,1.0,0.3299960025773867,0.1951586892683057,1.0,0.5858058573959282,0.8335316776446113,0.9929232484727017,0.5470529253251915,0.34160386516464847,0.2969517895055187,0.32453035037550526,0.9103848325897284,0.5133419933604877,0.6325668174583203,0.2760684625422112,1.0,0.40493092106203843,0.59192234318727,0.5099122344389739,0.364259920215817,0.3062583730166075,0.6769170717095605,0.3782175272085073,0.26853146689047946,0.25899528758901624,0.27252220812036754,0.2480946028347475,0.6928438197308147,0.6394515226368558,0.4830363419387229,0.48733871511689575,0.5289202076946928,0.2528974969879787,0.7936951645650385,1.0,0.4282648238535356,0.6969602494980034,0.16062476129781977,0.9999999999999996,0.7114817006626737,0.376415935874844,0.8671915901130713,0.7001709446830242,0.8333955376734821,0.5746991114343007,0.7731363179527371,0.19615712309555988,0.5085185139095292,0.3749222122127165,0.3558009176543635,0.28292097131552296,0.3454180805410445,0.3596831673622134,0.7482379270826627,1.0,0.5348106223000251,0.46660829657327696,1.0,0.5196900287627342,0.9714879275737074,0.46191754767508364,0.42378422204130217,0.46863627319733236,0.31062761735381983,0.33187851659565304,0.6498982129940636,0.9366504520946375,0.48257255900047014,0.8508994922432258,0.6154468037853711,0.3763888027857778,0.8060327927031921,0.8942830079989443,0.4959332464054924,0.4137591964479075,0.5565454650752315,0.9142052642025718,0.6502404911100879,0.36789245501805823,1.0,0.5125865932318048,0.9729924560925016,0.47494706563832345,0.6269502263196163,0.5656510021904095,0.26580325786064574,0.5331305986401036,0.5011066815188343,0.6167707068672872,0.7958524373893638,0.4666878328006199,0.314030239209627,0.4232578776532385,0.5998105824502087,0.4598555294514721,0.20921432983085442,0.5487018754332382,0.7182034236332484,0.9010736394198826,0.6225208877495465,0.40121905680626035,0.9671107291451095,0.6340654215224593,0.35456291586845445,0.4129515758220883,0.30285728599860207,0.5289261929705873,0.934951436056715,0.9095521421507184
