,hsalet7a,hsalet7b,hsalet7c,hsalet7d,hsalet7e,hsalet7f1,hsalet7f2,hsalet7f,hsalet7g,hsalet7i,hsamir1,hsamir100,hsamir101,hsamir103a2,hsamir103a,hsamir105,hsamir106a,hsamir106b,hsamir107,hsamir10a,hsamir10b,hsamir1179,hsamir1180,hsamir11851,hsamir11852,hsamir1197,hsamir122,hsamir1226,hsamir1228,hsamir1229,hsamir124,hsamir1245a,hsamir1245b,hsamir1247,hsamir1248,hsamir1249,hsamir1250,hsamir1254,hsamir1255a,hsamir125a,hsamir125b1,hsamir125b2,hsamir125b,hsamir126,hsamir1260b,hsamir1262,hsamir1269a,hsamir127,hsamir1270,hsamir1271,hsamir1276,hsamir1278,hsamir1281,hsamir128,hsamir1284,hsamir1287,hsamir1292,hsamir129,hsamir1291,hsamir1292,hsamir1294,hsamir1295a,hsamir1296,hsamir1301,hsamir1306,hsamir1307,hsamir130a,hsamir130b,hsamir132,hsamir133a,hsamir134,hsamir1343,hsamir135a,hsamir135b,hsamir136,hsamir137,hsamir138,hsamir139,hsamir140,hsamir141,hsamir142,hsamir143,hsamir144,hsamir145,hsamir1468,hsamir146a,hsamir146b,hsamir148a,hsamir148b,hsamir149,hsamir150,hsamir151a,hsamir152,hsamir154,hsamir155,hsamir15a,hsamir15b,hsamir161,hsamir162,hsamir16,hsamir17,hsamir181a2,hsamir181a,hsamir181b2,hsamir181b,hsamir181c,hsamir181d,hsamir182,hsamir183,hsamir184,hsamir185,hsamir186,hsamir187,hsamir188,hsamir18a,hsamir1908,hsamir190a,hsamir190b,hsamir191,hsamir1910,hsamir192,hsamir193a,hsamir193b,hsamir194,hsamir195,hsamir196a,hsamir196b,hsamir197,hsamir1976,hsamir199a,hsamir199b,hsamir19a,hsamir19b,hsamir200a,hsamir200b,hsamir200c,hsamir203a,hsamir203b,hsamir204,hsamir205,hsamir20a,hsamir20b,hsamir21,hsamir210,hsamir211,hsamir2110,hsamir2115,hsamir2116,hsamir212,hsamir214,hsamir215,hsamir216b,hsamir217,hsamir218,hsamir219a1,hsamir219a2,hsamir219a,hsamir22,hsamir221,hsamir222,hsamir223,hsamir224,hsamir2277,hsamir2355,hsamir23a,hsamir23b,hsamir241,hsamir242,hsamir24,hsamir25,hsamir26a1,hsamir26a2,hsamir26a,hsamir26b,hsamir27a,hsamir27b,hsamir28,hsamir296,hsamir299,hsamir29a,hsamir29b1,hsamir29b2,hsamir29b,hsamir29c,hsamir301a,hsamir301b,hsamir3064,hsamir3065,hsamir3074,hsamir30a,hsamir30b,hsamir30c1,hsamir30c2,hsamir30c,hsamir30d,hsamir30e,hsamir31,hsamir3117,hsamir3120,hsamir3126,hsamir3127,hsamir3128,hsamir3129,hsamir3130,hsamir3136,hsamir3140,hsamir3144,hsamir3145,hsamir3150b,hsamir3157,hsamir3158,hsamir3173,hsamir3174,hsamir3177,hsamir3184,hsamir3187,hsamir32,hsamir3200,hsamir320a,hsamir320b,hsamir320c,hsamir320d,hsamir320e,hsamir323a,hsamir323b,hsamir324,hsamir326,hsamir328,hsamir329,hsamir330,hsamir331,hsamir335,hsamir337,hsamir338,hsamir339,hsamir33a,hsamir33b,hsamir340,hsamir342,hsamir345,hsamir346,hsamir34a,hsamir34b,hsamir34c,hsamir3529,hsamir3605,hsamir3607,hsamir361,hsamir3613,hsamir3614,hsamir3615,hsamir3617,hsamir362,hsamir3620,hsamir363,hsamir365a,hsamir365b,hsamir3667,hsamir3679,hsamir3684,hsamir3688,hsamir369,hsamir3690,hsamir3691,hsamir370,hsamir371a,hsamir374a,hsamir374b,hsamir374c,hsamir375,hsamir376a,hsamir376b,hsamir376c,hsamir377,hsamir378a,hsamir378d,hsamir379,hsamir380,hsamir381,hsamir382,hsamir3909,hsamir3910,hsamir3912,hsamir3913,hsamir3916,hsamir3928,hsamir3934,hsamir3940,hsamir409,hsamir410,hsamir411,hsamir412,hsamir421,hsamir423,hsamir424,hsamir425,hsamir429,hsamir431,hsamir432,hsamir433,hsamir4423,hsamir4443,hsamir4473,hsamir449a,hsamir449c,hsamir450a1,hsamir450a2,hsamir450a,hsamir450b,hsamir4517,hsamir451a,hsamir452,hsamir4521,hsamir4524b,hsamir4536,hsamir454,hsamir455,hsamir4632,hsamir4636,hsamir4640,hsamir4652,hsamir4659a,hsamir4661,hsamir4662a,hsamir4662b,hsamir4664,hsamir4676,hsamir4677,hsamir4685,hsamir4705,hsamir4709,hsamir4713,hsamir4728,hsamir4742,hsamir4746,hsamir4772,hsamir4775,hsamir4781,hsamir4796,hsamir4802,hsamir483,hsamir484,hsamir485,hsamir486,hsamir487a,hsamir487b,hsamir489,hsamir491,hsamir493,hsamir494,hsamir495,hsamir496,hsamir497,hsamir4999,hsamir499a,hsamir5001,hsamir500a,hsamir500b,hsamir501,hsamir5010,hsamir502,hsamir503,hsamir504,hsamir505,hsamir506,hsamir508,hsamir5093,hsamir509,hsamir5094,hsamir511,hsamir513a,hsamir513b,hsamir513c,hsamir514a,hsamir517a,hsamir517b,hsamir522,hsamir532,hsamir539,hsamir542,hsamir543,hsamir548at,hsamir548aw,hsamir548ay,hsamir548e,hsamir548j,hsamir548k,hsamir548l,hsamir548o,hsamir548s,hsamir548v,hsamir549a,hsamir550a3,hsamir550a,hsamir550b,hsamir556,hsamir5579,hsamir5581,hsamir5588,hsamir5690,hsamir5699,hsamir574,hsamir576,hsamir577,hsamir579,hsamir580,hsamir582,hsamir584,hsamir589,hsamir590,hsamir592,hsamir598,hsamir605,hsamir615,hsamir616,hsamir618,hsamir624,hsamir625,hsamir627,hsamir628,hsamir629,hsamir636,hsamir641,hsamir642a,hsamir6501,hsamir6502,hsamir6505,hsamir6509,hsamir651,hsamir6510,hsamir6511b,hsamir6513,hsamir6514,hsamir6516,hsamir652,hsamir653,hsamir654,hsamir655,hsamir656,hsamir659,hsamir660,hsamir664a,hsamir664b,hsamir668,hsamir671,hsamir6716,hsamir6720,hsamir6747,hsamir675,hsamir676,hsamir6786,hsamir6803,hsamir6813,hsamir6818,hsamir6842,hsamir6866,hsamir71,hsamir7,hsamir708,hsamir744,hsamir758,hsamir760,hsamir766,hsamir767,hsamir769,hsamir7705,hsamir7706,hsamir7974,hsamir874,hsamir877,hsamir885,hsamir887,hsamir889,hsamir891a,hsamir9,hsamir92a1,hsamir92a,hsamir92b,hsamir93,hsamir934,hsamir935,hsamir937,hsamir940,hsamir942,hsamir944,hsamir95,hsamir96,hsamir98,hsamir99a,hsamir99b
C3N-02374,0.8562426383981157,0.7371056263439995,0.5855697407353764,0.5586906085359371,0.48031481946287047,0.3809411447448257,0.40202483960209545,0.5822548365577038,0.3725466759102103,0.39814535718718425,0.4958690311000216,0.33332715167924665,0.448864960008283,0.12257316719791364,0.727716600872637,0.27947410963197566,0.3583446231516541,0.3857621361513419,0.5020908130939818,0.3317328757119906,0.6295019865102099,0.3155413796996725,0.5700306468089682,0.43086240723364333,0.15882765296925594,0.5939242234611446,0.164824946769803,0.5126045097542437,0.7762631770265358,0.21319135772318012,0.07896884440236261,0.5342146189735615,0.05220684089639334,0.6444855206407887,0.8247022909160913,0.5417645995299223,0.14846063493639056,0.8043819777549697,0.5909763046849641,0.5288158668989629,0.5937755422823012,0.45084051951179144,0.5468060228601428,0.3963004907512273,0.5440580004055973,0.5060746574100459,0.017343036226495273,0.6852537066266462,0.40855968835049894,0.6450568094185392,0.18296002803158948,0.7339175970035273,0.39947665437119706,0.33514510104396145,0.20774597410044443,0.5989220312567645,0.01602395367201896,0.3137197601138442,0.5647529069767441,0.5632109359409297,0.036499847554335996,0.41090307481236377,0.5434984232980893,0.3549022752789681,0.4755930444500618,0.628305694012,0.35156500110818323,0.4210655151817799,0.4454089955721279,0.5264798729436677,0.4688308376143112,0.5774934186410744,0.41849486601552716,0.8582281915615249,0.6798812320542938,0.17169805318742842,0.362241256245539,0.45712063723988394,0.3336203683473211,0.26818676849694645,0.4224222079375284,0.35366899618805636,0.5579901690606615,0.4527916204625311,0.21028283436136602,0.8041434180615827,0.5369064052259165,0.19983998471495767,0.38210250093718234,0.4064489906516732,0.32464467515424766,0.6153038396566677,0.4570799585996155,0.47347987691221716,0.28229194262574264,0.4076174447534022,0.6022888873840317,0.8692236268837941,0.550436031942263,0.3953110727697151,0.32066103027165904,0.5111755552411938,0.532359793170067,0.24673403305046898,0.6070715240752049,0.25742225889033143,0.25686651465700966,0.3075357808519005,0.34767699115044237,0.18194006565476,0.6097193269803456,0.2462809917355373,0.8295020326443909,0.7116361519737537,0.4508440194160689,0.36053950076049035,0.5086131261903234,0.6014374563117237,0.36014414311759335,0.5271844190991688,0.037792964270971896,0.3651084768508164,0.7763249951255321,0.12659636371060778,0.37906862054389157,0.20029055861665757,0.3872976104135859,0.35375620394044227,0.14336447953659964,0.608596271064898,0.6319614678673062,0.3532576210400479,0.29022499865752605,0.7803505003985476,0.8066388626009638,0.4362927392858431,0.883344803854095,0.5748046818692881,0.2686777334840643,0.8041159898887593,0.2833131568328159,0.3468671861724079,0.7370413469045061,0.7606324462233459,0.23848768794944442,0.3611596227733147,0.2787722059815606,0.5595158655284291,0.40718413355211525,0.5175171058793964,0.09165187551769019,0.1236429272954105,0.12362898886635486,0.29716089596654216,0.3250925865765707,0.19957843116168025,0.7586848323362325,0.6011438254607078,0.714664426127392,0.5762708613082681,0.5047861991439319,0.6957039451007427,0.6136034452791566,0.9999999999999998,0.7788116422862315,0.6539969063959514,0.46917937296556445,0.5087407853166843,0.6357431192660545,0.4227889532901463,0.5733753054715652,0.41710635934462625,0.17641008057603358,0.7017829382044303,0.676409869442032,0.4680263239585276,0.4543875953825083,0.5353023849628255,0.6254187366478312,0.5844000111548007,0.6330922386042999,0.6108897742363879,0.423990568818155,0.5409569798068481,0.7359933661772596,0.111323319953386,0.11960876125071536,0.3575785335318141,0.46014911686136895,0.7104058190952145,0.4488310743200217,0.48049394008689683,0.6313647618347183,0.37124926456167806,0.5706427982098661,0.38425976404910944,1.0,0.3829145295461403,0.3572487033835514,0.19980274513027038,0.3071282326803839,0.5240410588870881,0.18486632860299657,0.20936570299548068,0.39892200792259236,0.4361092726567314,0.074164997738872,0.525042028579434,0.03388020580526162,0.1837683335258113,0.1810359487127164,0.37280999208771337,0.2951513100647781,0.42758440571727047,0.7696961457412821,0.41075850162422484,0.45083943628221834,0.3821842102188417,0.6496560804522029,0.9022566674264872,0.5649107120681519,0.5344344990926146,0.18187234380585454,0.4196104524558432,0.28084735419754164,0.24767040612470137,0.45676251703294785,0.33802078784173284,0.5038531914041109,0.5732519261520569,0.48772744870305895,0.35336729920732246,0.6250351710554627,0.5099811332237845,0.24599781041498847,0.4825865698609246,0.4404228995613542,0.34215514727325713,0.4741248247675083,0.43557765231313716,0.25121848635542693,0.4223579538457747,0.5879460146296233,0.551284937543917,0.1781551010962946,0.3518530190344133,0.8245719271458174,0.5378789429513029,0.4870380718676355,0.26767432208079694,0.5132462132462132,0.356586557901584,0.653300609954163,0.35255299843273114,0.26396827248337806,0.7064196411219796,0.6405104196876161,0.2674712420263991,0.023405428588934504,0.6943462897526502,0.45487760321519904,0.5467428799143221,0.2635228848821082,0.2913787213915969,0.5266087374364314,0.027864611404548885,0.3104861353529529,0.26462742017315577,0.19224163458691146,0.4317261492624997,0.38788636769698054,0.5751054790720762,0.5877845733298359,0.5927868852459016,0.9078739877402449,0.39074652458815606,0.5807881712903264,0.33305326569435634,0.24305132585604988,0.7073887273885221,0.44738659912502887,0.2726810098668401,0.38601184788840054,0.3142962780379591,0.3453821865544007,0.44828725630576066,0.6405558884798674,0.41577002626013804,0.691526811297585,0.3783065915004336,0.5981196105702367,0.9754805194805197,0.39227066009552247,0.37229724515780527,0.8097026653256223,0.37274703695911326,0.741894449758818,0.6544990777034815,0.5613597782409696,0.3599461394462873,0.36682968841315244,0.3335322077043931,0.15948564280103572,0.5536437873117015,0.3292973635180317,0.47450851090137247,0.5145481207069539,0.6450388440418049,0.5591575091575091,0.448652601243091,0.6506959088991984,0.7441954487697818,0.17451025405570864,0.009720827475396668,0.3674930399045473,0.45399219329294715,0.7203612903225802,0.3588484536490714,0.1740336857293487,0.25206202573408115,0.2437809985140012,1.0,0.3474737977378945,0.16324614604652912,0.4779094827586207,0.6728207916030694,0.4893395735829432,0.8493610670646394,0.1351270039111188,0.19960234712186603,0.2911387515451174,0.39959410382396915,0.35212612412568006,0.4612835397906477,0.04292461080986531,0.34396931867585867,0.7599941568875688,0.5097599187026294,0.2544654442877291,0.3180559935526823,0.2958277059617982,0.4259875938622266,0.5849121215767211,0.43979902199667265,0.5239159037333481,0.5339785545188693,0.21328539325842694,0.2510956595027392,0.5453690318236727,0.6581866477113302,0.49221406837300885,0.5049737184197141,0.28391935638962784,0.2103135992814909,0.22922024146798592,0.4447761194029851,0.5102501311876859,0.3719029189423807,0.6375781273141978,0.3189565217391304,0.7536422884584137,0.7624823695345557,0.7131914119359534,0.6787097783980487,0.050022398088696435,0.09333665942862973,0.0649986906424581,0.030345460395390683,0.5781825460368296,0.7054091155782103,0.024245226316519493,0.1235490024897339,0.13924320634785206,0.01851582537877787,0.12941189694707972,0.12941189694707972,0.09404763174454198,0.5667103737909276,0.3276455360525318,0.40578310714724625,0.590638855300282,0.04072453946152424,0.42875897076842284,0.49307047474619836,0.3406190208216094,0.4445904380804492,0.23198908958277165,0.5442096272008377,0.2905942112978557,0.4283849423193685,0.6240805265195509,0.24917056835446966,0.20018969126111982,0.13426877238302132,0.05119159611163375,0.46696239830888464,0.3964566118067159,0.2412977490440336,0.12062716239222362,0.3323229344813352,0.07243791238354147,0.4541954868392222,0.23803163861929755,0.47575653370013754,0.6102403983510878,0.22712933753943215,0.45094788785334966,0.840223858796759,0.5554892493535145,0.31283829499323423,0.28189453236588013,0.28388906201308817,0.027097392318587023,0.14476354960472898,0.23240183940573045,0.4427940945852097,0.7577149364205731,0.41225739130434785,0.2837584222994801,0.40266969692610866,0.5752117896223086,0.04670888282112358,0.3356467898261873,0.7932296890672016,0.025807026400974084,0.42477911849346184,0.16376845018450184,0.2216878381276961,0.5104663444611592,0.23058642388539294,0.36525124251185825,0.17321393034825872,0.7354476509406088,0.2624284374292461,0.5646466785010502,0.28153088606935356,0.6616424832399668,0.40809890492589873,0.6491898097046227,0.27493216447505736,0.7192415471783014,0.22913311031264172,0.43026127648511625,0.026888275685041395,0.2407172698680936,0.5092313119830661,0.7253572501394671,0.41675607447144214,0.4238499859820139,0.41967882880326846,0.24109417251244264,0.20953766365188792,0.3594464641726281,0.15358922411432951,0.9367012716544129,0.5463405829798756,0.4205028543665734,0.5359870437115957,0.7964133505722358,0.337513205640531,0.3874407421997039,0.17158690806058458,0.23340450619841294,0.2556343509469861,0.3744381307777116,0.21856666283216383,0.45585083089404665,0.3096139951393603,0.3274330597362547,0.4828689251165838,0.40846042724007,0.46384216318188964,0.4861783925295294,0.012726307315485672,0.49070535150374717,0.39099246517999847,0.1727238022523383,0.26477709939539795,0.364375639261046,0.30674635593584726,0.19839564047453845,0.51630183349972,0.5804541387977676,0.45225361838096934,0.8776473605072674,0.4725441696113074,0.16726526423807075,0.5730965144895741,0.6434100940506364,0.49648026712104787
C3N-00247,0.2786513545347473,0.6264081907757482,0.5166980487905815,0.44042728019720645,0.5435565993760979,0.8310523831996224,0.45581258461357343,0.6988659106070703,0.36155004661614587,0.6992145250802322,0.6722722238488663,0.7753834170947465,0.27479098180312134,0.518617791944364,0.5121545813421982,0.1067418881245773,0.30767360266787086,0.27231840983787015,0.4513621964097152,0.4454688184606397,0.19995380208814584,0.1414982499717737,0.31626700360234405,0.12812420029002816,0.019427846580098135,0.017863238138582316,0.08357814731962376,0.18670825943754749,0.5792893493275172,0.18090493169866004,0.07144145362730511,0.234545101088647,0.5220684089639331,0.6493586512070801,0.3264761695222903,0.1306951726631712,0.26896289311297494,0.4425127249115017,0.26605835467234107,0.6970843765504031,0.8332285444828671,0.3593089229009588,0.6907915145441095,0.7555605889014725,0.38559622794565,0.12641504546278787,0.034022097099755656,0.5429011307475355,0.49723393279612926,0.43709834969924444,0.39745559418883597,0.1801520055274737,0.41111006021627416,0.2640072789962651,0.2649925933005209,0.1351140742023465,0.061414187944195855,0.10388290302907094,0.1699127906976744,0.3383306725204549,0.4494969293087678,0.3128883867323057,0.0,0.2796782989253719,0.2012160238415177,0.29660711183568744,0.6051665968921611,0.3420869684418726,0.8085527848986254,0.6419874120115292,0.41019054905818486,0.20420540504515314,0.49105935386927113,0.5213921880588546,0.46879078569564075,0.7998632141493829,0.7000905946302092,0.6121886267763296,0.5563252663642084,0.43117495416258833,0.7518272504344929,0.353097204574333,0.6466036016782335,0.6169354299990655,0.4455017301038063,0.7013329200247984,1.0000000000000002,0.6997563946406822,0.5357110980203148,0.0,0.8600395804891471,0.14390722732045802,0.4453991358491183,0.2986533137745816,0.9343185860803092,0.994987560368799,0.27011241281235154,0.2591243482608385,0.2906545490995356,0.9145945397340904,0.2173558789133645,0.6520252746734567,0.9501297422202026,0.46256699419383657,0.9115399217576465,0.308125356401888,0.30272276121071223,0.0,0.0,0.13210582767250628,0.6746203097081596,0.5504507888805414,0.22356646686118195,0.4304688326807069,0.28407903043851745,0.04287823208374341,0.13216066422717254,0.5395121251769935,0.3892861212397447,0.0033225401121206276,0.1922327202678531,0.6281368821292777,0.7271215405613095,0.3297467256040916,0.6747393264759762,0.4778094715022236,0.5064661059254586,0.2831628816363363,0.8851153328965968,0.7583512609059402,0.6295470503455327,0.1428720860729229,0.19036282599745835,0.5425172703923479,0.5739100292712987,0.36068888327255655,0.393648608789696,0.2950817309078329,0.3665040360167391,0.18608768181934265,0.22075723283681603,0.47804238584225484,0.7698154340172931,0.4128572431711256,0.13634778818914797,0.44728894002588804,0.2553406791095121,0.5178213948779308,0.715880716273097,0.7302811189929517,0.1365223050526565,0.0538847450428689,0.11903480816191382,0.3966300719829492,0.30436618803196674,0.08652915492654809,0.23958574229551058,0.9776241551289209,0.744404687748982,0.7893919048532518,0.6528341043711358,0.37335881928994463,0.49865780884880556,0.40350100937474065,0.6463730960639422,0.45704245445944514,0.48182285420592763,0.6070407702723031,0.39688073394495405,0.45531537674735767,0.5180300708279831,0.5882625196704618,0.7567289559403392,0.7492469879518069,0.6445178467189654,0.2792729869001058,0.3435237722559181,0.4049179800233883,0.44314662419254924,0.6367578571627766,0.8130191153678019,0.9262616201859233,0.6931132724236172,0.691630084869769,0.355914345641676,0.00616664508610644,0.27358097913740176,0.4995305164319249,0.3189266775646904,0.8264083309348753,0.48732829982716264,0.2534644408872627,0.6878968399892132,0.7525004902922134,0.256394229567217,0.5795843600758879,0.5143617244878962,0.6142407654842463,0.6076632678262709,0.45582312813347575,0.03659227206063863,0.31858454889249055,0.15461942290743272,0.1699180160334295,0.545100331190337,0.41595727685601475,0.0,0.1849782852339591,0.21575251593696404,0.06649151172190784,0.24963439104853247,0.3932547756301571,0.2919849173353959,0.13804074267534067,0.551831962477058,0.2999704686399673,0.5501040871036829,0.2378398588570694,0.455630973190166,0.5484841577387737,0.29717110001738567,0.3310879394666421,0.33339953131826666,0.31848536172271963,0.37979252026850324,0.29515640062029347,0.6407532930365816,0.28192418551838594,0.4546632297356856,0.6110481174589332,0.615911730545877,0.24914347842577,0.32102484317847035,0.7898180269003714,0.4298196690834728,0.09841364563130936,0.503835339106962,0.5321704578594337,0.9612612790491042,0.25387629560967384,0.25831910735050345,0.5505258232150334,0.5590027130052544,0.613952504724286,0.1435017789476729,0.6421435774612378,0.6269495037626787,0.9369127791537881,0.22104521489832107,0.8334947426674046,0.5995544995544995,0.3825882104744993,0.5045114952899992,0.1552750969232038,0.5759127493292898,0.6874878538576148,0.7138211045283174,0.2725920166805082,0.04905745154504421,0.10298493583782779,0.29171436690618274,0.4923226360817423,0.7333987348195257,0.21998581075754792,0.4856978870513487,0.07815440999660035,0.40666595838329256,0.3630218818022617,0.4240450103642287,0.5594406328025008,0.235878914724725,0.3011080777260319,0.351621498488258,0.40723083739477184,0.3716934824106899,0.6636658705370813,0.3119895860197229,0.19562460367786932,0.10189408007130657,0.542500847448922,0.259191035382608,0.34977241242826046,0.8527039938849608,0.476164653684989,0.32439810551243264,0.4398887542680913,0.22118540079331112,0.31337872696428154,0.5067744576340567,0.2962380745880312,0.43956606397774706,0.2671688311688312,0.28795691968108394,0.29101010880469147,0.9036962534573798,0.417392524019917,0.46942991472126677,0.5635375835831218,0.45866729698949227,0.27702059180925487,0.11551987532424923,0.5104309607620865,0.25371657987373814,0.3448838504129419,0.21254179321609962,0.5109425874788773,0.37187106068791653,0.5354404433534934,0.552106227106227,0.364389100372067,0.864150147617039,0.3358553771514382,0.2798821548821549,0.3137577826872866,0.2838658358743206,0.273416623529247,0.4056258064516123,0.5436581792262305,0.08515774577540997,0.2447377103266249,0.07198023814578228,0.37617220801364026,0.11125245430159565,0.11346865200818672,0.18556034482758615,0.15940786584983374,0.16214248569942796,0.12459192239529895,0.16783427171530496,0.06152304285275528,0.4347265142150804,0.059512924588763075,0.10454091262351503,0.3463911870914659,0.18705614832954348,0.7768306316377865,0.4576130885718459,0.5279671423127409,0.22031029619181944,0.8607169136970462,0.04229693227860313,0.5479268690825987,0.4627523207493034,0.5528071384160379,0.4854722877035251,0.484020331430163,0.27868764044943817,0.054466919511167305,0.39931085014951384,0.4885426214482126,0.5340224330290556,0.2689199118295371,0.4464886695086381,0.15193473542399522,0.170988972671403,0.49402985074626865,0.592653489592444,0.5744565413968966,0.5520601913563792,0.19311304347826092,0.5054611760033219,0.8590647716176631,0.37585516739446867,0.4121483259205154,0.029911272132848173,0.18565281234586098,0.020676937849162014,0.11996973199709235,0.1334107285828663,0.8625107746006746,0.08489527948587547,0.18011230747674628,0.13738321743952905,0.07442687538009997,0.27620160963985435,0.27620160963985435,0.36401062275359686,0.5382057275335876,0.04244538451824726,0.25600870801804804,0.49549912669622465,0.014724909124514823,0.21013478032557323,0.7327604364126543,0.5777827799662352,0.6397407949353481,0.1434212404256332,0.2204502245612102,0.6798486346435754,0.5765634486945962,0.08888243644341207,0.4554277386747698,0.2016941391941392,0.2252245640814889,0.38660238319222334,0.24344692844788926,0.23631286194977907,0.28820909055071553,0.20798506233181388,0.49902695052190843,0.152719961487271,0.4818941504178271,0.3948297866025585,0.10442572214580466,0.38020897106240564,0.14862550698512844,0.2631051398941759,0.8555065266524191,0.5955261397131956,0.2529769959404602,0.46376811594202905,0.36035802084415347,0.2798258768641173,0.2740723595185527,0.3216879252585364,0.4874879584201448,0.23499715315999237,0.6677286956521742,0.4762944958926868,0.7394744034176721,0.6489234027532653,0.1196769883227793,0.028105461241172802,0.7910732196589768,0.3568140646809016,0.9999999999999999,0.06293357933579338,0.04575895517052361,0.32773741318055244,0.28195206855000676,0.2447228678874464,0.48501492537313434,0.4686299615877082,0.3910146521331307,0.5440125075322051,0.23010186801448557,0.4112521811001927,0.45846070502650615,0.336593227074043,0.286944270507201,0.5688805252715332,0.7317556684425726,0.8326075653191212,0.013347879099018176,0.36318828334037445,0.5093097095370624,0.0004005206768799459,0.016945408646260658,0.09754361750307317,0.09606763888100778,0.2428968922678998,0.29477368077077143,1.0,0.11296063078355144,0.5699725474109368,0.2784495984116957,0.4781671322725616,0.2716692335783808,0.22908585931140146,0.15529833264434345,0.3000448253847512,0.33400695847830164,0.6180885305459064,0.236743059759578,0.120346026630481,0.8686682771578664,0.1947127019614171,0.26654697523701093,0.5325505565639206,0.23641782608137102,0.09210845914884369,0.6272598648011318,0.23310177073241117,0.552266927016426,0.3172746983715645,0.3803181368445087,0.11311318953998883,0.22223212561462924,0.12641268799010041,0.3627868312049419,0.0,0.17455988701940633,0.16565841605248585,0.43006268701173844,0.2422342149126386,0.6634098939929328,0.03650667786121875,0.02979949253104941,0.4936337212147308,0.5275468580575206
